work_29_other_male_p75
1.0248697
0.83001143
""
""
0.84423548
""
""
0.94949603
""
""
""
""
""
""
""
0.85105073
1.0123172
""
""
""
""
0.76718837
0.78067952
0.91073817
1.0055594
0.78428537
0.57254076
0.93525678
""
""
""
""
""
""
0.91711199
0.86054885
0.79445547
""
0.62135929
0.80572134
0.7208001
0.90967447
""
""
0.83928543
""
""
1.0005066
0.80329645
""
0.91545552
0.81780165
""
""
""
""
0.8586179
0.74780655
0.87331384
""
0.79941243
""
0.85842401
0.88931382
""
""
""
""
""
0.82023638
0.82085603
""
""
""
0.8917284
""
""
0.94831574
0.80831856
0.86382192
0.98161161
""
""
0.85500145
0.77484745
""
""
""
0.59306616
0.79651457
""
""
""
""
""
""
0.82808942
0.77604491
0.80414963
0.90227473
""
""
""
0.83912528
0.81372535
0.70056629
0.86977673
0.87308794
""
0.77562988
0.89714092
""
""
1.0027137
0.87692469
0.95808798
""
""
""
""
""
""
""
""
""
""
0.96204913
0.74690962
1.0026292
""
""
""
""
0.67348379
""
""
0.86964041
""
""
1.0682034
0.68504828
""
0.92124009
""
""
0.91210455
""
""
""
""
""
""
""
1.0144806
""
""
1.075788
0.94419074
""
""
""
""
""
""
""
""
""
0.82694751
0.97120988
""
0.84781682
""
""
0.8466987
""
""
0.85895318
""
""
""
0.73257476
""
0.84263247
0.79721844
""
""
0.83193272
""
0.77609825
0.83684415
0.96055555
0.91742384
0.83375657
0.63717979
0.79895991
0.84614378
0.66500872
0.76673132
0.85210758
0.81234401
0.8460052
0.87484735
0.81131989
0.94836378
0.81331307
0.89715242
0.84319794
0.80450124
0.76724261
0.77440029
""
""
0.80313098
0.84036303
0.80667841
0.80787516
0.81668931
""
0.8305881
0.82101506
0.68132931
0.85264045
0.83455729
0.81896055
0.80784231
0.84714329
0.82567501
0.80584222
0.82818097
0.80659503
0.78285837
""
0.8404941
0.833781
0.79976356
0.78949577
0.85419536
0.82605761
""
0.82500607
0.84515733
0.87948078
0.82019413
0.79824221
0.88719565
""
0.84811288
""
""
""
0.8495729
0.78985322
""
""
""
""
""
""
""
0.7181676
0.84626549
""
0.87462711
