proginc_hisp_male_mean_se
""
""
""
0.0041419063
""
""
0.009406765
0.0035350644
""
""
""
""
""
""
""
""
""
0.0024626364
""
""
""
""
0.0096109593
0.0032686798
""
""
-0.0094029335
""
""
""
""
""
""
""
""
""
""
""
0.0066598607
-0.0020747243
0.012942458
0.0048892978
""
""
""
0.018110454
""
0.0086163729
-0.0051603066
""
""
""
""
""
0.031495906
""
0.0046716044
""
""
0.0056234207
""
0.024252456
""
0.011235428
""
""
""
0.0024159458
0.0095032398
""
0.0078393491
""
0.016586503
""
-0.00080779329
0.0035741848
0.015551331
0.028281441
0.0086183203
-0.003229568
""
""
""
0.0049801916
0.020522336
""
""
0.00020932482
0.043689035
0.0053362069
-0.0018988868
0.0085481042
-0.0027749157
-0.0023121634
0.0029113966
""
0.0020699513
-0.0021646009
-0.0024277042
""
0.0060187522
0.017282583
0.0012377778
4.9568764e-05
-0.0025928838
0.0017215118
0.0049606417
0.0022096564
0.0026320855
0.0087128738
0.00066151528
0.0014734705
-0.00072432257
0.0010552061
""
0.0087587899
-0.0025629189
""
-0.00042724883
0.013880919
0.013763682
-0.0044508846
0.047779452
0.006581218
0.01124124
""
""
0.0072525125
""
""
""
0.022291381
-0.0015307229
-0.0011214551
-0.0063430322
0.0054334248
0.0037064853
0.0020472766
-0.0035490301
0.00040210885
0.00029978444
0.025192317
0.01852639
-0.0017689281
""
0.013190222
""
""
0.0084833326
""
0.0009273598
""
""
""
0.0016057179
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016715217
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013163855
""
0.023025438
0.021487007
0.0087828711
""
""
0.022643501
0.0053666285
""
0.0028505244
-0.0021185661
0.0043471325
0.014324747
""
0.014174216
-0.0013582705
""
0.02731145
0.0013166089
0.012255231
0.0040430315
0.0092941495
0.02594398
""
""
""
""
""
""
0.020934323
0.0073561314
0.00070766854
0.01381258
""
""
""
""
""
-0.0066539454
0.012532124
""
""
0.010812076
""
0.020782596
""
""
0.0063197277
0.0046837409
0.0033350969
0.01191641
0.0033713977
0.0027587577
""
""
""
0.0099621145
0.0096118925
0.0029904409
0.0054998607
""
""
0.002937289
0.0029465023
0.0053197942
0.0010614134
""
""
0.0022817503
0.0052174227
0.0089625856
""
-0.0050220969
0.0096652396
0.024141207
0.010397739
""
0.0076236147
0.012119939
""
""
0.046094306
""
""
""
0.031278748
""
0.0083308555
