marr_32_hisp_female_p1
0.51609033
0.24531285
""
""
0.45428938
""
""
0.1500079
""
""
0.26412946
""
""
""
""
-0.0097621139
0.0063792155
""
""
""
""
0.1653607
0.048104551
""
0.37717611
0.042805087
-0.18751931
0.39150846
""
0.11300201
0.57707739
""
""
""
0.18510404
0.070782192
0.19286153
""
-0.050306708
""
0.22772983
0.49794436
""
""
0.18775393
""
""
0.32087755
0.1913241
""
0.022999672
0.30782014
""
""
""
""
0.37875983
0.50621814
0.32873839
""
0.19086356
-0.045638084
0.15811428
0.40209311
""
""
""
""
""
0.20693341
""
""
""
""
0.067407824
""
""
0.24118115
0.38453618
0.085967042
0.28010842
""
""
0.33188722
""
""
""
""
""
""
""
""
""
""
""
""
0.27470365
0.27693319
0.23924334
0.25370291
0.29496607
0.38796189
0.23636028
0.22872552
0.22534503
0.17512526
0.21811463
0.19351029
0.33951896
0.33235249
0.38635617
""
0.24450159
0.5024094
0.3617067
0.18018535
""
""
0.2242472
0.40636671
0.11445636
""
0.3683736
""
""
0.61679381
0.43574244
0.16006371
0.39552552
""
""
0.64669168
""
0.22086343
0.12218735
""
0.28646085
""
0.23781747
0.56763536
0.6812706
0.21791407
0.15044104
""
""
0.069571957
0.47328508
""
""
""
""
""
-0.37892669
0.14120507
""
""
0.21491553
0.24259548
""
""
""
""
-0.055609517
""
""
""
""
0.63888347
0.14850843
""
0.27054539
""
0.67912686
0.2927033
-0.14236656
""
0.14539082
0.41597947
0.060255475
""
0.20740168
""
0.26958486
0.69388074
""
0.36753458
0.35030353
""
0.39144522
0.40971601
0.30145615
0.43243486
0.37853768
0.32412702
0.53682685
0.28280985
0.36303148
0.36343527
0.38617873
0.28881863
0.3355698
0.3185029
0.5405618
0.32435387
0.29335684
0.33722046
0.38040453
0.48772439
0.37122312
0.38903534
0.17324474
""
0.36957219
0.46984714
0.40512955
0.341701
0.38612497
0.69780517
0.3140828
0.30333403
0.31506529
0.33377549
0.34758681
0.31104711
0.32263684
0.42067459
0.36646372
0.37160274
0.2971116
0.34523201
0.36446881
""
0.32981822
0.40557051
0.38430038
0.35952184
0.33060268
0.31151065
""
0.30325216
0.53019768
0.36607364
0.32954451
0.41832569
0.25625867
0.3167811
0.25933585
-0.10283767
""
0.22896896
0.33390689
0.50707287
0.28062901
""
""
0.45246291
0.2807183
0.29504004
""
0.35158619
0.26546019
""
0.43850577
0.41688687
0.36723366
0.2421046
0.38857633
0.27324924
""
""
0.51330537
""
0.44026342
""
0.282796
""
0.51300269
0.21110156
0.21231656
0.27962351
0.41427082
""
0.11368852
0.36377126
""
0.85821009
0.61202073
0.36519215
0.23258321
0.3263315
""
0.28446913
0.043269075
0.68343353
0.36403897
0.22210743
0.74858803
0.37621948
""
0.21004082
""
""
""
""
0.5971452
0.55866092
0.26952872
-0.020277655
0.21380037
0.11948492
0.32830405
0.1293239
0.15730074
0.10012335
0.22244573
0.097872078
0.10132089
0.10846444
0.11936329
0.25424325
0.37393388
""
0.29740196
0.4282141
0.28610176
0.28179815
