marr_32_other_male_p75_se
0.10930315
0.088976085
""
""
0.19977398
""
""
0.083026752
""
""
""
""
""
""
""
0.09145347
0.1523377
""
""
""
""
0.17738417
0.069869056
0.15753314
0.14473151
0.12499489
0.21687631
0.12405718
""
""
""
""
""
""
0.10661615
0.14257853
0.047912013
""
0.11504664
0.1108228
0.099128552
0.12473737
""
""
0.043709338
""
""
0.10744379
0.062771946
""
0.063988
0.092979297
""
""
""
""
0.14969485
0.17574085
0.086625092
""
0.1571545
""
0.094850697
0.15751766
""
""
""
""
""
0.023207115
0.14472836
""
""
""
0.042239342
""
""
0.047720883
0.10664091
0.086016029
0.11116552
""
""
0.062601574
0.14580582
""
""
""
0.15015461
0.10976412
""
""
""
""
""
""
0.15450971
0.050977807
0.070794374
0.12825032
""
""
""
0.014747461
0.071441755
0.10244751
0.026988834
0.08094006
""
0.083767101
0.079825558
""
""
0.16968682
0.067277916
0.16138847
""
""
""
""
""
""
""
""
""
""
0.15208504
0.12366752
0.21224797
""
""
""
""
0.1325503
""
""
0.11685512
""
""
0.3701382
0.20999609
""
0.19482508
""
""
0.12279164
""
""
""
""
""
""
""
0.1019484
""
""
0.13672739
0.25109059
""
""
""
""
""
""
""
""
""
0.24732493
0.16321258
""
0.049010094
""
""
0.12088823
""
""
0.075991839
""
""
""
0.34391648
""
0.092393793
0.14066781
""
""
0.011369339
""
0.11531654
0.052923802
0.13069826
0.18975541
0.013642606
0.15582891
0.045250654
0.029284811
0.1365467
0.057299241
0.080174543
0.19217952
0.028155545
0.058077578
0.08437968
0.13414347
0.007247671
0.072444849
0.032938633
0.16788952
0.072812468
0.04639769
""
""
0.026536494
0.047515988
0.071425289
0.010991404
0.033028882
""
0.015212509
0.013731495
0.084871098
0.015543092
0.010558319
0.019779237
0.021409435
0.041275531
0.015670929
0.031709053
0.011132687
0.038801409
0.053089786
""
0.11514696
0.018032346
0.026685247
0.029172515
0.060379874
0.076789886
""
0.044571351
0.10657954
0.019114599
0.046871807
0.070168301
0.037077576
""
0.024266867
""
""
""
0.043720834
0.090561554
""
""
""
""
""
""
""
0.15165503
0.032688729
""
0.045218471
""
""
0.024484571
0.14885823
0.1303414
""
""
""
""
""
""
0.028289821
""
""
""
0.11100193
0.051834997
""
""
""
0.080961071
""
""
0.16022617
0.15565091
0.17365614
""
""
0.19650126
""
""
""
0.077831835
""
""
""
""
""
""
""
""
0.11547893
""
0.064522371
""
0.027335599
0.028067661
0.061266787
0.045627847
0.028205674
0.040206399
0.072320953
0.078858547
0.058838855
0.035770405
0.095483139
0.031789653
0.066411123
""
0.056418072
""
0.034224074
0.022505084
""
0.065701038
0.088707283
0.049959928
0.081833303
0.12680134
""
""
0.029052179
0.047303658
0.087597929
""
0.13875723
""
""
""
""
""
""
0.096053004
0.13120241
0.026949132
""
0.11546997
0.18969682
""
""
0.068904631
0.056717541
0.061779257
0.18895079
""
""
0.07436613
0.076181829
0.10384768
0.025188504
0.10500424
0.14863113
0.039130859
0.25134969
0.028856996
0.056632597
0.032076545
0.05929004
0.034967773
0.050037447
0.17873128
0.088441312
0.066988587
0.062514208
0.064528622
0.037433945
0.19113928
0.2566936
""
""
0.049503934
""
0.14784668
""
""
""
""
""
""
""
0.13436672
0.13278784
""
""
0.1023277
""
""
""
0.13557559
0.14261763
""
""
""
0.087881267
""
0.11625873
0.15487783
""
0.060457092
0.11082204
""
0.075440168
0.12203962
""
0.051406875
""
0.034589346
0.29341972
""
0.060694974
""
0.096330233
""
""
""
""
""
0.034467135
""
""
0.13072506
0.078572251
""
""
0.12329049
""
""
""
""
0.066804603
0.13145936
0.11478548
""
0.034756836
""
""
0.12214991
0.19808581
""
""
0.033931494
""
0.089109503
""
""
""
""
""
0.062801935
0.065639883
""
""
""
""
""
""
""
""
""
""
""
0.16488896
0.060965966
""
""
0.085073657
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059573829
0.11475113
0.16206612
""
0.12635499
0.19330755
""
""
""
""
""
""
""
""
""
0.050549559
0.1206474
""
""
""
0.15038212
""
""
""
""
""
""
""
""
""
0.16512209
0.14707443
""
""
""
0.16810186
""
""
""
""
0.15336667
0.10916793
0.23606409
""
""
""
""
""
""
0.17594853
""
""
""
""
0.017993238
0.0064804265
0.029978562
0.018489551
0.043807466
""
0.083388805
""
""
0.15724078
""
""
0.15941882
0.079141393
""
""
""
0.077188246
""
0.14891769
""
""
""
0.10187592
""
""
0.17726295
""
""
""
""
0.082932092
0.10691471
""
""
""
""
0.16268192
0.10479923
""
""
0.17955804
""
""
""
