comcoll_asian_male_mean_se
""
""
""
0.067131311
0.10789803
""
0.054401387
""
""
0.083951846
0.10799953
0.036518112
""
0.089735761
0.077971019
""
""
""
""
""
""
0.067553587
""
""
0.039935283
""
""
0.089045204
0.0331719
""
""
""
0.046722528
0.067164585
""
0.072609857
""
""
""
""
0.1054011
""
""
""
""
""
0.036289077
0.1106456
0.073813505
""
""
0.090831198
""
""
""
0.10003364
""
""
""
""
""
0.11115529
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057159554
""
""
""
""
0.055232868
""
""
""
0.087099113
""
""
""
""
0.086100943
""
""
""
""
0.031717367
0.071522176
0.0850133
0.026267534
0.046790659
0.11447012
0.086895421
0.030782966
0.092892021
0.041148089
""
""
0.06790749
""
0.077822626
""
0.069917619
0.098639309
0.0669102
""
""
""
""
""
""
""
""
0.085863471
0.097726606
""
""
""
0.021716138
""
""
""
""
""
""
""
""
""
0.10209488
""
""
""
""
""
0.11328544
""
""
""
""
0.066885985
""
""
0.060985412
0.092964627
""
0.1106829
""
""
""
""
""
0.025328519
""
0.012752792
""
""
""
""
0.019492293
0.067861557
""
0.09824656
""
""
0.092871599
0.05502433
""
""
""
""
0.068119787
""
""
0.043783486
""
""
0.067877889
""
""
""
0.060580358
""
""
""
""
""
0.077531926
""
0.083983675
""
""
""
""
0.087792747
0.04449933
""
""
""
""
""
""
""
0.074936599
""
0.11716337
0.029050326
""
""
""
""
""
""
0.044250745
""
""
""
0.038172331
""
0.08990515
0.089431144
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05053265
""
0.10048345
0.037433919
0.11674932
""
""
""
""
""
0.061859109
""
0.062407464
""
0.069425628
0.046395306
0.057526223
0.051967829
0.0072940732
0.027730685
0.0093589891
0.015428823
0.056273524
0.087130852
""
""
""
""
""
0.091652453
0.10823677
""
""
0.046248976
""
""
0.01735037
0.047501609
""
0.072318673
0.024692226
""
""
""
""
""
""
""
""
""
""
""
0.098214559
0.021292152
""
""
0.090777084
""
""
""
""
""
""
""
""
""
0.074319057
0.056190114
0.083623849
""
0.065240189
0.086123817
0.089685217
""
0.062912785
""
""
""
""
0.064336643
""
""
0.10359547
""
0.069431029
0.081867486
0.040730916
""
0.01027206
0.070437759
""
""
0.034932319
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057804465
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11709599
""
0.076230213
""
""
0.059824988
""
""
""
""
""
""
0.061109956
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10072186
0.028994951
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05520355
""
""
""
""
""
""
0.041011337
""
""
""
""
0.098519512
""
""
""
""
""
""
0.092890307
""
""
""
0.061013777
""
""
""
0.071528628
""
""
""
""
""
""
""
""
""
""
0.092698522
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043420576
""
0.045792181
""
""
""
""
""
""
""
""
""
""
0.089169078
0.093446702
""
0.071077049
0.014209553
0.071366809
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082452044
0.028332187
0.019698745
""
""
""
""
""
""
""
""
""
""
0.04125116
""
""
""
""
""
0.05044461
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013176793
0.067328885
0.041987024
""
""
""
""
""
0.069615796
""
0.029857107
""
0.064161673
""
""
""
""
""
""
0.050870929
""
""
0.089191921
""
""
""
""
""
""
""
""
0.044179685
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035981234
0.042181145
0.024508579
0.052546456
0.015947653
0.011086605
""
""
""
0.053995792
0.059473164
0.0079691345
0.02603928
""
""
0.014492082
0.11561766
0.052622266
0.0054254015
""
""
""
""
0.077591985
""
""
0.025783805
""
0.063388489
""
""
0.094246909
""
""
""
""
""
""
""
""
0.014329351
