wgflx_rk_hisp_female_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075982422
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066837713
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055386446
0.074709967
""
""
""
""
0.013663343
0.078311592
""
0.021158317
0.065821342
0.081628315
0.090299681
0.046729784
""
""
""
0.16633445
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13480958
""
""
""
0.017403156
""
""
0.05712162
""
""
0.021200852
""
""
0.025700467
""
0.1076669
0.034053102
""
0.027698118
0.057680696
""
""
0.0063048913
0.056117162
0.076736264
""
0.096652225
0.042163692
""
""
0.025600443
0.059459664
""
0.010971911
0.049057607
""
0.013720934
0.019974586
0.052378573
0.010971464
0.014010523
0.038719472
0.021932255
0.050380662
0.018326787
0.033039257
0.013742191
0.049162883
0.1064523
""
""
0.029884791
0.036446158
0.027503595
0.085242458
0.12852673
""
0.031201048
""
0.01972216
0.048841704
0.096490353
0.027455566
""
0.031105312
""
""
""
0.050092541
""
""
""
""
""
""
""
""
""
0.032346323
""
0.054691005
""
""
0.031445201
""
""
""
""
""
""
""
""
0.029605053
""
""
""
""
0.056238592
""
""
""
0.079381064
""
""
""
""
""
0.15040037
""
""
""
""
""
0.039004602
""
""
""
""
""
""
""
""
""
""
0.045348588
""
0.029360322
0.038069993
""
""
0.03978008
0.097551525
""
""
""
0.058127102
""
0.065244228
0.08438722
""
""
""
0.047575634
0.017601285
""
""
""
""
0.067763507
""
""
""
0.047075115
0.098806366
""
""
""
""
""
""
""
""
""
0.12671472
""
0.024943275
""
0.10517026
""
""
""
0.081225067
0.056738432
0.12531258
""
""
""
0.07972528
0.10529278
0.10620931
0.011936709
0.095774442
""
""
0.20511463
0.027899243
0.062176619
0.027386814
0.059350546
0.049315821
0.06392324
""
""
0.08669503
""
0.07495001
0.042431686
""
""
""
""
0.063099355
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11582651
""
0.055385094
""
""
""
""
""
""
""
""
""
""
0.055420466
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061008073
""
""
""
""
""
""
0.052420687
""
0.13893272
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.096206658
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16724332
""
""
""
""
0.079386659
0.02744591
""
0.076700374
0.064716265
""
""
""
""
""
""
""
""
""
""
""
""
0.089982495
""
""
""
""
""
""
""
""
""
