wgflx_rk_black_male_n
""
23.0
28.0
""
""
""
22.0
41.0
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
41.0
""
""
""
32.0
""
""
""
""
""
""
96.0
""
437.0
""
""
""
39.0
""
""
31.0
98.0
26.0
""
""
264.0
""
192.0
31.0
""
""
20.0
""
32.0
""
28.0
""
36.0
""
77.0
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
195.0
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
""
""
25.0
26.0
""
""
""
""
""
""
24.0
""
""
""
""
""
189.0
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
245.0
""
""
""
""
""
142.0
""
""
66.0
""
""
""
""
52.0
""
""
""
1180.0
""
""
""
""
20.0
""
""
26.0
""
""
99.0
""
""
177.0
181.0
""
271.0
267.0
79.0
57.0
""
51.0
28.0
116.0
""
""
""
""
111.0
""
""
""
""
""
""
""
34.0
""
""
23.0
""
85.0
""
""
""
""
""
""
""
""
""
""
""
""
""
107.0
""
""
""
""
77.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
160.0
161.0
""
""
99.0
20.0
""
""
70.0
173.0
52.0
553.0
54.0
""
32.0
""
52.0
540.0
""
""
""
27.0
21.0
""
""
""
304.0
88.0
""
""
38.0
""
""
""
""
""
""
""
""
243.0
""
""
25.0
""
""
28.0
51.0
113.0
""
""
""
30.0
39.0
""
673.0
""
""
37.0
""
230.0
30.0
275.0
""
117.0
112.0
""
""
51.0
""
20.0
78.0
""
""
""
""
57.0
""
""
""
""
""
""
""
24.0
""
""
""
""
""
130.0
""
""
""
""
""
""
""
""
""
""
22.0
""
""
165.0
""
""
""
45.0
""
217.0
""
148.0
""
""
31.0
""
""
""
""
""
""
""
612.0
""
""
99.0
41.0
""
""
""
""
""
""
""
25.0
20.0
""
""
527.0
""
""
28.0
""
""
""
130.0
""
""
""
""
""
""
""
44.0
53.0
""
""
""
""
""
""
""
""
""
""
24.0
""
57.0
""
""
49.0
""
""
""
""
""
""
""
""
21.0
""
""
""
""
154.0
20.0
""
""
""
23.0
""
""
""
""
""
""
""
""
""
183.0
32.0
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
71.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
1858.0
""
""
""
""
""
88.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
56.0
37.0
""
""
86.0
""
""
""
""
""
""
""
21.0
36.0
""
31.0
""
""
""
""
""
""
""
""
""
""
""
62.0
""
""
""
""
""
""
""
""
21.0
121.0
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
106.0
""
62.0
""
""
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
220.0
""
""
""
354.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
62.0
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
79.0
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
97.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
64.0
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
264.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
61.0
190.0
95.0
""
""
""
""
""
""
297.0
""
""
""
""
""
51.0
33.0
""
236.0
""
73.0
""
""
25.0
""
""
30.0
25.0
541.0
112.0
""
""
74.0
""
20.0
""
""
""
""
""
38.0
51.0
33.0
30.0
48.0
34.0
""
34.0
""
""
48.0
24.0
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
137.0
313.0
""
""
""
""
74.0
""
27.0
""
60.0
85.0
""
302.0
1119.0
""
""
""
""
""
38.0
""
573.0
""
""
31.0
""
36.0
""
58.0
""
91.0
""
53.0
37.0
264.0
45.0
""
""
""
""
""
""
""
""
""
""
50.0
""
30.0
""
""
""
""
""
""
""
""
""
20.0
""
134.0
""
""
""
""
""
""
""
60.0
""
""
""
""
""
34.0
""
82.0
""
""
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
""
""
41.0
""
280.0
""
""
""
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
65.0
1178.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
215.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
85.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
48.0
""
""
22.0
""
""
""
""
31.0
26.0
""
27.0
42.0
""
""
""
""
""
76.0
290.0
22.0
""
""
""
48.0
""
""
""
37.0
""
""
""
58.0
""
""
26.0
49.0
28.0
49.0
46.0
""
""
25.0
""
""
""
""
22.0
""
""
""
35.0
""
""
""
41.0
21.0
""
""
""
""
27.0
""
""
""
