has_mom_natam_female_mean_se
0.041608788
0.072651342
""
0.022004468
0.038365416
""
0.019590426
""
""
0.03289054
0.031716518
0.01703711
""
-0.0031104006
0.040330153
""
0.021435678
0.035170879
""
0.038697232
0.031706013
0.0066473982
0.025184868
0.054066844
0.019737398
0.050778177
0.032951374
0.033875477
0.018210823
""
""
0.053519446
0.016984116
0.025871044
0.036563832
0.029988902
0.074088603
""
""
""
0.032102227
""
""
""
""
""
0.022660756
0.015665947
0.039884094
0.029877942
0.026273889
0.034804404
0.064860255
""
""
0.02890355
""
0.03587494
""
""
""
0.0216925
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028498555
""
""
""
0.088995248
0.022919973
""
""
0.05445426
0.01134908
0.025018362
0.053157844
""
""
0.0015149806
""
""
0.033207733
0.050421372
0.018845595
0.034932159
0.033966772
0.020485891
0.021255754
0.027401317
0.028504588
0.021649173
0.015360179
0.017753761
0.040019024
0.044814851
0.069575831
0.064183667
0.040115569
""
0.031733479
0.032380361
0.022249067
""
""
""
0.063898735
""
""
0.053844288
""
0.052644055
0.039380036
""
""
""
0.014329082
""
""
""
0.058092952
""
0.041122936
0.040236838
""
""
0.035195343
0.030802069
""
""
""
""
0.026012748
0.019915842
""
""
0.0061032278
0.025922569
0.060253378
""
0.01672123
0.026396977
0.041765094
0.037646342
""
""
""
""
0.045527089
0.020265391
""
0.01186801
0.026881246
0.040781882
0.015046481
0.025899779
0.0092919236
0.024210351
0.026619075
0.027645525
0.048322339
0.078496896
0.033501945
0.017261297
0.028676882
0.032107946
0.0055248598
-0.0050497064
0.028592236
""
""
0.026946623
""
""
0.032437574
""
""
0.043518249
0.040111925
""
""
""
-0.001624307
""
0.031218374
""
0.032545801
0.037265047
0.0088091344
0.075128369
0.053990282
0.041651234
0.027505822
""
0.079668812
0.0016302078
""
0.016134176
""
""
0.044426013
0.044616714
0.051768802
0.023974642
""
0.061960496
""
""
0.045163471
""
0.026106313
0.082482614
""
""
0.030141335
0.039545283
0.030894168
0.041882947
""
""
""
""
""
0.0092934305
""
""
""
""
0.07919161
0.026136994
""
""
""
0.023935111
""
""
0.013071019
0.052284602
0.031385075
""
0.038121969
0.027281834
""
0.041042663
""
0.053258404
""
0.020917214
0.037489407
0.0391552
0.033510935
0.015467885
0.036541995
0.02207572
0.022213658
0.039329212
0.029963864
""
""
0.034239843
0.047876142
0.035627592
0.020630416
0.038274981
""
0.066360772
0.025231984
""
""
0.014849329
0.013161561
""
0.055538598
0.016693853
""
0.018531119
0.040975224
""
0.031182835
0.022816595
0.046394628
""
""
0.0033282831
""
0.031322144
0.010329943
0.032019231
0.0234691
0.049483404
""
""
""
0.037888523
""
""
""
0.059447248
""
0.059346978
0.016449645
0.016179021
0.018377159
0.02504338
0.025286814
0.015091475
""
0.036121309
""
""
""
""
0.035331644
""
""
0.052865148
""
0.049877606
0.045927834
0.015286157
""
0.01575345
0.035111826
0.011480052
""
0.020436788
""
""
""
0.016634174
0.074983671
""
0.023572022
0.030582463
""
""
""
""
0.021060964
""
""
0.016817668
""
""
""
""
0.084508851
""
0.019906661
""
""
""
""
""
""
""
""
""
0.023663249
""
""
""
0.032240883
""
0.02241688
0.024990961
""
""
""
""
""
""
0.039653156
""
0.067369632
""
0.069611199
0.034563877
0.055905223
0.032763433
""
0.028074607
0.041479021
""
0.033068314
0.037993237
0.053722098
0.033993088
0.016243212
""
""
0.025132688
0.030245516
""
0.078004636
""
0.030557366
""
""
""
""
0.055856012
0.053553294
0.072295085
""
0.03858329
0.03411625
""
0.040846806
""
0.050260801
""
""
""
""
""
""
""
0.048234474
""
""
""
0.014822789
0.031766087
0.072758138
""
0.033644754
0.045134861
0.057632525
""
0.024908841
-0.0018521969
""
""
""
""
0.032845985
0.032819092
0.031111443
""
""
0.015708681
""
""
""
""
""
""
0.018587584
""
""
0.029777713
""
""
""
""
""
""
""
""
""
""
""
""
0.078094132
""
""
0.024361026
0.012629422
""
""
""
""
0.031982243
""
""
""
""
""
""
""
0.018427033
""
0.04484646
0.021057909
0.017171556
""
0.043522995
""
""
0.010268207
""
0.016180748
0.039817218
""
""
""
0.033839095
""
0.024310941
0.04968157
0.010898386
0.047396615
0.041063931
0.0079273125
0.0055500683
0.0080317194
0.021384714
0.0041522481
0.015488666
0.040223848
0.028459232
0.023160398
0.031911295
""
""
""
0.039511263
""
""
0.048732355
0.069745168
""
0.033495698
0.066770338
""
""
""
""
0.081269346
""
""
""
""
""
""
""
""
""
0.024907889
""
0.017983735
""
""
""
0.038257912
""
""
""
""
""
""
0.068130843
0.040176872
""
0.03799789
0.01167375
0.015766317
0.090352923
""
0.078226663
""
""
""
""
""
""
""
""
0.032733895
""
""
0.030573523
""
""
""
""
""
0.032620493
0.075160652
0.0223998
0.013213426
0.010113917
0.02404532
0.031797647
0.038026206
