kfr_other_pooled_mean_se
0.028216271
0.022508966
0.043746438
""
0.037885725
""
""
0.015018858
0.060197737
0.046372801
0.060881041
""
0.068810098
""
""
0.024949145
0.030016026
""
""
0.0477129
""
0.03501774
0.018334238
0.038877707
0.026276525
0.026099743
0.037137616
0.026709422
""
""
0.029949574
""
""
0.046843465
0.020820016
0.02925293
0.01049425
""
0.029229414
0.025690304
0.027300052
0.028545728
""
0.042971332
0.010642869
""
""
0.025704177
0.011814544
""
0.015345246
0.025966765
""
""
0.048527893
""
0.026070466
0.04254001
0.025142051
""
0.029024929
0.033708476
0.022834679
0.041502353
""
""
""
""
""
0.005687465
0.033512328
""
""
0.063799642
0.011257489
""
""
0.015972696
0.019498277
0.028534798
0.03281894
0.049838603
""
0.017957401
0.038744237
0.056515343
0.053563558
""
0.049479518
0.024175003
""
""
0.050121356
""
""
0.050243814
0.030906051
0.01246035
0.015596173
0.029499065
0.04361821
""
0.039120663
0.0034892894
0.014658208
0.019844504
0.0063478667
0.015907045
0.037091941
0.016341118
0.015748452
""
0.052119657
0.034743845
0.013910922
0.032385074
""
""
0.05205838
""
""
0.042866111
0.061098728
""
""
0.060203027
0.02911696
0.021224409
0.037406147
""
""
""
""
0.026081657
0.045753941
""
0.023295326
""
0.048322108
0.032771166
0.039909743
0.060189936
0.039128371
""
""
0.027627369
0.05084119
""
""
""
""
0.04512943
0.047587112
0.024578637
0.041816279
""
0.027887132
0.037211053
""
""
""
0.051952541
0.038110789
""
0.06561701
""
0.040685713
0.038190376
0.028031236
""
0.010536687
0.082000218
0.050329059
0.024487596
""
""
0.014568819
0.054146972
0.057121668
""
0.037148789
""
0.01259374
0.031680427
""
0.057135891
0.0033338696
""
0.028983008
0.010315096
0.03183775
0.039230425
0.0042294962
0.030613357
0.01235634
0.0062781712
0.032749306
0.013703398
0.020853441
0.036801625
0.0065605436
0.012297044
0.020866785
0.033508472
0.0018897206
0.016633725
0.010135631
0.037197445
0.018826379
0.010535033
0.063192025
""
0.0068177083
0.015406605
0.017262181
0.0032367071
0.0089489082
0.049269151
0.0038521132
0.0034008126
0.022717843
0.0035623589
0.002690831
0.005303029
0.005583643
0.010798461
0.0045482167
0.0083797788
0.0035924192
0.010965632
0.011159689
""
0.0185492
0.0049748672
0.0072067389
0.0067069419
0.014295344
0.020698922
0.053962957
0.010021532
0.023673991
0.0058859964
0.011449762
0.013874744
0.0084329229
0.058025535
0.0061759148
""
""
""
0.012599516
0.022364795
0.042271335
""
""
""
""
""
""
0.044647422
0.0071118996
""
0.013317038
""
0.034949284
0.0050224094
0.026219593
0.033205859
""
""
""
""
""
""
0.0076770503
""
""
""
0.032935437
0.01336042
0.039187666
""
0.047774058
0.016905628
""
0.061859328
0.034687366
0.02984214
0.043042753
0.039110318
""
0.056105629
""
""
""
0.017303247
""
0.047960907
""
""
""
""
""
""
0.038639933
""
0.014881483
""
0.0080514811
0.0075635854
0.020667702
0.018815164
0.0079078339
0.0095149875
0.020693591
0.020151094
0.013544003
0.0095141791
0.015353375
0.0091316709
0.015217139
0.042229019
0.010997945
0.035154857
0.0081901364
0.0045996746
0.042673554
0.017304378
0.022521676
0.011559008
0.016960148
0.031062244
0.047567878
""
0.006022336
0.0085837692
0.021764293
""
0.032616343
""
""
""
""
0.040543385
0.051160142
0.017258309
0.029418088
0.0060898899
0.042410705
0.022488292
0.035970781
0.037922774
""
0.014651982
0.011048194
0.014348376
0.03826461
""
0.059612408
0.013601733
0.012796839
0.023856042
0.0049783178
0.02323362
0.03010503
0.00832061
0.034130652
0.0054819165
0.010355514
0.0066460771
0.011675108
0.0071543436
0.0098143518
0.022928322
0.02078921
0.013630621
0.01316068
0.014666242
0.0090946369
0.036641922
0.040002327
0.06363488
""
0.0096705826
0.039593443
0.02851144
0.048783481
""
""
""
""
0.044461511
""
0.028141178
0.028734324
""
""
0.020874092
""
""
""
0.03789591
0.039919913
0.055330578
0.044283893
""
0.021523651
""
0.0275776
0.037153468
""
0.012077205
0.020734442
0.042056583
0.016583096
0.026796306
""
0.009455882
""
0.0087122424
0.043821573
0.050411191
0.016498772
""
0.022835858
0.075360782
0.064782396
""
0.057988413
0.055046011
0.0068676313
""
""
0.021615019
0.019929359
""
""
0.038392141
0.05511931
""
""
""
0.017044319
0.024913382
0.026096307
""
0.0084269075
""
""
0.023571938
0.031883698
0.029966906
""
0.0081062363
0.066827007
0.021815363
""
""
0.047063664
""
""
0.016123496
0.013997523
""
0.043406721
""
""
""
""
""
0.048203722
0.039279073
""
0.057958309
0.037664533
0.013503929
""
0.056478165
0.019959964
0.045547523
0.04425925
""
""
0.054956961
""
0.047340266
""
0.056346942
0.048962615
""
0.04406758
0.051181357
0.010049661
0.027785318
0.053294137
""
0.0226197
0.037257519
0.041375726
0.052586343
""
0.041016396
""
""
""
""
""
0.0098980181
0.025960479
""
""
""
0.033824433
0.064297408
""
0.051921602
""
""
""
""
""
""
0.032123957
0.037380766
0.051570777
""
""
0.030245973
""
""
""
0.041630827
0.025138522
0.030546628
0.038257536
""
""
0.056646544
""
""
0.053935613
0.029805865
""
""
""
0.058584429
0.0042865532
0.0016675979
0.0068817711
0.0044923476
0.010151283
""
0.020771259
""
""
0.031600177
""
0.057168014
0.031166729
0.022496663
""
""
""
0.013898533
""
0.034069493
""
""
""
0.018394474
""
""
0.034580197
""
0.047039922
0.046699882
0.041628953
0.015744617
0.034501944
""
""
""
0.04487833
0.039590135
0.026613133
""
""
0.037153866
0.064371958
0.047864113
""
0.025025578
""
0.046509728
0.02725349
""
""
0.035981879
""
0.035525113
""
0.055709824
""
0.015497829
0.065636791
""
""
0.043865845
0.037604548
0.0034330133
0.03822621
""
0.025434911
0.063009456
0.051786181
0.0070311399
0.061119251
""
0.066848189
""
""
0.043804411
0.049596939
""
""
0.035684086
""
""
""
""
0.031564757
0.0507828
0.032074798
""
0.039076269
0.038596243
0.07202252
""
0.0099074692
0.01855216
0.027825525
0.029829357
0.0080052121
0.022462672
""
0.035456173
0.048099056
0.053777799
0.040887281
0.016233785
0.017648889
0.020950209
0.041225608
0.013681101
0.042856585
""
""
0.033262387
""
0.048354756
0.058949333
0.047037248
0.031932894
""
0.030505151
0.013140059
0.048735633
0.061719555
""
""
""
""
0.049216062
""
0.016913384
0.01095859
0.060687032
0.015814194
""
""
""
""
0.023478264
0.023214092
""
0.023397734
0.069492236
0.040412355
""
""
""
0.031899109
0.0097459108
0.030421983
0.011695575
0.049058102
0.055222914
0.0096574137
0.024199145
""
""
0.029177645
0.052346971
0.039407652
0.041981392
0.019325744
0.046787076
0.042649768
""
0.053977631
