kfr_stycz_pooled_male_n
1825.0
4463.0
622.0
570.0
1699.0
264.0
759.0
3766.0
1175.0
616.0
1269.0
327.0
813.0
370.0
447.0
1281.0
1806.0
372.0
241.0
1003.0
376.0
2537.0
1630.0
1324.0
1728.0
2297.0
1019.0
3131.0
535.0
855.0
812.0
260.0
480.0
600.0
3059.0
1501.0
23166.0
351.0
2564.0
1346.0
2567.0
2350.0
515.0
589.0
8437.0
519.0
731.0
2463.0
13822.0
461.0
7630.0
3977.0
321.0
523.0
745.0
657.0
1777.0
2222.0
4957.0
219.0
2436.0
1177.0
5055.0
1845.0
472.0
300.0
689.0
43.0
38.0
8679.0
270.0
""
22.0
56.0
2548.0
""
31.0
808.0
1031.0
306.0
260.0
153.0
21.0
1447.0
168.0
89.0
128.0
""
105.0
234.0
""
107.0
78.0
""
""
141.0
737.0
3436.0
2728.0
1284.0
760.0
177.0
260.0
96571.0
4284.0
1712.0
24315.0
5186.0
1518.0
3793.0
4205.0
545.0
499.0
892.0
5439.0
961.0
307.0
95.0
593.0
319.0
556.0
568.0
628.0
229.0
575.0
715.0
2357.0
1983.0
1689.0
511.0
173.0
469.0
561.0
2826.0
487.0
259.0
2495.0
527.0
1311.0
636.0
1047.0
378.0
1120.0
206.0
414.0
2419.0
726.0
130.0
561.0
222.0
328.0
350.0
641.0
2236.0
452.0
288.0
1477.0
1518.0
234.0
189.0
280.0
274.0
763.0
299.0
514.0
273.0
793.0
502.0
1574.0
161.0
13306.0
634.0
651.0
3320.0
309.0
188.0
3959.0
356.0
365.0
271.0
1364.0
456.0
4878.0
1837.0
197.0
609.0
41179.0
24.0
912.0
5463.0
835.0
465.0
30610.0
683.0
5048.0
27734.0
774.0
2878.0
5899.0
380.0
23529.0
4525.0
1037.0
550.0
293493.0
4597.0
5339.0
434.0
2202.0
7600.0
173.0
89.0
11816.0
3892.0
2675.0
85248.0
8784.0
245.0
58314.0
40726.0
2053.0
68735.0
79676.0
18971.0
20490.0
6474.0
21172.0
10120.0
43885.0
7406.0
4788.0
34.0
926.0
15116.0
12304.0
16052.0
2963.0
1700.0
99.0
13339.0
1342.0
26652.0
5048.0
2177.0
15586.0
367.0
21183.0
165.0
67.0
175.0
6992.0
2056.0
270.0
23.0
194.0
138.0
39.0
85.0
80.0
811.0
18847.0
""
6554.0
271.0
846.0
16882.0
1228.0
1215.0
121.0
41.0
195.0
""
165.0
""
21367.0
27.0
163.0
163.0
1062.0
7352.0
367.0
85.0
582.0
3938.0
""
471.0
586.0
1105.0
1034.0
670.0
78.0
510.0
120.0
156.0
373.0
4498.0
157.0
353.0
146.0
77.0
""
31.0
66.0
73.0
661.0
156.0
6424.0
283.0
21117.0
24033.0
5408.0
4443.0
23426.0
7847.0
4006.0
3675.0
4380.0
15349.0
4855.0
17024.0
4882.0
831.0
5345.0
720.0
13646.0
44583.0
342.0
3717.0
2802.0
6502.0
5288.0
1566.0
640.0
278.0
28555.0
9660.0
1604.0
226.0
1607.0
388.0
168.0
315.0
