kfr_26_hisp_male_p25_se
0.019726727
0.024138572
0.069417059
0.014192098
0.012552825
0.045370877
0.0084506944
0.037939493
0.051031869
0.018381231
0.015464082
0.0074424515
0.055687573
0.024910344
0.015214395
0.053020678
0.05075071
0.015718628
0.052311242
0.040473375
0.015340034
0.0073715276
0.017757291
0.018679244
0.0074669998
0.0400985
0.014021913
0.010085114
0.0075039784
0.026225314
0.031969368
0.029252244
0.010393011
0.0099888537
0.036373168
0.013321456
0.048497416
0.027175665
0.068442956
""
0.013843109
0.036953807
0.05699851
""
0.063552916
0.038936641
0.0055751372
0.022070592
0.013393401
0.027292995
0.01475966
0.016142337
0.021963909
0.068682007
0.065614693
0.014496663
0.047705904
0.062956966
0.059284702
0.025028637
0.036135968
0.011978913
0.066345252
0.03307417
0.045293711
0.044770218
""
""
0.045605429
0.040706631
0.043803461
0.036673166
0.028108349
0.024254404
0.033981498
0.051882319
0.024214961
0.036823511
0.048197594
0.009520174
0.026056869
0.027563546
0.05160239
0.027197752
0.008791565
0.023801638
0.030511338
0.01371301
0.015001288
0.015874943
0.023899401
0.028975219
0.032089878
0.017369684
0.030704966
0.043733768
0.023071704
0.0083063468
0.0028504003
0.0052509941
0.0064168354
0.0013352477
0.0033600116
0.0048127626
0.007944135
0.0024984577
0.0067082201
0.0067602959
0.022701852
0.0095362887
0.014029434
0.019754561
0.01107541
0.055626363
0.011863826
0.010747403
0.011649466
0.059057735
0.052418482
0.062571049
0.016051857
0.026265562
0.03173168
0.015811995
0.040212326
0.015319795
0.015391211
0.027908782
0.046004891
0.035177451
0.0037364962
0.035136845
0.018174624
0.046319585
0.0095165083
0.037651688
0.015752055
0.010953643
0.039297983
0.034720246
0.014677716
0.018278066
0.048252638
0.031101752
0.024498614
0.061385971
0.019005381
0.024514604
0.056997623
0.048522513
0.044943392
0.013269286
0.028482053
0.054695383
0.0094813732
0.017118163
0.050370671
0.020011932
0.043315738
0.05137879
""
""
0.015917091
0.0071342001
0.056188609
0.0027352369
0.045838479
0.057065759
0.051845521
0.013459178
0.0045119463
0.011029096
0.022150427
0.0092015527
0.031558044
0.033196971
0.010442168
0.005532837
0.027069358
0.044299785
0.04194187
0.032819118
0.011977291
0.043064766
0.038975254
0.010631387
0.063486114
0.045017622
0.016493328
""
0.049966387
0.018173004
0.011420949
0.051780749
0.062829114
0.030209029
0.01366743
0.019560644
0.0078292144
0.022407101
0.0092261527
0.011354712
0.024064789
0.020721216
0.018193698
0.011859538
0.008736969
0.029469181
0.025582897
0.014603824
0.026801407
0.020701028
0.083741643
0.042129997
0.0068550538
0.019035937
0.0086882608
0.0057015172
0.036002852
0.038400762
0.059801813
0.046935275
0.036659639
0.043373402
0.0097151203
0.024553936
0.037316885
0.028002484
0.011533403
0.011668871
0.011973213
0.021221139
""
0.030938137
""
0.03615275
""
0.036189441
""
0.058791358
0.028906601
0.018728916
0.027992573
0.018202806
0.050593894
0.028593916
0.02241577
0.0098959208
0.028775038
0.021621196
0.0054078926
0.021665573
0.0282817
""
0.018518915
0.039279491
0.020003552
0.009896447
0.034331188
0.0095408019
0.030690016
0.0057367934
0.004910449
0.0082150493
0.0067814291
0.00098644826
0.0070240446
0.0017407957
0.0027092237
0.0095765376
0.013038924
0.029221261
0.054471049
0.033316243
""
0.045054361
0.018203679
0.031674396
0.053947456
0.030753801
0.0050060912
""
""
0.0029552772
0.010985755
0.04522128
0.0057548783
0.0030034746
0.030793764
0.055423323
0.071355857
""
0.051591393
0.046334881
0.06580133
0.028426828
0.047698408
0.018354181
0.021145031
0.027778357
0.0064815762
0.060603973
0.040907342
0.026438247
0.021553485
0.031392127
0.063355662
0.018988384
0.023338754
0.048596233
0.015461384
0.027907338
0.028472682
0.020897882
0.014029363
0.015290347
0.044304263
0.019488126
0.024556115
0.024155607
0.043029845
0.014122018
0.03975625
0.03747515
0.047158737
0.022306211
0.018443925
0.029849194
0.023889851
0.010160191
0.047730509
0.012639348
0.0080886437
0.0053515993
0.016428586
0.0015676033
0.0080439718
0.020588597
0.03715869
0.0090331072
""
0.035429377
0.025090244
0.021121593
0.041159317
0.05231864
0.035226967
0.027828909
0.04233852
0.04128236
0.036909189
0.026495557
0.030054154
0.058276888
0.034023829
0.024729783
0.064415269
0.03016693
0.047466345
0.027122132
0.022595456
""
0.027414702
""
""
0.05147
0.044017192
""
""
0.043583021
0.092832379
0.061974626
0.049710374
""
""
""
""
""
""
0.032913342
""
""
""
""
""
""
""
""
""
""
""
0.087729886
0.071204402
""
""
0.022885304
0.064752407
""
""
""
""
0.059815038
0.03849829
0.039269447
0.05956158
0.020880224
0.017621424
""
0.075203285
""
0.041302904
0.052374013
""
""
""
""
0.055255309
""
""
""
""
""
""
""
0.019713514
0.041380696
0.045803517
0.022604141
0.057348277
0.028636044
0.023686489
0.033003554
0.011732432
0.04851383
0.070759133
0.034841117
0.021422694
""
""
""
""
0.013925889
0.014156589
0.034262054
""
0.023475517
0.021685481
0.039641142
0.069199212
0.015602706
0.011731039
0.053672645
0.015576445
0.055274785
0.043727212
0.0074802991
0.018808242
0.041465655
""
""
""
0.033183992
0.0059275306
""
""
0.005306744
0.017464641
0.04274321
""
""
""
0.071751036
0.048505165
""
0.075285599
0.036932953
0.016402686
0.047212075
0.016585149
""
0.033846352
0.0052765803
0.0026522342
0.056556936
""
0.012455284
0.023746016
0.021057764
0.047677878
""
""
""
""
""
0.026015485
0.085846856
""
0.015065247
0.012381682
0.0080468217
0.023692276
0.030973317
0.038181987
0.016801398
0.020462882
0.022689108
0.0055087074
0.022619722
0.026620841
""
""
0.023175806
0.033395126
0.01542689
0.021063821
0.016135968
0.042131871
0.017361874
0.011662561
0.018746065
0.0084912395
0.03244425
0.0075168777
0.035629202
0.033601154
0.021908106
0.0016626151
0.0092536835
0.022556385
0.00793608
0.039259739
0.0059745112
0.02246662
0.0068836459
0.0043269056
0.0074580652
0.01023323
0.0052138651
0.014211508
0.033385262
0.030478993
""
0.0075785504
0.010310612
0.02343097
0.06701
0.013218558
0.020622443
0.021063082
0.013767134
0.0058726501
0.018475892
0.014858613
0.0028354998
0.01596931
0.0014158197
0.0089157922
0.011505764
""
0.0041866628
0.0095459241
0.013530319
0.015234131
0.0091479979
0.011693848
0.0031400539
0.001625802
0.0025130068
0.0079101678
0.0052538421
0.0013526302
0.0086242659
0.01014003
0.016503608
0.0059982808
0.014845625
0.033008829
0.0095153274
0.0070348852
0.0063342834
0.0089340862
0.014917293
0.014251056
0.007044482
0.02863517
0.023999795
0.0099171028
0.025696635
0.047127072
0.019088484
0.014128605
0.014124326
0.0061830902
0.013882988
0.0058634724
