marr_32_white_female_n
2087.0
5287.0
581.0
629.0
1965.0
72.0
582.0
4268.0
965.0
769.0
1347.0
322.0
648.0
380.0
493.0
1622.0
1909.0
306.0
246.0
1254.0
386.0
3195.0
1836.0
763.0
2229.0
2577.0
986.0
3636.0
585.0
1018.0
896.0
46.0
244.0
500.0
3051.0
1941.0
16954.0
444.0
3055.0
1169.0
2860.0
2393.0
128.0
137.0
8344.0
446.0
930.0
3335.0
10754.0
486.0
5599.0
4354.0
121.0
375.0
633.0
586.0
1408.0
2466.0
6265.0
73.0
2375.0
1263.0
4330.0
2378.0
370.0
129.0
877.0
""
""
9242.0
43.0
""
40.0
""
3264.0
36.0
34.0
1030.0
1278.0
422.0
359.0
""
""
1666.0
48.0
23.0
""
37.0
78.0
254.0
""
116.0
138.0
40.0
""
30.0
266.0
3120.0
3085.0
1182.0
735.0
212.0
224.0
82711.0
5424.0
1600.0
19921.0
3947.0
190.0
5465.0
2330.0
664.0
721.0
1493.0
6211.0
1406.0
328.0
135.0
987.0
260.0
644.0
726.0
1040.0
342.0
673.0
788.0
2909.0
2476.0
1423.0
596.0
191.0
402.0
555.0
3254.0
713.0
477.0
3297.0
601.0
1725.0
605.0
1212.0
390.0
1608.0
368.0
546.0
1964.0
819.0
141.0
659.0
176.0
304.0
372.0
892.0
2606.0
520.0
466.0
1467.0
1587.0
285.0
254.0
286.0
362.0
762.0
365.0
430.0
371.0
954.0
709.0
2331.0
232.0
10707.0
768.0
554.0
3934.0
346.0
289.0
4541.0
457.0
628.0
417.0
1437.0
699.0
5751.0
2796.0
193.0
661.0
22083.0
28.0
1135.0
6644.0
1052.0
392.0
22701.0
969.0
6131.0
13707.0
881.0
3929.0
1092.0
556.0
16147.0
2677.0
1399.0
929.0
94384.0
2780.0
6166.0
594.0
2510.0
4632.0
270.0
134.0
6022.0
3515.0
3685.0
53475.0
10280.0
446.0
33712.0
30694.0
1222.0
36145.0
54375.0
5446.0
12588.0
7496.0
11271.0
8115.0
27734.0
6015.0
6713.0
59.0
1568.0
10287.0
13661.0
12535.0
2646.0
2152.0
217.0
7118.0
1866.0
19216.0
4017.0
2150.0
12034.0
423.0
21152.0
278.0
170.0
183.0
8968.0
2327.0
585.0
36.0
274.0
130.0
""
118.0
133.0
1085.0
10392.0
27.0
8521.0
411.0
1037.0
21509.0
1837.0
1890.0
150.0
75.0
435.0
""
168.0
27.0
22993.0
75.0
303.0
238.0
1607.0
10276.0
364.0
178.0
894.0
5324.0
""
779.0
815.0
1483.0
1000.0
668.0
109.0
688.0
216.0
333.0
482.0
3663.0
313.0
302.0
276.0
102.0
21.0
62.0
119.0
147.0
972.0
251.0
6518.0
535.0
21889.0
23450.0
7155.0
5439.0
22286.0
9395.0
5385.0
4287.0
4289.0
14473.0
4712.0
2859.0
5459.0
912.0
6511.0
813.0
17479.0
31956.0
383.0
5189.0
4147.0
7653.0
5892.0
1725.0
637.0
352.0
23953.0
9981.0
2034.0
242.0
633.0
525.0
204.0
392.0
261.0
487.0
673.0
5103.0
2361.0
26963.0
632.0
3849.0
1324.0
332.0
209.0
7147.0
13980.0
5949.0
1132.0
190.0
351.0
8410.0
7899.0
4327.0
15875.0
2288.0
2522.0
7439.0
1262.0
22902.0
5734.0
26143.0
12800.0
26277.0
15041.0
1867.0
5504.0
6363.0
5695.0
10609.0
15019.0
1270.0
1262.0
591.0
389.0
14923.0
890.0
1552.0
748.0
559.0
143.0
374.0
41.0
873.0
575.0
1774.0
3027.0
540.0
524.0
3603.0
334.0
376.0
393.0
1085.0
1270.0
495.0
637.0
31.0
1751.0
211.0
3374.0
2405.0
227.0
5837.0
602.0
839.0
6200.0
1966.0
40.0
5324.0
185.0
17985.0
1054.0
1092.0
4601.0
423.0
3460.0
394.0
557.0
569.0
664.0
536.0
8525.0
519.0
187.0
2000.0
4092.0
207.0
83.0
1641.0
573.0
524.0
249.0
617.0
4803.0
2611.0
3756.0
758.0
13708.0
768.0
95.0
2193.0
1825.0
511.0
392.0
18203.0
1069.0
4757.0
71.0
1056.0
921.0
705.0
462.0
4994.0
4496.0
305.0
1784.0
407.0
410.0
260.0
150.0
174.0
830.0
496.0
180.0
1158.0
1160.0
1447.0
222.0
201.0
2469.0
869.0
590.0
163.0
213.0
874.0
185.0
472.0
150.0
529.0
780.0
185.0
493.0
1483.0
4778.0
1915.0
1328.0
340.0
3258.0
587.0
959.0
645.0
503.0
1297.0
151.0
559.0
28.0
317.0
81.0
4355.0
2395.0
76.0
329.0
204.0
1957.0
837.0
70.0
592.0
93.0
31.0
464.0
135.0
243.0
124.0
1141.0
1029.0
798.0
260.0
167.0
1946.0
180.0
212.0
531.0
850.0
2817.0
2303.0
1190.0
104.0
414.0
931.0
51.0
83.0
741.0
3139.0
195.0
238.0
243.0
749.0
1228.0
8932.0
376.0
1314.0
13267.0
104.0
4147.0
397.0
350.0
2466.0
166.0
286.0
1511.0
5198.0
298.0
119.0
""
5802.0
453.0
1185.0
25.0
293.0
121.0
1292.0
739.0
596.0
916.0
650.0
569.0
1413.0
1109.0
4799.0
1278.0
373.0
88.0
187.0
1400.0
939.0
1846.0
310.0
328.0
1101.0
391.0
393.0
180.0
3389.0
179.0
551.0
2994.0
208.0
677.0
2168.0
232.0
1530.0
149.0
778.0
601.0
5200.0
1612.0
775.0
727.0
1806.0
2040.0
89863.0
891.0
471.0
3523.0
816.0
1074.0
33812.0
932.0
295.0
1815.0
915.0
752.0
1715.0
1551.0
205.0
671.0
2117.0
340.0
1048.0
159.0
268.0
2620.0
1301.0
1499.0
576.0
1680.0
1158.0
1156.0
464.0
15400.0
4012.0
3143.0
2243.0
22683.0
5206.0
649.0
1763.0
1945.0
1414.0
1184.0
12088.0
5497.0
4565.0
2433.0
11044.0
1956.0
656.0
710.0
606.0
667.0
846.0
1469.0
1435.0
1626.0
665.0
2530.0
6557.0
923.0
774.0
693.0
124.0
197.0
277.0
1479.0
848.0
5857.0
9594.0
1060.0
7469.0
316.0
259.0
928.0
260.0
2132.0
6430.0
688.0
3282.0
631.0
878.0
747.0
630.0
674.0
2788.0
19645.0
2530.0
10357.0
2011.0
1451.0
13503.0
3175.0
453.0
749.0
2456.0
680.0
1003.0
1813.0
4444.0
1275.0
1466.0
436.0
1349.0
2557.0
1274.0
2203.0
4160.0
1939.0
7746.0
1273.0
3731.0
876.0
1241.0
1050.0
1383.0
2936.0
1393.0
8672.0
3093.0
1747.0
5479.0
2191.0
3807.0
1987.0
1949.0
1649.0
1011.0
1383.0
1336.0
6105.0
1745.0
3351.0
1707.0
15061.0
4425.0
2073.0
5329.0
27300.0
2264.0
448.0
1764.0
3580.0
1637.0
3611.0
757.0
2135.0
349.0
878.0
1070.0
758.0
942.0
531.0
7507.0
1367.0
611.0
1610.0
1222.0
1341.0
923.0
9790.0
1041.0
2167.0
889.0
1342.0
1423.0
862.0
443.0
5158.0
861.0
385.0
7024.0
773.0
4343.0
1614.0
427.0
3057.0
1252.0
3249.0
1410.0
1218.0
1613.0
415.0
236.0
697.0
646.0
341.0
1288.0
5348.0
1311.0
1242.0
1065.0
912.0
790.0
611.0
1195.0
842.0
1000.0
2126.0
700.0
716.0
512.0
979.0
928.0
2540.0
829.0
2210.0
405.0
386.0
995.0
2094.0
806.0
4342.0
582.0
1174.0
892.0
538.0
364.0
540.0
639.0
572.0
792.0
694.0
951.0
799.0
973.0
491.0
566.0
412.0
734.0
1009.0
1662.0
812.0
3718.0
951.0
543.0
911.0
1877.0
8118.0
512.0
484.0
609.0
774.0
1079.0
1586.0
1847.0
708.0
524.0
513.0
425.0
599.0
1839.0
817.0
377.0
852.0
531.0
1428.0
503.0
14735.0
4439.0
898.0
250.0
582.0
7245.0
670.0
1767.0
2822.0
799.0
356.0
690.0
357.0
1577.0
2327.0
946.0
314.0
1899.0
635.0
941.0
4797.0
398.0
788.0
773.0
437.0
827.0
309.0
1411.0
794.0
527.0
3290.0
97.0
174.0
979.0
88.0
49.0
477.0
532.0
469.0
42.0
1759.0
1604.0
202.0
1071.0
340.0
3373.0
163.0
90.0
1382.0
273.0
1368.0
1132.0
1264.0
1221.0
98.0
181.0
341.0
182.0
36.0
324.0
25.0
317.0
1620.0
68.0
75.0
602.0
948.0
190.0
20601.0
134.0
449.0
168.0
985.0
81.0
3844.0
195.0
369.0
169.0
1540.0
1517.0
684.0
610.0
92.0
1572.0
356.0
1672.0
294.0
81.0
538.0
911.0
176.0
259.0
867.0
217.0
372.0
329.0
307.0
958.0
567.0
162.0
2969.0
280.0
489.0
2109.0
319.0
126.0
393.0
2478.0
271.0
15896.0
784.0
6662.0
108.0
345.0
221.0
229.0
42.0
233.0
1347.0
464.0
186.0
357.0
71.0
286.0
88.0
581.0
192.0
4845.0
617.0
773.0
898.0
254.0
1589.0
361.0
944.0
5134.0
886.0
2238.0
1165.0
387.0
419.0
757.0
3207.0
524.0
573.0
1165.0
4271.0
211.0
467.0
894.0
521.0
1911.0
1676.0
728.0
317.0
432.0
232.0
4319.0
525.0
222.0
593.0
8599.0
577.0
918.0
1915.0
286.0
284.0
729.0
1183.0
1403.0
1035.0
440.0
1703.0
381.0
4627.0
663.0
826.0
736.0
2128.0
721.0
165.0
1976.0
434.0
23747.0
2095.0
560.0
7873.0
372.0
976.0
615.0
2295.0
652.0
216.0
204.0
668.0
502.0
841.0
402.0
1114.0
267.0
2892.0
528.0
373.0
2708.0
402.0
744.0
1334.0
363.0
711.0
1486.0
196.0
958.0
400.0
492.0
999.0
463.0
1165.0
1846.0
320.0
1050.0
2694.0
480.0
106.0
707.0
713.0
1951.0
593.0
2159.0
68.0
531.0
771.0
587.0
1646.0
1492.0
699.0
595.0
958.0
394.0
470.0
384.0
675.0
3677.0
484.0
618.0
644.0
1342.0
208.0
1136.0
2317.0
515.0
3255.0
704.0
1077.0
1438.0
352.0
4438.0
6853.0
6506.0
241.0
432.0
331.0
401.0
584.0
673.0
11432.0
116.0
478.0
963.0
611.0
693.0
2293.0
750.0
535.0
14474.0
1199.0
7186.0
3437.0
389.0
1101.0
4544.0
242.0
868.0
939.0
5002.0
4566.0
862.0
524.0
4261.0
191.0
534.0
709.0
2618.0
1888.0
205.0
465.0
1554.0
2160.0
1491.0
1581.0
9477.0
3070.0
80.0
4163.0
741.0
2205.0
1992.0
1393.0
1296.0
706.0
365.0
218.0
452.0
4257.0
2575.0
9899.0
1043.0
1666.0
5029.0
1492.0
1193.0
2132.0
5763.0
697.0
1765.0
2075.0
1385.0
1066.0
7543.0
2581.0
18002.0
22870.0
3072.0
1124.0
7029.0
3797.0
4425.0
817.0
8244.0
1247.0
9306.0
8479.0
547.0
20712.0
9306.0
1692.0
3101.0
578.0
1042.0
5112.0
2458.0
1502.0
8271.0
7138.0
4735.0
18326.0
192.0
22011.0
2855.0
13352.0
5098.0
39901.0
230.0
20993.0
17515.0
7927.0
24674.0
465.0
315.0
5485.0
1655.0
928.0
813.0
267.0
3141.0
4929.0
713.0
6209.0
2254.0
5223.0
2616.0
1123.0
1179.0
1164.0
1502.0
3615.0
