hours_wk_hisp_male_mean
""
""
""
30.753767
35.722645
""
29.93985
""
""
""
""
32.353817
""
""
36.724163
""
""
""
""
""
37.652481
28.25948
""
""
32.547413
""
32.738132
36.215046
34.209969
""
""
""
36.539997
32.299606
""
37.147358
""
""
""
""
35.391693
""
""
""
""
""
37.048805
""
42.771683
""
35.750195
39.195602
""
""
""
34.046921
""
""
""
""
""
29.550741
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.986023
""
""
""
""
30.425352
""
""
31.034609
35.868221
""
""
""
""
""
""
""
""
32.26511
32.599617
29.78141
34.240665
35.743103
33.957878
34.684448
31.799974
32.881477
31.492781
33.805054
""
29.522537
30.330833
""
34.824429
""
35.718071
35.428917
35.451225
""
""
""
""
""
""
33.438538
""
27.94043
31.141861
""
""
""
36.328762
""
37.340916
""
35.671185
""
34.835796
35.898708
""
""
36.964535
""
""
""
""
""
38.7938
""
""
""
""
36.296959
""
""
35.696629
37.573223
""
""
""
""
""
""
35.223782
33.279598
""
36.17836
""
""
""
32.624416
32.163113
32.424129
""
31.654249
""
""
36.499016
33.364456
""
""
""
""
31.177748
""
""
34.928177
""
""
40.022072
""
""
38.073681
36.926289
""
""
""
37.854588
33.243946
31.956697
36.608521
32.771015
36.463276
37.88224
32.463306
30.060062
30.745607
35.581863
""
""
38.953728
""
""
""
""
33.555084
""
34.362988
34.495029
""
""
""
""
""
""
29.630423
""
""
""
33.763042
30.381023
34.431454
""
""
""
""
""
""
""
""
""
""
""
""
33.86689
""
""
""
30.237354
""
29.361465
30.110924
27.786692
""
""
""
""
""
38.39843
""
31.642118
""
32.223637
29.555592
31.77227
33.002857
32.691769
36.578415
34.517334
31.32971
32.864594
34.022705
""
""
""
""
""
""
""
""
""
31.126974
""
""
32.220051
33.459541
""
27.595692
32.054859
""
""
""
""
""
""
""
""
""
34.298534
""
""
34.18309
""
""
""
""
""
""
""
""
""
33.454296
""
""
31.886204
34.111267
33.72826
""
34.938431
32.637474
""
""
34.101429
""
""
""
32.44907
22.963789
""
""
35.723579
""
33.784496
31.37554
33.614864
37.883255
33.757786
33.099522
""
""
34.598145
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.255148
33.532654
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.887783
""
""
""
""
""
""
""
40.094269
""
""
""
33.352745
""
""
""
""
31.798826
35.592121
""
""
""
36.544792
""
""
35.445812
39.016441
""
29.064211
""
""
36.305748
""
""
""
""
""
""
31.336952
""
""
31.577187
36.574638
""
""
""
""
""
""
""
""
""
36.500782
""
""
""
""
30.564356
33.604828
""
""
32.806042
""
""
""
""
""
""
""
""
""
""
""
28.842323
33.322121
33.725471
32.484806
""
""
""
32.903076
""
34.721409
33.830395
""
""
""
""
""
29.712269
""
29.693272
""
""
31.678045
""
34.887768
""
32.873127
""
""
""
36.031025
34.878017
""
34.551418
""
34.407681
""
33.986702
32.269985
37.738472
40.408844
34.092892
36.860344
""
""
""
32.2925
38.649754
""
""
31.501791
47.784073
45.705818
40.866898
37.589508
39.491787
34.776512
34.661339
""
33.283218
38.113743
33.326458
""
43.046162
44.915943
38.593468
41.832607
29.701834
38.760197
37.955517
34.571114
34.823311
36.744888
40.091331
35.950989
38.41811
39.427963
""
34.305145
40.091206
""
36.490074
37.916595
38.821392
38.780403
40.462173
48.417549
35.20026
""
""
34.00214
""
""
""
35.466988
35.594326
33.381866
37.549225
33.428944
35.938873
35.291649
40.000957
36.534668
45.246838
39.417847
34.982578
38.628536
""
38.243538
""
""
35.69207
""
29.179451
""
""
""
37.261463
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.178263
""
""
""
""
""
""
""
""
""
""
""
""
""
33.844692
""
34.394169
35.589657
32.521915
""
""
31.686737
32.001537
""
31.000984
34.867496
32.21254
29.414484
""
35.493637
33.63884
""
36.377834
27.305609
39.901188
42.987778
30.849312
30.407097
""
""
""
""
""
""
35.359989
33.910358
36.417942
34.195862
""
""
""
""
""
38.961369
32.31609
""
""
36.318073
""
34.923527
""
""
30.471766
31.564072
30.896645
30.5874
31.574249
32.035553
""
""
""
32.935242
31.217016
32.739544
30.642843
""
""
31.390499
32.037567
31.869059
31.453579
""
""
34.348236
35.565514
35.044319
""
29.274817
33.239849
37.528206
32.277229
""
30.422365
32.227974
""
""
28.89731
""
""
""
30.163923
""
32.205738
