kir_26_asian_pooled_mean
0.47366434
0.43332013
""
0.48507732
0.45831236
0.51889634
0.48827845
0.42785197
""
0.49026829
0.49725631
0.51707101
""
0.50555211
0.49274212
0.57413381
""
0.53361648
""
0.49122694
0.5110538
0.48415974
0.47636524
0.53174144
0.52525133
0.67964864
0.48356679
0.4988794
0.56402814
0.40975881
0.56084067
0.58626819
0.54653513
0.54781377
0.51136792
0.47002301
0.55641288
0.46515381
""
""
0.50133282
0.53335792
""
""
""
0.56596488
0.48830959
0.44468555
0.51405621
0.45528981
0.5353542
0.50005782
0.49504432
""
""
0.48232681
0.55509037
""
""
0.49456954
0.53038836
0.52545786
""
0.49031737
0.54983735
0.55224001
""
0.54398155
""
0.35719141
0.48736858
0.55863982
0.53315777
0.53236783
0.50998402
""
0.44708577
0.58568305
""
0.49965113
0.47670826
0.44144183
0.48356929
0.44208324
0.50944507
0.52396572
0.45364639
0.49469003
0.56987834
0.58178788
0.47557345
0.47593468
0.4684456
0.50198853
0.41808251
""
0.48851457
0.52027237
0.50451893
0.51872003
0.53212059
0.52638394
0.52985919
0.52738577
0.51587224
0.5141499
0.51707023
0.53508592
0.49186108
0.47887814
0.48929107
0.55310166
0.5342859
""
0.53599733
0.47008908
0.53186554
""
""
0.39620391
0.48086357
0.49750626
0.52363992
0.4858076
0.44081047
0.51507616
0.47149506
0.51006693
0.58727556
0.44509089
0.50710666
0.45547286
0.5290249
0.54407722
0.47054389
0.50500798
0.46676853
0.48592502
0.57627952
0.48690572
0.53946424
0.50805712
""
0.4911482
0.48653507
""
0.47996047
0.58615851
0.47897947
0.50528121
0.44366527
0.52795094
0.52522492
""
0.4919906
0.45757091
""
0.49993312
""
0.52551389
""
""
0.5660581
0.57655746
""
0.60594308
0.49297294
0.45839781
0.4713234
0.52199525
0.53542942
0.52639025
0.48447549
0.52135748
0.49144897
0.55433214
0.54037571
0.50473326
0.51416224
0.5606128
0.57586622
0.44002098
0.53939825
0.42297164
0.52843088
0.54657662
""
0.49133083
0.5129652
""
0.56323934
0.50188494
0.50610262
""
0.39470002
0.54841167
0.47838029
0.52680933
0.52621853
0.56170213
0.52730751
0.52366275
0.53391826
0.48223773
0.51232356
0.51468712
0.5419268
0.53490472
0.52838635
0.54644352
0.52597481
0.52663118
0.54740125
0.54446155
0.56578499
0.55320942
0.5144822
0.55290401
0.48634425
0.52092963
0.41424492
0.56746197
0.45148921
0.46794182
0.53779262
0.5148508
0.5252021
0.54835981
0.55957621
0.52538532
0.5360502
0.55331761
""
0.54159331
""
0.44676974
""
0.52429223
""
0.48860112
0.50078171
0.51688999
0.61621708
0.56860161
0.46874747
0.55523437
0.5793854
0.53994775
0.59048122
0.57258052
0.55317605
0.52911085
0.49940997
0.62284875
0.5127629
0.53243339
0.53378218
0.58944583
0.53944635
0.55397403
0.56708956
0.58401012
0.57765985
0.5692386
0.59154272
0.5627045
0.61272174
0.61989546
0.57029825
0.5779919
0.54755557
0.45754203
""
0.49200657
""
0.52879095
0.53177285
0.54114926
0.53848553
0.57027531
0.56464094
""
""
0.60149366
0.57184529
0.56516778
0.55470067
0.59374148
0.53380531
0.45988548
0.47792897
""
0.47019887
0.50373513
0.52373493
0.54292649
0.48472366
0.55315143
0.57112098
0.49909627
0.55907947
0.56259918
0.43192104
0.52190548
0.54435813
0.49261758
0.59192586
0.55828357
0.55364215
""
0.50728226
0.5174036
0.50983679
0.53145379
0.50713658
0.51235259
0.52409774
0.50132978
0.49182445
0.50284708
0.49971855
0.518363
0.54412031
0.46254659
0.56948674
0.58863831
0.56268179
0.53678125
0.54086316
0.51605886
0.61759293
0.56541628
0.52619624
0.53663605
0.56289059
0.57548714
0.51957852
0.50850457
0.45103523
0.53837675
""
0.47250983
0.54689205
0.55718696
0.58087569
""
""
0.44816834
""
0.43919304
0.47545385
0.5020622
