lpov_nbh_pooled_male_mean
0.2804966
0.29593977
0.19396393
0.44803801
0.42381027
0.22331029
0.38467753
0.21169415
0.21771736
0.35387471
0.28890261
0.42305759
0.25058332
0.22806835
0.36126208
0.22175613
0.18230888
0.3846623
0.28404695
0.15060928
0.28438887
0.26912853
0.35471487
0.26185891
0.47795936
0.19732183
0.25506288
0.33523425
0.5487982
0.29042989
0.25404796
0.41486403
0.56423002
0.55432296
0.22406602
0.31747398
0.16209507
0.191349
0.16816892
0.20184538
0.32521951
0.12972878
0.31774765
0.1085411
0.19368409
0.18840607
0.37239462
0.27807826
0.4328289
0.24290505
0.33134171
0.2747089
0.31251511
0.16214098
0.17223261
0.31712317
0.29036599
0.15743284
0.24948111
0.23231122
0.19215436
0.33456627
0.17744496
0.20217204
0.15675135
0.23532988
0.12523916
0.11257591
0.14980128
0.14428782
0.20538034
0.20323516
0.19558448
0.30306992
0.20354103
0.1356464
0.22725046
0.12352164
0.12857665
0.38940316
0.25201362
0.25242671
0.16216037
0.34448251
0.49029413
0.26438391
0.30336639
0.34964013
0.40767989
0.26042947
0.28468701
0.14972715
0.1588632
0.35862824
0.20747377
0.25276652
0.27305016
0.2484224
0.43989992
0.39939591
0.48827934
0.40100598
0.46036288
0.47206798
0.51242822
0.45859393
0.40858227
0.44995904
0.19142562
0.33524704
0.31829387
0.28946915
0.40864256
0.18077961
0.4103238
0.35889924
0.34984526
0.20371786
0.14953479
0.15845369
0.22358289
0.18311159
0.43964642
0.22589506
0.20926298
0.40722325
0.37238252
0.15749398
0.24913652
0.23210636
0.47603291
0.31379864
0.31948254
0.15851165
0.31257555
0.25300106
0.29079729
0.34910548
0.19359487
0.30995232
0.34819561
0.3653892
0.16337198
0.17855635
0.24863459
0.1725681
0.25917056
0.21959639
0.20738335
0.17558175
0.23239303
0.41302285
0.38429004
0.23552331
0.3948245
0.34246835
0.19600579
0.3722775
0.20892499
0.23657671
0.15807459
0.15910958
0.70824134
0.61302346
0.52452141
0.66795969
0.44058451
0.47738379
0.36974382
0.41112822
0.52696103
0.45571598
0.28427562
0.41223994
0.24427184
0.36913407
0.41165331
0.48178798
0.51016676
0.4764711
0.39539793
0.33903179
0.48398218
0.28844696
0.40828466
0.52750677
0.15781452
0.61180872
0.35393345
0.14230213
0.22495215
0.33595547
0.4800142
0.27267003
0.25858423
0.30707893
0.49720052
0.60293978
0.49593803
0.49222919
0.43309119
0.3913247
0.49279633
0.44378462
0.43517292
0.52728355
0.51262647
0.46141946
0.40340587
0.48118874
0.36843473
0.54413569
0.29619357
0.31556499
0.52638447
0.46765143
0.521703
0.55436909
0.32688677
0.28879282
0.34958151
0.3237069
0.19727302
0.17166962
0.46192655
0.43734196
0.44201812
0.46202254
0.56277436
0.44915512
0.43776959
0.48063043
0.1954715
0.35728469
0.15403791
0.23466159
0.13639972
0.39038181
0.15065281
0.12843797
0.26121372
0.50014502
0.42894915
0.62168866
0.37213472
0.60802662
0.54372269
0.54315698
0.35919645
0.47429138
0.56370431
0.42952946
0.36411101
0.5845356
0.34968314
0.44235277
0.43961823
0.6424678
0.42865276
0.4893972
0.44324416
0.63625073
0.66076088
0.67019951
0.61272496
0.52180541
0.72808379
0.66561913
0.61663574
0.5815962
0.48911041
0.62681305
0.31452599
0.41657293
0.30067608
0.30365285
0.49967349
0.60327959
0.43408307
0.5578441
0.64313233
0.66819566
0.62586057
0.65975845
0.67511755
0.5740959
0.57063591
0.67081207
0.58469152
0.4492276
0.34639955
0.34720287
0.5364061
0.44005457
0.57435578
0.73334402
0.56793857
0.60412067
0.70033509
0.69999534
0.67680031
0.3631115
0.47249085
0.69924819
0.57317287
0.51529139
0.59859818
0.54632837
0.54279411
0.47449377
0.51288843
0.6124844
0.5269925
0.62417132
0.61885238
0.59228802
0.45720533
0.59847516
0.5340482
0.57035077
0.55354929
0.63633806
0.66672498
0.3590056
0.39845705
0.58922774
0.52021098
0.45877481
0.39497989
0.49858764
0.57152253
0.54575479
0.56501067
0.5929389
0.52489567
0.57514
0.54463136
0.26564804
0.3011761
0.56370109
0.31960717
0.3589462
0.49536353
0.48517388
0.46048644
0.2694838
0.17453653
0.15968025
0.18787414
0.16310932
0.31645143
0.24634935
0.34621307
0.32937154
0.47819853
0.29781246
0.28167978
0.33646166
0.21127635
0.17352083
0.24218273
0.48430437
0.49247241
0.59128577
0.36108071
0.3481611
0.3279466
0.24709335
0.3800714
0.23360913
0.36717266
0.27918193
0.63244218
0.37857956
0.39158806
0.47821385
0.37722191
0.57565063
0.2839829
0.54386145
0.42903939
0.29369256
0.64764488
0.57576352
0.46649987
0.73168343
0.42021903
0.37933093
0.4739691
0.52874023
0.57363212
0.53973597
0.65053517
0.6364246
0.59684604
0.65926683
0.55652899
0.4916659
0.42082521
0.30461121
0.39164555
0.56343675
0.46355793
0.55037415
0.58922631
0.48096505
0.54185247
0.51528424
0.48533952
0.36972773
0.54190242
0.5107137
0.70784098
0.34524134
0.47789806
0.33748999
0.48113257
0.44657171
0.49218649
0.57073659
0.64954299
0.54596454
0.5002135
0.7268694
0.58746511
0.60176128
0.75890243
0.5820961
0.58501863
0.64400685
