jail_black_female_n
""
""
""
""
26.0
""
""
""
36.0
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
113.0
146.0
21.0
32.0
""
""
""
""
""
877.0
""
""
""
24.0
37.0
48581.0
""
""
94.0
""
""
1818.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
39.0
""
244.0
""
118.0
""
""
""
1342.0
781.0
82.0
106.0
2129.0
46.0
""
22.0
""
""
20.0
110.0
416.0
763.0
26.0
947.0
79.0
""
""
39.0
""
""
""
""
68.0
""
22.0
1363.0
24.0
""
""
""
98.0
""
55.0
""
488.0
3505.0
38.0
898.0
""
""
""
""
212.0
32.0
""
376.0
""
""
""
""
""
38.0
2911.0
58.0
1371.0
""
""
1843.0
63.0
""
""
20.0
""
""
""
359.0
""
""
""
""
22.0
""
""
368.0
""
521.0
20.0
179.0
""
""
""
41.0
287.0
""
199.0
35.0
""
110.0
24.0
254.0
""
""
""
""
""
""
45.0
22.0
40.0
""
5538.0
485.0
""
481.0
8711.0
""
""
42.0
72.0
""
""
""
""
""
""
""
""
""
""
128.0
22.0
""
20.0
""
""
""
1448.0
""
25.0
""
""
""
""
""
128.0
""
""
688.0
""
259.0
""
""
37.0
""
166.0
""
""
""
""
""
""
""
""
""
455.0
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
52.0
""
21.0
""
""
""
80.0
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
156.0
""
""
""
39.0
214.0
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
788.0
48.0
""
""
""
531.0
""
""
47.0
""
""
""
""
""
""
""
""
46.0
""
""
102.0
""
""
""
""
41.0
""
""
24.0
""
42.0
""
""
""
""
""
""
""
""
""
59.0
23.0
""
""
""
180.0
""
""
""
""
28.0
25.0
""
441.0
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
818.0
""
""
""
48.0
""
400.0
""
""
""
37.0
""
""
""
""
21.0
""
129.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
299.0
""
""
""
96.0
""
1834.0
69.0
638.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2354.0
""
""
21.0
""
67.0
""
""
90.0
66.0
28.0
89.0
""
""
""
21.0
""
41.0
28.0
73.0
""
""
""
""
814.0
84.0
""
""
""
""
213.0
""
""
""
1493.0
""
""
187.0
93.0
""
""
""
86.0
""
""
""
""
822.0
""
""
46.0
153.0
""
""
144.0
""
5642.0
60.0
""
329.0
""
""
29.0
20.0
""
""
""
""
""
""
""
99.0
""
341.0
""
""
103.0
""
63.0
""
""
60.0
150.0
""
36.0
""
""
25.0
""
35.0
85.0
""
""
63.0
""
""
""
24.0
""
""
30.0
""
""
""
""
123.0
114.0
77.0
""
54.0
43.0
49.0
""
54.0
340.0
37.0
""
27.0
""
""
75.0
497.0
116.0
776.0
307.0
376.0
211.0
260.0
1241.0
5523.0
2069.0
57.0
""
114.0
309.0
307.0
465.0
7453.0
297.0
278.0
365.0
315.0
102.0
991.0
620.0
213.0
6067.0
261.0
2182.0
636.0
49.0
639.0
180.0
371.0
662.0
640.0
13952.0
2536.0
216.0
382.0
1956.0
133.0
374.0
149.0
255.0
525.0
276.0
390.0
1056.0
1241.0
694.0
791.0
982.0
1076.0
101.0
922.0
264.0
347.0
719.0
655.0
590.0
441.0
52.0
118.0
190.0
37.0
""
106.0
""
""
20.0
""
""
""
26.0
""
20.0
""
""
""
52.0
63.0
3085.0
7890.0
381.0
205.0
182.0
186.0
1560.0
358.0
541.0
""
1202.0
1675.0
100.0
6115.0
22387.0
149.0
419.0
265.0
220.0
287.0
940.0
376.0
17324.0
134.0
94.0
484.0
""
588.0
31.0
1230.0
91.0
1939.0
""
1055.0
1067.0
5454.0
754.0
""
""
93.0
""
""
""
""
""
66.0
""
1323.0
""
615.0
136.0
""
""
""
""
40.0
""
""
""
410.0
""
3810.0
""
""
25.0
""
""
""
""
1342.0
20.0
""
""
27.0
430.0
966.0
""
2193.0
""
20.0
36.0
""
73.0
43.0
""
""
1548.0
""
""
""
35.0
""
61.0
""
163.0
""
""
977.0
27.0
5580.0
""
""
""
""
""
""
142.0
""
""
1620.0
176.0
103.0
""
""
22.0
28.0
226.0
1517.0
27802.0
""
""
350.0
""
""
""
""
28.0
""
""
47.0
""
""
""
""
""
""
""
""
578.0
""
""
""
""
""
""
""
4289.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
123.0
""
""
""
""
""
""
1744.0
""
""
""
28.0
""
""
58.0
50.0
20.0
""
67.0
20.0
""
""
""
""
""
""
""
196.0
""
""
22.0
29.0
""
855.0
176.0
208.0
317.0
142.0
843.0
109.0
129.0
375.0
130.0
320.0
267.0
595.0
1022.0
699.0
225.0
823.0
1190.0
140.0
77.0
67.0
463.0
141.0
2099.0
7209.0
598.0
426.0
37.0
62.0
1535.0
348.0
264.0
307.0
794.0
213.0
343.0
315.0
1393.0
179.0
314.0
821.0
1149.0
496.0
1152.0
1406.0
422.0
743.0
556.0
262.0
240.0
268.0
373.0
673.0
657.0
322.0
81.0
946.0
213.0
152.0
228.0
976.0
447.0
185.0
331.0
136.0
109.0
1029.0
297.0
343.0
171.0
28.0
209.0
178.0
327.0
1118.0
2131.0
363.0
78.0
152.0
439.0
203.0
713.0
""
""
""
69.0
""
""
""
""
""
536.0
134.0
101.0
""
92.0
""
220.0
""
""
145.0
""
""
""
""
372.0
24.0
226.0
54.0
""
""
""
""
""
""
""
146.0
48.0
""
""
180.0
""
""
""
""
""
22.0
""
""
6689.0
90.0
97.0
125.0
""
""
34.0
""
""
41.0
""
""
""
""
""
""
75.0
""
""
156.0
""
""
""
""
117.0
32.0
""
""
""
""
249.0
""
56.0
29.0
29.0
211.0
""
334.0
""
""
68.0
""
""
""
530.0
""
""
21.0
10276.0
59.0
""
""
221.0
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
8953.0
""
""
""
""
""
""
61.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2390.0
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
281.0
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
427.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
4989.0
""
""
""
""
""
""
""
21.0
""
20.0
""
""
365.0
""
20.0
""
""
""
""
""
199.0
36.0
115.0
35.0
""
1646.0
1739.0
3001.0
3978.0
237.0
995.0
11767.0
1143.0
2717.0
68.0
2770.0
2999.0
2062.0
599.0
740.0
2226.0
358.0
1167.0
83.0
4622.0
113.0
682.0
""
45.0
""
""
188.0
""
116.0
41.0
""
""
""
""
116.0
""
""
""
""
""
117.0
""
""
""
79.0
42.0
""
30.0
""
""
""
""
""
25.0
1032.0
""
14728.0
261.0
41.0
82.0
97.0
157.0
""
35.0
62.0
26.0
21.0
892.0
3425.0
""
""
25.0
57.0
30.0
""
27.0
291.0
30869.0
""
35.0
26.0
3729.0
""
5829.0
7226.0
553.0
376.0
1678.0
97.0
1081.0
88.0
39.0
23.0
59.0
16367.0
282.0
1622.0
1351.0
30.0
144.0
348.0
""
""
26.0
77.0
4023.0
178.0
20.0
117.0
257.0
29.0
""
150.0
4546.0
""
""
906.0
55.0
""
401.0
""
""
529.0
460.0
389.0
385.0
578.0
181.0
794.0
162.0
56.0
185.0
284.0
468.0
296.0
""
230.0
""
861.0
599.0
1068.0
5259.0
46.0
25.0
633.0
102.0
472.0
3190.0
1609.0
2931.0
491.0
1166.0
136.0
""
520.0
334.0
4621.0
1126.0
729.0
30.0
133.0
503.0
603.0
39.0
719.0
""
806.0
135.0
485.0
1103.0
190.0
48.0
""
""
399.0
7983.0
""
139.0
360.0
1380.0
1189.0
389.0
1397.0
557.0
85.0
619.0
346.0
150.0
369.0
1725.0
25.0
331.0
558.0
1065.0
736.0
874.0
211.0
644.0
583.0
234.0
84.0
140.0
""
38.0
50.0
770.0
804.0
4920.0
353.0
287.0
""
1595.0
96.0
1051.0
45.0
""
""
""
""
""
""
""
""
""
48.0
""
""
""
""
""
""
""
""
76.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
102.0
""
""
""
624.0
23.0
129.0
46.0
""
48.0
27.0
1003.0
""
44.0
633.0
105.0
49.0
60.0
""
24.0
13263.0
""
67.0
170.0
355.0
214.0
23.0
7537.0
""
20.0
72.0
423.0
35.0
7747.0
60.0
""
21.0
""
34.0
""
""
36.0
""
177.0
24.0
284.0
51.0
184.0
38.0
981.0
3076.0
44.0
1635.0
100.0
90.0
""
""
113.0
""
4500.0
20.0
""
141.0
""
""
""
""
""
""
236.0
""
""
415.0
98.0
94.0
70.0
55.0
43.0
1163.0
2946.0
825.0
44.0
""
""
""
153.0
34.0
85.0
""
90.0
""
""
""
""
""
""
24.0
""
28.0
106.0
181.0
""
64.0
""
382.0
""
1184.0
""
21.0
97.0
29.0
""
""
""
126.0
37.0
83.0
""
""
""
""
""
23.0
142.0
""
""
71.0
""
29.0
""
40.0
38.0
98.0
""
""
136.0
23.0
""
""
""
""
415.0
""
""
26.0
4628.0
233.0
331.0
""
""
94.0
39.0
40.0
71.0
""
""
38.0
76.0
28.0
65.0
""
38.0
2932.0
115.0
79.0
""
""
""
""
32.0
131.0
""
""
""
""
""
""
""
""
""
""
""
47.0
""
21.0
""
""
119.0
""
""
""
85.0
""
1640.0
""
""
""
25.0
""
""
""
268.0
""
""
63.0
5336.0
36.0
450.0
""
538.0
52.0
""
1082.0
75.0
147.0
""
""
53.0
1035.0
""
""
""
28.0
55.0
216.0
1755.0
3467.0
""
641.0
167.0
""
168.0
""
""
23.0
43.0
""
""
115.0
632.0
134.0
75.0
509.0
156.0
219.0
""
258.0
""
445.0
2304.0
""
389.0
30.0
""
21745.0
66.0
""
39.0
""
""
""
""
""
""
20.0
""
237.0
""
317.0
""
649.0
25.0
95.0
151.0
1395.0
62.0
321.0
1586.0
302.0
1181.0
419.0
405.0
1100.0
1923.0
340.0
5136.0
494.0
646.0
601.0
739.0
640.0
1210.0
566.0
1435.0
427.0
612.0
2327.0
1012.0
2978.0
956.0
324.0
1336.0
346.0
748.0
757.0
675.0
592.0
1520.0
166.0
913.0
671.0
534.0
225.0
2096.0
323.0
6470.0
305.0
2084.0
2234.0
404.0
1105.0
1519.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
101.0
""
""
63.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
163.0
142.0
""
""
143.0
149.0
""
""
126.0
28.0
22.0
81.0
""
""
""
108.0
95.0
""
6167.0
""
""
111.0
267.0
537.0
""
93.0
464.0
130.0
""
57.0
""
99.0
2576.0
""
406.0
38.0
50.0
532.0
74.0
120.0
32.0
""
23.0
""
35.0
""
1371.0
51.0
341.0
35.0
""
104.0
20.0
90.0
69.0
""
1444.0
60.0
87.0
545.0
""
32.0
1368.0
""
""
201.0
""
""
""
""
43.0
23.0
66.0
222.0
872.0
""
""
""
18484.0
20.0
""
155.0
428.0
477.0
""
""
""
""
57.0
181.0
""
100.0
""
404.0
262.0
284.0
""
583.0
21.0
""
""
""
130.0
""
""
220.0
""
40.0
2664.0
4481.0
""
""
""
1000.0
929.0
798.0
""
""
""
82.0
104.0
24.0
116.0
33.0
""
77.0
94.0
""
240.0
21.0
80.0
295.0
""
""
""
""
""
1555.0
""
156.0
62.0
""
""
60.0
833.0
""
""
""
""
""
""
20216.0
38.0
20.0
""
1342.0
95.0
""
""
""
""
20.0
285.0
""
528.0
1271.0
""
155.0
75.0
69.0
""
""
""
4754.0
22.0
108.0
""
21.0
1969.0
""
""
""
""
54.0
37.0
333.0
1050.0
164.0
286.0
105.0
""
""
""
""
147.0
27332.0
721.0
""
""
130.0
""
227.0
100.0
95.0
46.0
""
123.0
208.0
82.0
""
359.0
31.0
""
""
54.0
295.0
""
3648.0
""
""
139.0
30.0
""
428.0
""
""
""
32.0
""
""
""
29.0
""
342.0
46.0
46.0
""
65.0
70.0
29.0
284.0
160.0
""
""
""
""
950.0
""
""
1549.0
""
77.0
117.0
""
""
191.0
""
""
""
424.0
108.0
""
""
""
605.0
""
109.0
""
379.0
336.0
135.0
34.0
634.0
""
""
352.0
49.0
172.0
57.0
""
""
153.0
516.0
""
""
130.0
""
""
130.0
""
""
""
165.0
135.0
""
417.0
30.0
110.0
91.0
100.0
""
""
26.0
""
174.0
""
1550.0
""
""
""
""
""
""
21.0
9189.0
484.0
""
23.0
""
144.0
236.0
3273.0
41.0
90.0
178.0
""
""
45.0
72.0
230.0
306.0
186.0
""
247.0
26.0
290.0
""
622.0
65.0
""
794.0
""
""
23.0
93.0
""
""
""
""
""
""
""
""
""
142.0
""
""
""
""
""
""
""
""
""
""
""
329.0
""
""
""
""
""
""
58.0
""
""
""
136.0
""
""
""
64.0
""
""
""
""
""
""
""
""
""
""
236.0
356.0
40.0
133.0
218.0
108.0
854.0
70.0
""
247.0
""
44.0
350.0
""
128.0
305.0
273.0
""
183.0
116.0
2667.0
38.0
""
220.0
131.0
""
406.0
89.0
4557.0
175.0
""
132.0
158.0
98.0
""
120.0
161.0
""
42.0
258.0
516.0
387.0
3549.0
441.0
""
435.0
370.0
71.0
139.0
133.0
74.0
""
494.0
205.0
118.0
59.0
""
454.0
53.0
91.0
88.0
98.0
91.0
76.0
231.0
175.0
20.0
36.0
622.0
103.0
271.0
668.0
3013.0
70.0
""
57.0
185.0
23.0
62.0
""
""
26.0
""
294.0
664.0
700.0
168.0
178.0
35.0
84.0
29.0
163.0
""
31.0
564.0
1615.0
55.0
""
421.0
3428.0
77.0
37.0
968.0
190.0
91.0
25.0
239.0
234.0
27.0
3167.0
71.0
468.0
35.0
900.0
231.0
66.0
321.0
3441.0
5063.0
""
1332.0
""
2819.0
39.0
5189.0
1007.0
92.0
126.0
1471.0
4461.0
100.0
112.0
132.0
""
""
89.0
""
21.0
304.0
""
20.0
""
""
67.0
""
42.0
""
81.0
""
3629.0
271.0
""
""
23.0
""
21.0
""
""
""
2443.0
""
29.0
""
511.0
258.0
""
264.0
""
30.0
49.0
""
128.0
""
181.0
""
""
""
137.0
""
""
""
68.0
""
""
42.0
""
47.0
""
39.0
""
97.0
531.0
""
""
""
37.0
63.0
""
""
136.0
43.0
35.0
54.0
""
""
""
71.0
""
""
""
""
33.0
212.0
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
""
""
""
125.0
""
""
""
""
""
""
""
766.0
20.0
""
""
""
31.0
""
26.0
""
""
""
""
""
""
""
""
""
441.0
""
46.0
""
""
""
26.0
23.0
""
""
""
9655.0
23.0
""
""
58.0
47.0
""
""
""
20.0
""
1029.0
""
432.0
""
""
""
""
""
36.0
""
""
""
""
30.0
""
35.0
183.0
""
""
62.0
""
""
""
""
""
""
""
""
""
""
""
114.0
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
