has_mom_white_male_p75_se
0.0021680333
0.0033838605
0.010372583
0.0018458101
0.0020434612
0.005691574
0.0015229021
0.005470851
0.0054905796
0.0025889354
0.0021754075
0.0012007403
0.0066009839
0.0042010262
0.0021969143
0.0091225356
0.0073905173
0.0025115402
0.0074273623
0.0082854712
0.0024376705
0.0023527308
0.0028864215
0.0033963362
0.0012408282
0.010800816
0.0037215464
0.0019838326
0.0013505531
0.0046364563
0.0055671856
0.0030105596
0.0013964952
0.0018347749
0.0067422595
0.0027869949
0.0056824824
0.0045236936
0.019091342
0.011821236
0.0021886202
0.0076344907
0.0080499779
0.012139228
0.0088771563
0.0070026708
0.0016645596
0.003088021
0.0016983225
0.0039366474
0.0029872858
0.0022719838
0.0034413352
0.012492166
0.010191474
0.0025951872
0.0060556987
0.011550542
0.0091411136
0.0050941324
0.0055229887
0.0018729736
0.0092453072
0.0050262739
0.0051206835
0.0060716718
0.01188881
0.0081672473
0.0050836583
0.007153715
0.0075076884
0.0058324919
0.0063760825
0.0034930168
0.0057154982
0.0072009554
0.0038702148
0.0045532575
0.0047004195
0.0014961817
0.0055146404
0.0039741118
0.0063113845
0.0036655804
0.0012584972
0.0040468341
0.0049088011
0.003260605
0.0023629693
0.0031850983
0.0033911066
0.0055480851
0.0047376798
0.0022684278
0.0068234811
0.008561587
0.0036333122
0.0027468177
0.0012654664
0.0024160962
0.0021431395
0.0016317643
0.001893111
0.0028546094
0.0021878094
0.0014498138
0.0027192181
0.0015086755
0.0049270992
0.0032780885
0.0030489066
0.003673329
0.0016883783
0.0081483452
0.0021793407
0.0016014042
0.0021506757
0.011478977
0.012378877
0.022121236
0.0038113489
0.005725442
0.0061613908
0.0055412012
0.005936028
0.0023491501
0.0023692211
0.0066671926
0.0064223134
0.0068661915
0.00081993802
0.0052497056
0.0034342606
0.0060155676
0.0030942443
0.0054867789
0.0023704797
0.0031573852
0.0080096694
0.0043316423
0.0029665907
0.0043199235
0.01277017
0.0067736027
0.0048198923
0.01515149
0.0034565115
0.0043526436
0.0052186041
0.0051308875
0.0051103607
0.0014396141
0.0036158154
0.0097545385
0.001969517
0.0023423114
0.0070229261
0.002462625
0.0064611775
0.0035215723
0.02323968
0.0066886349
0.0023208205
0.00096684991
0.0084468881
0.00074214226
0.0036070126
0.003663532
0.007045038
0.0021987963
0.00062691129
0.0018734353
0.0036624952
0.0016504362
0.0039166422
0.0047542956
0.0017537635
0.00097211549
0.0028993418
0.0045350529
0.0046034474
0.0042874618
0.0014170338
0.0049959319
0.0042737103
0.00095281674
0.0073535983
0.0031634551
0.0019541273
0.010020657
0.0052548852
0.0034265544
0.0014755159
0.0087833302
0.0054313652
0.0033214227
0.0029183868
0.0023665072
0.0017404186
0.0047605224
0.0016099447
0.0020706737
0.0033051989
0.0028925519
0.0024824813
0.0016310797
0.0011078945
0.0031717387
0.0026446739
0.0024067468
0.0029246269
0.0019285247
0.0076699792
0.0063296366
0.0019632368
0.0017983868
0.0024057114
0.00088871131
0.0033329602
0.0040187817
0.0043129674
0.0035201055
0.0039701224
0.0046716244
0.0013644831
0.0033478579
0.0026877611
0.0020558224
0.00076144916
0.0019046197
0.0015374691
0.00217813
0.0077268742
0.0029920358
0.0078307893
0.0043871007
0.0087613575
0.0026968126
0.010884517
0.0050555514
0.002912442
0.0030759976
0.0032526017
0.0021027992
0.0041402187
0.0038006594
0.0026783478
0.0013892413
0.0042321272
0.0024568918
0.00088332949
0.002526321
0.0032317585
0.005310148
0.0028597857
0.0035744626
0.0040091337
0.0012704921
0.0031577726
0.0014088157
0.0028631475
0.0014558366
0.0010674486
0.0011157003
0.0015122721
0.0006214942
0.0012408323
0.00068552763
0.00059367187
0.0018119909
0.0023690464
0.0037214481
0.013109933
0.0031213516
0.012043431
0.0037960003
0.0018836248
0.0024203137
0.0049939086
0.0027827595
0.0010806922
0.019440377
0.021733368
0.00065717055
0.0010976965
0.0042448407
0.0017199912
0.00078318734
0.003763546
0.0058525559
0.0056038611
0.0053825653
0.0052611036
0.0044419612
0.0059814076
0.003077538
0.004284929
0.0026249955
