somecoll_pooled_female_p75
0.86184782
0.81848633
0.89738488
0.8270818
0.85247254
0.84924006
0.86419964
0.90342098
0.86239451
0.82858402
0.81053853
0.85088718
0.89872903
0.88897169
0.84417611
0.8347075
0.93665612
0.86431706
0.84420067
0.84056091
0.84902483
0.88312411
0.87903148
0.85923868
0.86783135
0.81047249
0.87850404
0.88462806
0.84208906
0.87297273
0.90744048
0.83966804
0.84565336
0.85674936
0.88802445
0.85744941
0.84324098
0.88639057
0.9836089
0.82369584
0.90172958
0.8851034
0.8347519
0.75235122
0.83727694
0.8623752
0.8687343
0.78606457
0.84533685
0.822882
0.80840462
0.82258755
0.80575424
0.90696454
0.94100875
0.83346158
0.86033452
0.82799375
0.76265061
0.84581423
0.80670732
0.82723951
0.87611324
0.83495766
0.89251655
0.85778213
0.87350041
0.91006476
0.87238467
0.87986869
0.85630345
0.87068474
0.877738
0.82362986
0.81698287
0.84143102
0.87644678
0.86236244
0.85252029
0.8283723
0.86904585
0.87062919
0.86726671
0.75563049
0.80970907
0.82068121
0.75284684
0.80915874
0.84066504
0.8522284
0.83827436
0.76372993
0.78064072
0.81586635
0.81716239
0.93201417
0.77387625
0.79628384
0.82750219
0.80131871
0.82129073
0.85706794
0.8323139
0.81858349
0.86673731
0.83425403
0.84302121
0.80900186
0.84926033
0.80016232
0.86584896
0.84757829
0.88317186
0.81560504
0.8393876
0.84772468
0.83903253
0.82331067
0.89757532
0.93865168
0.86581248
0.83866638
0.80939871
0.81985849
0.83300155
0.82877284
0.84081441
0.87805825
0.80074871
0.82168829
0.8470915
0.81708097
0.82361573
0.85232359
0.81466031
0.85145545
0.82779491
0.84887403
0.85075855
0.87821674
0.87392122
0.88209409
0.92478538
0.84082788
0.86295092
0.88914257
0.85453236
0.88862652
0.87807173
0.91517311
0.89370006
0.83742875
0.85060704
0.95895582
0.85261118
0.8265577
0.8310526
0.85300165
0.8807081
0.86189878
0.92461765
0.89044267
0.79311925
0.82642084
0.88537854
0.85634124
0.88097501
0.87574196
