jail_other_pooled_n
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
60.0
81.0
""
60.0
23.0
21.0
89.0
64.0
90.0
74.0
133.0
58.0
65.0
50.0
43.0
""
29.0
20.0
69.0
52.0
79.0
61.0
99.0
67.0
90.0
97.0
46.0
42.0
69.0
57.0
49.0
64.0
52.0
68.0
55.0
100.0
42.0
62.0
54.0
41.0
71.0
80.0
88.0
54.0
96.0
75.0
41.0
29.0
38.0
""
27.0
""
""
""
""
""
""
""
""
""
40.0
59.0
71.0
27.0
31.0
51.0
50.0
""
""
74.0
27.0
""
33.0
54.0
25.0
""
56.0
40.0
""
""
""
25.0
70.0
58.0
58.0
39.0
49.0
""
""
""
""
29.0
53.0
20.0
""
""
22.0
""
""
""
""
43.0
31.0
""
""
27.0
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
24.0
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
35.0
56.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
41.0
30.0
38.0
39.0
46.0
36.0
52.0
27.0
25.0
71.0
48.0
""
""
""
""
""
30.0
28.0
32.0
22.0
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
21.0
""
""
22.0
""
""
""
""
""
26.0
20.0
""
25.0
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
21.0
26.0
""
""
22.0
27.0
""
""
""
""
""
""
""
""
20.0
""
25.0
""
29.0
""
""
""
""
""
""
""
23.0
""
25.0
""
""
""
""
22.0
21.0
""
""
""
""
""
22.0
23.0
""
20.0
""
26.0
24.0
""
""
20.0
""
""
""
""
""
""
22.0
""
""
""
""
""
20.0
""
25.0
""
""
""
""
""
""
""
""
31.0
""
""
""
""
21.0
""
28.0
27.0
21.0
""
""
34.0
31.0
""
28.0
""
""
""
""
22.0
24.0
""
""
20.0
""
""
""
""
35.0
24.0
""
""
""
""
""
""
25.0
""
""
""
""
""
""
31.0
""
23.0
""
26.0
""
""
""
20.0
""
""
""
""
""
""
""
""
""
28.0
""
28.0
23.0
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
29.0
""
27.0
22.0
""
""
""
""
28.0
34.0
""
20.0
""
""
20.0
""
""
""
""
""
""
25.0
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
28.0
""
""
""
31.0
""
20.0
""
""
""
""
27.0
""
""
""
""
""
""
24.0
21.0
21.0
26.0
28.0
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
23.0
23.0
""
""
""
""
""
""
""
29.0
""
21.0
""
27.0
31.0
""
""
""
""
51.0
""
27.0
22.0
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
29.0
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
24.0
20.0
23.0
""
""
""
22.0
""
21.0
""
""
""
""
20.0
""
""
""
""
20.0
23.0
20.0
""
30.0
27.0
""
""
""
""
21.0
""
""
""
""
25.0
""
23.0
""
""
""
24.0
25.0
""
20.0
""
""
""
""
21.0
20.0
""
""
""
""
27.0
23.0
""
20.0
""
21.0
""
36.0
27.0
""
21.0
20.0
22.0
""
""
""
""
""
24.0
33.0
32.0
22.0
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
33.0
23.0
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
21.0
""
21.0
""
28.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
20.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
22.0
""
23.0
""
""
""
20.0
50.0
""
30.0
""
37.0
""
""
""
""
""
""
""
""
""
""
23.0
""
46.0
26.0
21.0
20.0
27.0
""
""
""
33.0
40.0
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
21.0
35.0
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
21.0
""
26.0
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
25.0
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
39.0
32.0
27.0
""
21.0
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
34.0
""
34.0
27.0
""
21.0
28.0
30.0
25.0
""
""
""
20.0
""
""
44.0
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
29.0
60.0
35.0
29.0
40.0
""
21.0
""
""
""
""
""
27.0
22.0
""
""
20.0
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
20.0
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
23.0
""
""
""
""
""
22.0
""
41.0
32.0
""
""
34.0
21.0
35.0
41.0
""
""
22.0
""
20.0
""
20.0
""
""
""
""
20.0
25.0
""
26.0
""
28.0
38.0
""
32.0
34.0
""
47.0
20.0
27.0
22.0
""
""
""
41.0
41.0
""
22.0
""
47.0
30.0
33.0
""
24.0
30.0
44.0
21.0
""
""
""
""
26.0
""
""
30.0
36.0
""
28.0
22.0
""
""
""
""
""
26.0
25.0
29.0
""
28.0
23.0
""
21.0
20.0
""
""
""
""
""
32.0
""
""
22.0
""
""
""
""
""
""
""
30.0
22.0
""
24.0
21.0
28.0
20.0
""
""
""
""
""
""
""
""
""
""
""
24.0
28.0
""
44.0
70.0
71.0
56.0
32.0
50.0
40.0
34.0
48.0
40.0
42.0
36.0
24.0
29.0
105.0
26.0
""
49.0
""
""
54.0
39.0
24.0
42.0
45.0
26.0
29.0
39.0
28.0
33.0
24.0
40.0
28.0
35.0
35.0
""
20.0
""
31.0
32.0
22.0
36.0
52.0
39.0
34.0
56.0
24.0
61.0
57.0
41.0
29.0
37.0
82.0
44.0
46.0
25.0
35.0
38.0
""
34.0
48.0
35.0
27.0
36.0
29.0
45.0
58.0
22.0
40.0
60.0
59.0
""
41.0
52.0
36.0
64.0
64.0
62.0
55.0
34.0
62.0
31.0
67.0
50.0
62.0
47.0
29.0
70.0
63.0
48.0
68.0
53.0
24.0
31.0
25.0
49.0
92.0
70.0
43.0
33.0
57.0
50.0
22.0
30.0
55.0
""
61.0
25.0
45.0
33.0
51.0
76.0
53.0
66.0
23.0
66.0
47.0
25.0
""
34.0
73.0
65.0
48.0
""
41.0
56.0
30.0
39.0
28.0
21.0
30.0
58.0
32.0
23.0
36.0
59.0
28.0
27.0
""
28.0
55.0
20.0
33.0
45.0
28.0
37.0
24.0
30.0
30.0
""
26.0
57.0
63.0
44.0
35.0
50.0
57.0
43.0
31.0
""
""
33.0
34.0
45.0
20.0
30.0
""
53.0
30.0
22.0
""
36.0
""
20.0
""
""
20.0
23.0
22.0
""
""
""
""
""
""
24.0
""
24.0
""
""
33.0
""
34.0
""
""
""
""
28.0
21.0
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
24.0
""
""
""
""
""
""
27.0
""
35.0
22.0
""
""
""
32.0
23.0
""
""
""
""
""
""
""
21.0
""
""
""
22.0
20.0
""
20.0
24.0
31.0
""
""
24.0
""
""
22.0
""
""
""
""
27.0
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
36.0
26.0
28.0
""
29.0
45.0
""
""
22.0
""
""
22.0
32.0
""
""
""
""
""
27.0
30.0
26.0
""
27.0
23.0
""
27.0
35.0
53.0
45.0
43.0
20.0
30.0
37.0
""
60.0
55.0
67.0
37.0
45.0
""
61.0
56.0
41.0
40.0
30.0
42.0
""
""
""
34.0
29.0
""
40.0
57.0
55.0
38.0
39.0
44.0
""
""
30.0
27.0
""
40.0
""
39.0
53.0
48.0
47.0
21.0
25.0
44.0
""
62.0
72.0
33.0
""
20.0
34.0
25.0
27.0
24.0
58.0
40.0
35.0
38.0
20.0
""
31.0
""
56.0
""
27.0
""
46.0
""
20.0
""
""
34.0
26.0
24.0
38.0
27.0
36.0
""
""
27.0
29.0
""
53.0
""
""
""
""
25.0
25.0
24.0
22.0
""
""
27.0
""
""
""
29.0
""
39.0
36.0
""
21.0
""
""
28.0
""
61.0
46.0
34.0
29.0
""
26.0
23.0
""
""
""
50.0
51.0
25.0
38.0
31.0
40.0
45.0
""
33.0
46.0
44.0
24.0
25.0
47.0
70.0
52.0
44.0
61.0
36.0
50.0
23.0
67.0
36.0
""
35.0
41.0
38.0
35.0
36.0
28.0
""
33.0
28.0
""
34.0
46.0
23.0
36.0
""
""
24.0
""
22.0
26.0
32.0
40.0
30.0
28.0
24.0
""
23.0
""
29.0
""
""
""
""
""
""
60.0
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
31.0
""
""
""
33.0
21.0
""
23.0
""
""
""
29.0
24.0
24.0
""
""
""
""
""
""
35.0
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
44.0
46.0
""
""
26.0
""
""
""
26.0
""
""
""
21.0
23.0
36.0
""
""
23.0
20.0
""
""
""
""
45.0
28.0
25.0
""
25.0
40.0
29.0
31.0
""
""
""
24.0
""
""
21.0
25.0
""
""
21.0
29.0
""
""
""
""
48.0
25.0
""
""
""
23.0
""
""
23.0
""
""
20.0
26.0
""
21.0
26.0
""
33.0
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
26.0
""
""
29.0
20.0
""
21.0
22.0
23.0
""
""
34.0
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
21.0
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
27.0
""
""
22.0
36.0
28.0
""
22.0
30.0
25.0
""
""
""
24.0
22.0
""
""
""
""
""
28.0
26.0
""
26.0
23.0
31.0
""
24.0
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
46.0
""
25.0
""
21.0
""
""
""
""
""
38.0
27.0
""
""
""
20.0
""
21.0
""
23.0
""
35.0
""
""
24.0
""
""
""
""
31.0
""
""
23.0
35.0
37.0
22.0
21.0
""
""
""
""
""
""
""
""
22.0
""
""
25.0
36.0
""
30.0
22.0
26.0
29.0
35.0
21.0
""
35.0
25.0
24.0
35.0
21.0
""
31.0
""
45.0
25.0
38.0
39.0
27.0
""
26.0
""
""
""
23.0
""
""
""
""
27.0
24.0
""
""
""
26.0
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
23.0
""
22.0
""
""
""
""
""
26.0
25.0
25.0
40.0
59.0
22.0
21.0
54.0
27.0
""
119.0
40.0
32.0
20.0
29.0
""
""
""
20.0
23.0
""
""
""
""
""
""
""
""
22.0
""
""
68.0
21.0
51.0
82.0
43.0
""
""
22.0
""
""
22.0
28.0
""
22.0
22.0
21.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
22.0
""
25.0
""
""
""
20.0
""
24.0
""
""
""
""
""
""
""
""
""
22.0
""
26.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
21.0
""
""
23.0
20.0
""
""
25.0
36.0
""
""
27.0
""
34.0
21.0
""
""
""
24.0
""
""
31.0
""
""
""
""
23.0
36.0
""
26.0
31.0
36.0
""
""
""
23.0
24.0
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
27.0
""
21.0
""
""
""
""
""
""
""
""
""
24.0
34.0
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
24.0
""
""
21.0
26.0
25.0
20.0
""
""
""
""
""
""
""
""
""
28.0
""
22.0
21.0
21.0
""
""
25.0
""
23.0
""
""
30.0
""
""
""
""
33.0
22.0
""
""
""
""
""
40.0
26.0
23.0
""
""
""
""
""
""
""
""
""
37.0
26.0
""
""
""
""
""
22.0
23.0
22.0
""
""
21.0
""
24.0
""
22.0
""
""
""
26.0
""
""
""
20.0
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
20.0
""
""
31.0
""
25.0
""
23.0
22.0
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
25.0
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
30.0
""
""
25.0
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
20.0
25.0
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
28.0
22.0
27.0
""
""
""
""
24.0
""
""
20.0
""
""
""
""
""
29.0
""
26.0
32.0
36.0
39.0
33.0
28.0
25.0
""
""
20.0
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
33.0
""
""
21.0
""
""
""
28.0
25.0
22.0
24.0
""
""
25.0
28.0
""
""
31.0
24.0
""
20.0
""
25.0
25.0
""
26.0
28.0
""
""
31.0
38.0
""
32.0
26.0
""
32.0
""
31.0
""
""
""
34.0
32.0
""
""
""
""
20.0
25.0
""
""
23.0
21.0
26.0
21.0
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
24.0
""
""
24.0
""
22.0
23.0
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
35.0
27.0
""
39.0
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
27.0
31.0
27.0
22.0
30.0
30.0
""
""
25.0
23.0
31.0
""
21.0
""
""
""
30.0
29.0
""
""
""
21.0
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
21.0
""
""
""
""
21.0
31.0
""
28.0
30.0
28.0
50.0
30.0
37.0
24.0
""
28.0
43.0
40.0
32.0
23.0
57.0
""
""
""
""
52.0
""
22.0
""
""
""
27.0
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
20.0
""
""
""
25.0
""
""
""
""
""
30.0
""
""
23.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
21.0
""
23.0
""
32.0
""
