married_white_male_mean_se
0.010637131
0.0066902419
0.020223767
0.020056305
0.010950073
0.054843705
0.020477813
0.0076067857
0.015460554
0.017406045
0.013173933
0.028433222
0.019770252
0.022844929
0.021406405
0.012124154
0.011181786
0.029667558
0.03294275
0.013599469
0.024792496
0.008682834
0.011289705
0.017399702
0.010756469
0.0096936673
0.015171722
0.0082638729
0.019401273
0.015177586
0.016112817
0.04970146
0.0335062
0.021700235
0.0087435255
0.011358006
0.0037712157
0.021940375
0.0086414246
0.014072466
0.0091320574
0.0097768279
0.045508411
0.041241515
0.0053325454
0.022015184
0.015561355
0.0086182794
0.0047409064
0.021199839
0.006514573
0.0072825146
0.044047147
0.02311682
0.018630859
0.019047949
0.012515508
0.0096145291
0.0060834219
0.05754203
0.010001662
0.013272663
0.0073508401
0.010279817
0.024963599
0.040696386
0.015966045
""
""
0.0049536806
0.091813251
""
0.065145448
""
0.0083529344
0.10039355
0.087959677
0.014711174
0.012752884
0.023547215
0.02484164
""
""
0.011190468
0.074910082
0.080522746
""
0.070908517
0.048963834
0.025753003
""
0.043583974
0.036199212
0.076869823
""
0.077771708
0.029752109
0.0089397179
0.0088101272
0.01394653
0.017554846
0.032300729
0.030648058
0.0017059535
0.0065177334
0.01231612
0.0034375631
0.0076728417
0.032823771
0.0065639978
0.0099932998
0.02007615
0.018951146
0.012844498
0.0061584502
0.012547751
0.027414283
0.040007174
0.015874788
0.030656345
0.018242966
0.01783856
0.015161426
0.02734651
0.0183523
0.017416786
0.0089370497
0.0099319844
0.0132261
0.019168742
0.032874566
0.025028797
0.019907247
0.0083524594
0.018646764
0.022415681
0.0085513704
0.018794097
0.01187034
0.018389549
0.013648612
0.024505615
0.011886144
0.026222838
0.021057397
0.011057942
0.01634519
0.038271058
0.018362626
0.036100723
0.027246695
0.025041273
0.016079623
0.0094295945
0.020634646
0.022898583
0.012931336
0.012554308
0.030164506
0.029898768
0.027721019
0.024339659
0.017113304
0.025554566
0.023352304
0.025564529
0.015671313
0.016501784
0.010478142
0.030218495
0.0046884422
0.016939262
0.021920862
0.0077330982
0.02490861
0.030259587
0.0071185641
0.021687808
0.019720366
0.024301156
0.01282576
0.018111411
0.0065636593
0.0092416275
0.034193605
0.018996205
0.00327541
0.095450848
0.01469596
0.0059742844
0.015210645
0.025240144
0.0032390163
0.015797814
0.0061362707
0.0041357479
0.017240345
0.0076962276
0.013824388
0.020365814
0.0038444859
0.0094172284
0.012934431
0.015875459
0.0015753321
0.0093146404
0.0062338035
0.019695306
0.0094268173
0.0072309496
0.029516025
0.039688233
0.0061370414
0.0081416322
0.007984899
0.0021286523
0.0048755109
0.021590013
0.0026584838
0.0027922909
0.013410361
0.0025834935
0.0020980332
0.0065015671
0.0043231072
0.0056593106
0.0046078078
0.0054047536
0.0029397081
0.006315426
0.0059785447
0.056550939
0.012272941
0.0048251399
0.0041994778
0.0043618311
0.0096695833
0.010464388
0.034470592
0.0057093427
0.011185229
0.0034985393
0.0077232285
0.010553197
0.0044669542
0.02386665
0.0033427372
0.030005751
0.038358472
0.035938062
0.0051640249
0.009950988
0.020001205
0.078314908
0.02836982
0.040998545
0.092142977
0.046960313
0.037893768
0.014138066
0.0047784857
""
0.0053165099
0.023313535
0.014803891
0.0033422259
0.011574357
0.011465404
0.040782608
0.048290506
0.024036283
""
0.035610903
0.08625526
0.0032128941
0.065357655
0.02558027
0.032463614
0.011918239
0.0047739567
0.024817478
0.037460085
0.016026562
0.0066818534
""
0.016844278
0.016660085
0.012759313
0.015011201
0.019798003
0.041960269
0.018311972
0.033291128
0.029957587
0.021442221
0.0080203442
0.025680503
0.024428768
0.027495358
0.049987156
""
0.057304889
0.039871383
0.038836334
0.01505537
0.030482596
0.0060870089
0.020798286
0.0033336375
0.0031924888
0.0058313739
0.0066938172
0.0032762005
0.0050713527
0.0067124912
0.0074316943
0.007485176
0.0040507293
0.0071536913
0.0091545898
0.0066376403
0.016369415
0.0060031186
0.016383208
0.0036994524
0.0027235639
0.02422484
0.0067865597
0.0074690781
0.0056334697
0.0064781224
0.011482416
0.019323008
0.026438728
0.0031901044
0.0049096206
0.010408076
0.030260246
0.018152948
0.021877924
0.03414033
0.025620392
0.028146958
0.0224612
0.018598191
0.0067640203
0.010267282
0.0029713749
0.018262193
0.0078633986
0.013032505
0.027360434
0.034271218
0.0058289291
0.004104062
0.0063559404
0.014651336
0.035106476
0.024402631
0.0052698972
0.0054692705
0.0073864958
0.0037503669
0.0098466631
0.0096920617
0.0056438302
0.013495947
0.0032535912
0.0064737392
0.0030181031
0.0042731981
0.0030035186
0.0040245182
0.011279058
