has_mom_other_female_mean
0.92974716
0.89920622
0.99773884
0.93890887
0.9068194
0.954898
0.89982677
0.99090326
0.92188585
0.88120979
0.89462298
0.90342396
0.92884183
0.9622426
0.88805395
""
0.91083348
0.93003583
0.90680975
0.94881159
0.9098267
0.90972567
0.89629453
0.87963361
0.9069342
0.74698955
0.93472707
0.91572154
0.93064535
0.85334647
0.91035819
0.89691973
0.93251163
0.93113923
0.91359413
0.90667409
0.8434692
0.87173283
""
""
0.90435672
0.76310754
""
""
0.94502842
0.76170701
0.88255566
0.85602999
0.85555065
0.90494323
0.91864645
0.89198881
0.85187054
""
""
0.89613354
0.91963124
0.89678878
""
0.93567985
0.9663589
0.91060972
""
0.90541029
0.89706713
0.9653964
""
""
0.99468726
0.94740897
0.86200833
0.88681781
0.73722237
0.90456605
0.86854351
""
0.91835517
0.95466858
0.89588618
0.88925844
0.91529977
0.89063621
0.92884266
0.96298653
0.89305949
0.99198121
0.91679788
0.93272072
0.91866058
0.94398296
0.91193289
0.90923148
0.90873277
0.89496881
0.86999786
0.79794008
0.9433049
0.92224914
0.90267402
0.89053422
0.94142675
0.8737331
0.88321108
0.88707298
0.92887026
0.9008857
0.91475952
0.93154162
0.83444393
0.92303151
0.9276275
0.88592696
0.91882318
0.88701838
0.9372412
0.9434889
0.90902621
0.932015
""
""
0.88782877
0.81410098
0.91505694
0.93424749
0.84424454
0.92537111
0.93081623
0.98285407
0.93687284
0.91845143
0.9033891
0.90684563
0.7729845
0.94454038
0.91740614
0.87746197
0.91981846
0.91935301
0.98319143
0.89636719
0.93079859
0.92549044
""
0.9220404
0.79802209
""
0.89412338
0.93416172
0.82424402
0.643399
0.83569312
0.89226788
0.88274306
0.74770772
0.9214353
0.88767409
0.918621
0.89447349
0.8643952
0.94341022
""
""
0.93840826
0.90750766
0.98893815
0.92640251
0.93067586
0.94800133
0.91202348
0.94717675
0.92133152
0.90840262
0.95563424
0.91988778
0.92657381
0.95811844
0.91646117
0.93534344
0.97692269
0.96657884
0.91887319
0.96965837
0.91729486
0.96343547
0.90197855
0.91411763
0.8301962
0.95994753
0.95507413
""
0.92131448
0.96186972
0.91987789
0.99670827
0.87451375
0.92331421
0.90727335
0.86962146
0.91747069
0.83150691
0.92293358
0.89481831
0.88161588
0.95404696
0.9166646
0.93668538
0.91810435
0.93142718
0.93836123
0.89794499
0.92987561
0.94492871
""
0.95061111
0.89746064
0.89496994
0.90561676
0.90996623
0.91276872
0.9303661
0.90062732
0.93781978
0.90468043
0.89154792
0.89484906
0.90579987
0.94124764
0.92265415
0.9413389
0.9019686
0.90534747
0.92280614
""
0.94473475
0.89190859
0.94294012
0.91331196
0.89990151
""
