kir_top20_black_pooled_p75_se
0.038502689
0.029602814
0.033225182
0.06525486
0.09068872
0.052237306
0.047691863
0.020453922
0.022440411
0.027891003
0.056103956
0.043370787
0.035400886
0.077410698
0.16132356
0.039578546
0.028798547
0.06431935
0.1045186
0.083574556
0.16833462
0.059921242
0.027630579
0.022446763
0.119051
0.034923974
0.044477332
0.024961906
0.084275588
0.099327154
0.061740413
0.053910755
0.064409137
0.049169384
0.022958441
0.076527908
0.0063769449
0.042019997
0.034900066
0.034382004
0.022137105
0.027978892
0.066222094
0.032924641
0.010741989
0.039033335
0.14271408
0.039803501
0.010427338
0.045087833
0.010896304
0.020283239
0.06190557
0.056033343
0.054726228
0.064203613
0.020617217
0.058875415
0.020860553
0.037923779
0.025837615
0.047731824
0.016301356
0.062161915
0.050017737
0.063469104
""
""
""
0.015086175
""
""
""
""
0.029402556
""
""
0.074811012
""
""
0.048899047
""
""
0.068555295
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024751522
0.04592713
""
0.050174106
""
""
0.0077217137
0.020496015
0.12372313
0.015418474
0.041923907
""
0.076971769
0.042305253
0.040513832
0.044442374
""
0.06392099
""
0.068508409
0.096495137
""
0.064629681
0.04842649
""
""
0.14587964
0.045792695
0.066306219
0.045255318
0.10623796
0.027465241
0.065351419
0.028624455
0.042760357
0.048984136
0.025343174
""
""
0.047175433
0.14470078
0.26448071
0.053941581
0.037111431
0.098113686
0.08719416
""
0.062851287
0.016253535
0.081952661
0.064602837
""
0.061239816
0.059136603
0.061714731
0.10042199
0.019242462
""
""
0.021837445
0.027060233
0.092592724
""
0.051395804
""
0.036394451
0.22751108
0.034864325
0.18707155
0.043613579
""
0.1001528
0.25891241
0.0083773164
""
0.03726995
0.044663627
""
""
0.026701996
0.15092395
0.24835411
""
0.032141142
""
0.040858421
0.047378767
0.10269024
0.14950678
0.0059130029
""
""
0.048411138
""
""
0.0074320603
""
0.040865362
0.016887121
""
0.073786497
0.053845022
""
0.015579563
0.03200772
0.062028367
0.043856256
0.003149657
0.037498161
0.034944315
""
0.12170365
0.025473136
""
""
0.020284476
0.045900047
0.066987582
0.0096791703
0.032182932
""
0.0067365281
0.0075529851
0.065977044
0.0060215276
0.0068934099
0.012060228
0.012149679
0.042869139
0.012657388
0.022645604
0.0092876274
0.043167185
0.069905721
""
0.10306533
0.0084787086
0.028343229
0.02040039
0.051967442
0.047618069
""
0.037372731
0.20047951
0.015648155
0.041020915
0.054471292
0.023129106
""
0.010585323
""
""
""
0.037521824
0.076683782
""
""
""
""
""
""
""
""
0.011183956
""
0.033654042
""
0.11749065
0.011466344
0.13162592
0.23102145
""
""
""
""
""
""
0.023239132
""
""
""
""
0.050276268
""
""
""
0.068055645
""
""
""
""
""
""
""
""
""
""
""
0.06835445
""
""
""
""
""
""
""
""
""
""
0.058249097
""
0.0089474963
0.0086315107
0.044447947
0.027645046
0.0090696672
0.022045027
0.035783485
0.050849702
0.017833013
0.0079556033
0.025945378
0.0060551111
0.017918676
0.09865775
0.022677237
0.075930595
0.012928148
0.005164078
0.21273471
0.034315582
0.036649346
0.017853005
0.034898512
0.039550178
0.026185464
0.20521465
0.005900552
0.011605293
0.040620197
