marr_26_natam_male_mean_se
0.07618352
0.077876389
""
0.052640334
0.042380378
""
0.031799737
""
""
0.076107003
0.057057444
0.027568989
""
0.10764999
0.084891833
""
0.030572206
0.065380268
""
0.042364515
0.041544039
0.008478391
0.038719352
0.07177233
0.030193785
0.048758347
0.052231617
0.045019034
0.029095806
""
""
0.09512338
0.037944708
0.042428982
0.043670747
0.048385482
""
""
""
""
0.03958926
""
""
""
""
""
0.02758717
0.023549085
0.041318335
0.056790683
0.046295606
0.052296143
0.062824473
""
""
0.046116799
""
0.067799702
""
0.071562022
""
0.045995787
""
0.1124084
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037728585
""
""
""
0.069606051
0.033042118
""
0.088838995
0.066040337
0.026942967
0.048863132
0.088431403
""
""
0.061015535
""
""
0.084638171
0.07647077
0.024128789
0.038690511
0.035419822
0.023381628
0.03109825
0.044048917
0.038228963
0.026022656
0.057933293
0.029310748
0.089860938
0.061249826
0.065338865
0.074178547
0.043680657
""
0.040158704
0.052188877
0.065103844
""
""
""
0.079591721
""
""
""
""
0.075078025
0.070386209
""
""
""
0.022757379
""
""
""
0.07653413
""
0.068239197
0.071590036
""
""
0.051373087
0.059756055
""
""
""
""
0.065507904
0.022747289
""
0.06196925
0.10024261
0.042652987
0.065144606
""
0.028091678
0.03335271
0.059807871
0.064823315
0.10551578
""
""
""
0.055594791
0.021473924
""
0.01557083
0.032606672
0.051500693
0.021923538
0.055847004
0.014498612
0.035235751
0.033958372
0.034193795
0.087512344
0.083040074
0.038323637
0.025384644
0.038597729
0.037627358
0.089604892
0.10341125
0.044629574
""
""
0.031677652
""
""
0.069052577
""
""
0.070465058
0.045156129
""
""
""
""
""
0.042018332
""
0.045101717
0.065161854
0.087948948
0.067270689
0.055464409
0.057023618
0.032646518
""
0.086180933
0.071966216
0.058277298
0.044639729
""
""
0.049284067
0.044484615
0.059974685
0.028585322
0.090842351
""
""
""
0.073312826
""
0.030376771
0.097979166
""
""
0.0421349
0.069269031
0.049596392
0.071400449
""
""
""
""
""
0.11038031
""
""
0.10122222
""
""
0.064846441
""
""
0.073315278
0.02371241
""
""
0.017612332
0.08180213
0.029471427
""
0.055620648
0.041363303
""
0.047643013
""
0.090130284
""
0.067341812
0.06641797
0.049106374
0.038013592
0.011246606
0.061632983
0.019296221
0.018764438
0.049894702
0.057720974
""
""
0.053236526
0.02852172
0.081003629
0.047373578
0.058420569
""
0.064848766
0.025157036
""
""
0.019432306
0.03925211
""
0.065759689
0.018499935
""
0.03599501
0.044170681
""
0.045908034
0.026316885
0.059234031
""
""
0.034831412
""
0.01873846
0.0095247645
0.066417269
0.019577421
0.046724912
""
""
""
0.033335373
""
""
0.11039461
0.05115452
""
0.095232718
0.025692983
0.022637066
0.026530886
0.03640224
0.039590228
0.050068103
""
0.035650849
""
""
""
""
0.079624631
0.095652692
""
0.055616073
""
0.066824123
0.035855345
0.019185903
""
0.016767837
0.048434772
0.066620633
""
0.026254028
""
""
0.073741302
0.056240574
""
""
0.093972102
0.07478267
""
""
""
""
""
""
""
""
""
0.10240966
0.082579389
""
0.087795287
""
0.020884626
""
""
""
""
""
""
""
""
""
0.025145864
""
""
""
0.021596601
""
0.02226902
0.054364387
""
""
""
""
""
""
0.041255478
""
0.086049713
""
0.080168232
0.048665527
0.069508903
0.039717838
""
0.027325613
0.063509852
""
0.027593389
0.038858928
0.028249433
0.042016122
0.014741116
""
""
0.034126993
0.03378664
""
""
""
0.080228947
""
""
""
""
0.060336608
0.043979604
0.071765967
""
0.024075069
0.03730496
""
0.038673364
""
0.057211827
""
""
""
""
""
""
""
0.054227423
""
""
""
0.014464144
0.029547686
""
""
0.02412566
0.050097447
0.070107445
""
0.023679189
0.043786477
""
""
""
""
0.027960248
0.044603169
0.031887408
""
""
0.026684675
""
""
""
""
""
""
0.031981703
""
""
0.039503004
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03657281
0.01558466
""
""
""
""
0.11146061
""
""
""
""
""
""
""
0.070813671
""
0.071696505
0.028963938
0.025790423
0.096262939
0.064463273
0.070504777
""
0.022901533
0.074941657
0.022103442
0.06427373
0.097304299
""
""
0.064460449
0.097608939
0.04130752
0.067207202
0.024719629
""
0.066638097
0.014791243
0.012529781
0.019672759
0.033086006
0.0078884354
0.024234846
0.099754304
0.040522099
0.033547651
0.034345072
""
""
""
0.061864667
""
0.076320477
0.067344777
0.085685089
""
0.055586498
0.087137595
""
""
""
""
""
""
""
""
""
""
""
0.086896487
""
""
0.033491649
""
0.028984493
""
""
""
0.064244173
""
""
""
""
""
""
0.05793421
0.039873656
0.084324494
0.054220174
0.018281771
0.039790429
0.091193512
""
0.091012754
""
""
""
""
""
""
""
""
0.070863418
""
""
0.057678614
""
""
""
""
""
0.085425913
""
0.051160395
0.022271717
0.015688265
0.049801365
0.045302588
0.065505095
0.067151621
0.022151476
0.057845052
""
0.023102043
0.04524754
0.025898607
0.0090071708
0.02211752
0.027618853
0.071383655
0.023835924
0.082758769
0.012727204
0.04501389
""
0.028804434
0.026500663
0.049662102
0.043605167
0.024254825
0.042629559
0.035802078
0.018823702
0.032550149
0.038370211
0.017104825
0.030651139
0.029082419
0.029956391
""
""
""
0.03365368
0.02931685
""
""
0.051210668
0.023448667
""
""
0.062340092
0.055916194
0.04988879
""
""
0.029463885
0.030913832
0.081105694
""
0.078723595
""
0.036852408
""
""
""
0.019577498
""
""
0.10996834
0.0083626648
0.055362992
0.0066470266
0.025978873
0.011863356
0.07019446
""
0.0075236973
0.010252318
0.026577355
0.006431866
""
0.092838481
0.095446616
0.035150819
0.10274822
""
0.039442074
0.095372178
""
0.091520183
""
0.041082818
0.016553164
0.059303176
0.028056387
""
""
""
0.063112929
""
0.069312207
0.033733878
""
""
0.032382537
0.028483089
0.037302155
0.044257645
0.039881617
0.028160224
0.027924391
0.017887337
0.028805355
0.014331551
0.020361807
0.038884051
""
""
0.020141385
0.022254361
0.014089357
0.016704179
""
0.053454429
0.017139619
0.033346999
0.030564329
0.0082530435
0.044408586
""
0.077513896
0.04991556
0.021633694
0.026941702
0.026923938
0.015977686
0.055239059
0.0180531
0.048637252
0.020299276
0.030087596
0.09183801
""
0.033022657
""
""
""
0.022701219
0.033643596
0.0090809492
