kfr_imm_asian_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060679376
""
""
""
""
""
""
""
0.044479128
""
""
""
0.043587547
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028945051
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014400749
""
""
0.031329483
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052977208
""
""
""
""
""
0.040372301
""
""
""
""
""
0.051078144
""
""
""
0.006240909
""
""
0.047473207
""
""
0.0092223026
""
""
0.012859464
""
""
""
""
0.017615141
0.044320449
""
""
0.0030558982
""
0.03804959
""
""
0.021694256
""
""
0.02071153
0.038978923
""
0.0050846483
0.037289768
""
0.011466043
0.0086364485
""
0.0094579309
0.0059072669
0.0068687191
0.012099329
0.044831578
0.0077292291
0.025039444
0.0048849829
0.040106513
""
""
""
0.01145304
0.0248142
0.019596225
0.033964802
""
""
0.031338986
""
0.01352128
0.032837771
0.037530202
0.025595218
""
0.022090312
""
""
""
0.044359632
""
""
""
""
""
""
""
""
""
0.02825851
""
0.049917679
""
""
0.026603235
""
""
""
""
""
""
""
""
0.027447416
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020604679
0.021366052
""
""
0.026454646
0.051306743
0.082624592
""
""
0.021170614
""
0.033590361
0.049716793
""
0.053560007
""
0.032578189
0.016733674
""
""
""
0.038475931
""
""
""
""
0.021754123
0.032910172
""
""
""
""
""
""
""
""
""
""
""
0.022123005
""
""
""
""
""
""
0.054814026
0.058461417
""
""
""
""
""
""
0.018739808
""
""
0.045419335
""
0.017587068
0.045444142
0.024671508
0.04469189
0.021272365
0.047702879
""
""
0.054981753
""
0.073019534
0.033203173
""
""
""
""
0.050479267
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04237549
""
""
""
""
""
0.027645104
""
0.02626198
""
""
0.051214594
""
""
""
""
""
""
""
0.019930923
""
""
""
""
""
""
""
""
""
""
""
0.049318623
""
""
""
0.023857005
""
""
""
""
""
""
0.014605905
""
""
""
""
""
""
""
0.06685137
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065173998
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039707042
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027267659
0.006505223
0.02578274
0.019477075
0.051358487
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042561047
