jail_pooled_pooled_mean_se
0.0080515398
0.0097793303
0.0039939103
0.003799109
0.002231101
0.00541816
0.0082032755
0.0055561811
0.003691368
0.0069066668
0.0079883281
0.0099857291
0.0055809892
0.0069241445
0.0054115225
0.0062581743
0.0034506761
0.0065529435
0.003185841
0.0010002515
0.0027167662
0.003230049
0.0033946026
0.0078241341
0.0069733327
0.0042836722
0.0075252261
0.0080391057
0.0048652012
0.0050235251
0.0022138772
0.0045450269
0.0073411088
0.0055510988
0.0071651987
0.0039689112
0.0022694592
0.0035753662
-0.0042814552
0.0049217106
0.007146589
0.0040103835
0.0063504186
0.007307271
0.014658876
0.013545676
0.014123222
0.0073086377
0.0068444223
0.0094845695
0.0090561248
0.0073151789
0.010533827
0.0070458194
0.0072129569
0.0080230702
0.006983737
0.0024082442
0.0087167453
0.0083957398
0.0025543794
0.0074033169
0.0028589414
0.0034456966
0.0046767485
0.0094453245
0.0060958038
0.010715145
0.0098377904
0.00091755105
0.012620925
0.0054161809
0.0085377954
0.0064054872
0.0098412354
0.0059507089
-0.00071117212
0.010226254
0.009965119
0.007413927
0.011371504
0.010825955
0.0038429913
0.01369545
0.004353608
0.0046162009
0.0027883183
0.0075469553
0.0048380736
0.0079310443
0.0079722544
0.0048806206
0.005102817
0.0029885732
0.0039644931
0.0029578609
0.0083989436
0.0052274959
0.0037611411
0.0059555871
0.0072814194
0.0040862425
0.0035660076
0.0045943717
0.0058277827
""
0.0078780623
0.005194928
0.0052462765
0.0048739458
0.0029910079
0.011712492
0.0053128731
0.0056270235
0.0066428985
0.011802927
0.014107548
0.0027136095
0.006621527
0.0069036484
0.0073787426
0.007982539
0.0017619772
0.0093172975
0.010289878
0.0077987085
0.0050300732
0.0067490418
0.0065124724
0.0055409283
0.0081068547
0.0064820172
0.003649103
0.011056117
0.00043861425
-0.0013841309
0.0039396109
0.0040349853
0.0056999428
0.00013154582
0.0045651877
-7.5810131e-05
0.0092959572
0.0078715868
0.0063679325
0.00091013679
0.0040530046
0.01324548
0.011116678
0.0074406029
0.0045394874
0.0044457908
0.0071102846
0.0023092211
0.0044898419
0.0080123777
0.014143578
0.0098559428
-0.00059699715
0.011097793
0.0086335354
0.0047140871
0.0017621503
0.0024945119
0.0079108085
0.0072115702
0.0047389627
0.011479591
0.0047385166
0.0053521413
0.0062644393
0.0056460956
0.0030440139
0.0041086357
0.0043368693
0.0026681721
0.0059554838
0.0050171115
0.0056687738
0.015527074
0.015210153
0.0099233063
0.011470977
0.0057624429
0.014721392
0.012259378
0.011362993
0.010911419
0.0041316897
0.0081739128
0.0080908854
0.0080048293
0.013337298
0.007281133
0.0052074217
0.0030105019
0.011850975
0.015761686
0.0019331656
0.011723824
0.011820769
0.0062045865
0.00053947757
0.0047687772
0.00029625618
0.010551454
0.017344695
0.0026698166
0.0027690253
0.0030981521
0.0050561642
0.005527637
0.0062935394
0.0058887443
0.0021481856
0.0033597574
0.0030595395
0.0071084839
0.0095150108
0.0032698321
0.0054472452
0.0073115272
0.0064158402
0.00027185702
0.0066359718
0.0038760328
0.0096100038
0.0056495182
-0.00087681919
0.00032412339
0.0025938088
0.0085790614
0.0066378862
0.0064838659
0.0036430461
0.0048261518
0.0087874113
0.0073482799
0.0074772858
0.0037755822
0.0062510208
0.0060567227
0.0081233429
0.008317031
0.0061814156
0.0061731087
-0.00026325759
0.0060028932
0.0072068432
0.0087049399
0.004945633
0.0077473866
0.0078320177
0.0060522631
0.0025618738
0.0071567218
0.0038611565
0.0065738438
0.0043352284
0.0063037467
0.0037771899
0.004881056
0.0060457434
0.0058096526
0.0072349566
0.0034909658
0.0063073584
0.0018679054
0.0029842588
0.0069063604
0.00015016698
0.0046541221
0.0054739928
0.0056056231
0.0065323776
0.0038135028
0.0055244374
0.0041524968
0.0063502346
0.0051243259
0.0046281917
0.0093643237
0.0041354317
0.0068520722
0.0063526318
0.0062158993
0.010035123
0.0063717244
0.0080088116
0.0061569023
0.010892886
0.0051571988
0.0088515617
0.012912125
0.0054539749
0.0075241486
0.011480617
0.012291378
0.015200295
0.0095833521
0.014402344
0.0031812573
0.0070270137
0.012062238
0.0080931485
0.01449569
0.011121886
0.0075965156
0.0094391694
0.0062693809
0.0027578624
0.0027339882
0.0042282301
0.004007671
0.0062873159
0.0035556944
0.0059709204
0.0085854651
0.0079846391
0.0046132524
0.0056188079
0.013674442
0.0088694654
0.011057812
0.0060420646
0.00734194
0.01113661
0.0043001999
0.0063644648
0.0067824675
0.0053353482
0.0063071204
0.0075487611
0.011569136
0.003670274
0.0031488345
0.0084018586
0.010858739
0.0058369273
0.0043390719
0.0078419885
0.0046504331
0.0080850376
0.0069857696
0.0089315968
0.0068890541
0.0072710821
0.0050361543
0.0066604754
0.006176305
0.0033358345
0.017038576
