kir_top01_asian_pooled_p100
0.74366856
0.15162371
""
""
""
""
""
0.025219768
""
""
""
""
""
""
""
0.095802508
0.097950943
""
""
""
""
""
-0.047193866
0.036666572
""
0.51219815
""
0.15631926
""
""
""
""
""
""
0.1104804
-0.12116259
0.14005947
""
0.12061992
""
0.28168085
-0.064724848
""
""
0.27865341
""
""
-0.15252395
0.0036835598
""
0.44750178
0.086478636
""
""
""
""
""
-0.088687271
0.075659081
""
-0.16516493
""
0.032616433
""
""
""
""
0.7949726
0.0069110529
0.061869584
""
""
""
""
0.018318476
""
""
0.015406488
-0.054760821
0.028656531
-0.03154454
""
""
0.23589982
""
""
""
""
""
0.035737414
""
""
""
""
""
""
""
0.058132008
0.37763622
-0.085515633
""
""
""
0.13031536
0.16938213
-0.28088596
0.21033241
-0.032186642
0.47047114
0.24652328
0.45392177
""
""
""
-0.026766753
""
""
""
""
""
""
""
""
""
""
""
0.059619103
-0.91066027
-0.1178898
""
""
""
""
0.20591952
""
""
-0.091722846
""
""
""
""
""
0.19927871
""
""
0.38567209
""
""
""
""
""
""
""
0.22193594
""
""
0.25325236
0.2089607
""
""
""
""
""
""
""
""
""
""
-0.12623495
""
0.2194632
""
""
0.22378081
0.59372205
""
0.46860343
""
""
""
0.27616644
""
0.57573652
-0.31441429
""
0.51681989
0.10963029
""
-0.82264662
0.32745007
0.078295067
-0.49764109
0.11346112
0.31098855
0.23580825
0.17289805
-0.12648894
0.17801163
0.06922745
""
0.19941643
0.22664292
0.49142385
0.82343107
0.11671816
0.17018816
0.059887886
""
0.06927637
0.0091450801
""
""
0.092793062
0.12245779
0.25872862
0.12791792
0.039993107
""
0.12547001
0.1192538
0.023666073
0.075766824
0.09745907
0.13781564
0.095189661
-0.012795259
0.091245741
0.060441472
0.14163975
0.20937546
0.051956229
""
-0.13879621
0.033550449
0.13624986
0.21863343
0.40114671
0.14675948
""
0.11721353
-0.28053287
0.11180068
0.13787173
-0.064169221
0.03185105
""
0.22843774
""
""
""
0.16643935
0.14541392
""
""
""
""
""
""
""
""
0.10169055
""
0.054823853
""
""
0.091045015
-0.0090911388
0.25716263
""
""
""
""
""
""
0.061235979
""
""
""
-0.23376375
0.00098110223
""
""
""
0.021122921
""
""
""
0.22439261
-0.064095005
""
""
""
""
""
""
0.37399831
""
""
""
""
""
""
""
""
""
""
0.13261797
""
0.13139451
0.1183252
0.095058776
0.025710123
0.12465695
0.13820235
0.18751258
-0.032490756
0.16673978
0.19921038
0.17625028
0.15658246
0.26433736
""
