staytract_natam_male_p10
""
0.29365441
""
""
""
""
""
0.2527608
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20480567
""
0.41016731
""
""
""
""
""
""
""
""
0.42574617
0.24917719
""
""
0.54813766
""
0.27893281
""
""
0.28665084
""
""
0.30249813
0.32619363
""
0.28099176
0.24186908
""
""
""
""
""
""
0.14286573
""
""
""
""
""
0.65188617
""
""
0.47323534
0.42418092
0.27047315
0.66880375
""
""
0.48536357
0.3382946
""
""
0.44011837
0.50003511
0.31266177
0.40747955
0.7030443
0.63654631
0.2880564
0.58465844
0.64477777
0.6661638
""
0.6600377
0.50871617
""
0.5150767
0.37787521
""
""
0.55809534
0.34654236
0.28072682
0.40214217
0.4140493
0.57133639
""
0.47388831
0.29975009
0.33831418
0.32064021
0.40760598
0.34119278
""
0.21989633
0.17327857
""
""
""
0.18676631
""
""
""
""
""
""
""
""
""
""
""
""
0.12355348
""
""
""
""
""
""
""
""
0.47308436
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46649069
""
""
0.20079285
""
""
""
""
""
0.19832525
""
""
""
""
""
0.16834551
""
""
""
0.22829281
""
0.17981467
0.21839927
""
""
0.26351324
0.30041152
0.2511476
0.20159493
""
0.3435699
0.27228728
0.6268087
0.22634773
0.61991131
0.21682918
0.31187141
0.24959296
0.21958838
0.094118282
""
0.35092279
0.25553939
""
""
0.11879589
0.2335144
0.20942149
0.19392185
0.12444534
""
0.27508712
0.19077136
""
0.23096585
0.2750763
0.2939944
0.22529435
0.31109568
0.27157712
0.27146339
0.21823694
0.34660143
0.26682436
""
0.201738
0.23808825
0.18764146
0.26527992
0.16270937
0.12592787
""
0.27309865
""
0.34353477
0.37570265
0.33788469
0.16292907
""
0.20381609
""
""
""
0.15000486
0.095067531
""
""
""
""
""
""
""
""
0.17490347
""
0.15355225
""
""
0.2798883
""
""
""
""
""
""
""
""
0.15622157
""
""
""
0.26902705
0.14862365
""
""
""
0.34173116
""
""
0.36953837
""
""
""
""
""
""
""
""
0.29693457
""
""
""
""
""
""
""
""
""
""
0.26360956
""
0.087679602
0.2903738
""
""
0.33156261
0.22730075
""
0.3677972
0.47352439
0.11606688
""
0.28604224
0.082406193
""
0.37113321
""
0.28434908
0.29301414
""
""
0.18221629
0.30809087
0.23989466
""
""
""
0.19827497
0.28257716
""
""
""
""
""
""
""
""
""
0.14792879
0.10178208
0.25369951
""
""
""
""
""
0.17106086
0.23024756
0.22984663
""
""
""
0.098470129
0.37607557
""
0.22807921
""
""
0.24800596
""
0.19487467
0.11927004
0.12022655
0.095748447
0.09283115
0.23093849
""
""
0.26057124
0.27922437
0.16982467
0.17677408
""
""
""
""
0.27502814
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
