marr_29_black_pooled_mean_se
0.01124693
0.0091012483
0.0097658793
0.017776191
0.060616128
0.010249457
0.0091933021
0.0066951946
0.0067257546
0.039073627
0.018314639
0.014955726
0.009892026
0.037945285
0.047450766
0.012319202
0.012869217
0.013595845
0.018901104
0.017165493
0.020038905
0.03952362
0.01045102
0.0052113999
0.045327254
0.009203813
0.010216626
0.008427023
0.02818053
0.038591623
0.02198483
0.011176794
0.0099169025
0.014409974
0.0067431922
0.034459177
0.0019661479
0.039702233
0.012280731
0.016406318
0.0067954934
0.011586829
0.008579582
0.0070482236
0.0048497384
0.010398794
0.056860581
0.0298803
0.0027005249
0.01326273
0.0028807817
0.0085248081
0.0099103963
0.010327679
0.010048544
0.016244603
0.0072104414
0.016371058
0.012200024
0.010778514
0.0064107901
0.0090185115
0.0047241249
0.018872481
0.017570904
0.011418305
""
""
""
0.009911214
""
""
""
""
0.015694916
""
""
0.082255073
""
""
0.092284866
""
""
0.058793619
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016184771
0.026328379
""
0.098814085
""
""
0.0035436074
0.032027122
0.04109735
0.0075777494
0.019233793
""
0.047151707
0.024124557
0.011638393
0.015317352
""
0.042278718
""
0.016510289
0.030637717
""
0.010812059
0.015341761
""
""
0.040758703
0.012874326
0.022796109
0.014879528
0.034947012
0.005718634
0.015085147
0.021520872
0.010548901
0.01550986
0.015790567
""
""
0.012207631
0.066104278
0.091463573
0.014331386
0.018578222
0.019991079
0.032054063
""
0.022533102
0.0049940059
0.084721446
0.024535749
""
0.012231146
0.020071406
0.023317028
0.065029986
0.015125548
""
""
0.0097112954
0.0064657894
0.01573698
""
0.021207597
""
0.01038599
0.086081542
0.007678635
0.072643414
0.023835488
""
0.030524092
0.042299967
0.0030619442
""
0.0085858507
0.022519404
""
""
0.011863156
0.050260287
0.11779808
""
0.0085451482
""
0.024551047
0.025383692
0.021575708
0.06776572
0.0024160242
""
""
0.025152395
""
""
0.0036239044
""
0.036756795
0.0061762678
""
0.049526166
0.026732229
""
0.0064412602
0.017197991
0.059797313
0.082723387
0.0012056233
0.021856658
0.016207874
""
0.061407365
0.012904163
""
""
0.011250922
0.032695085
0.074419215
0.005549571
0.024590878
""
0.0037285178
0.0033884228
0.058010705
0.002863036
0.003408005
0.0044536563
