kir_stycz_other_female_mean
0.3529053
0.39116892
""
""
""
""
""
0.382736
""
""
""
""
""
""
""
0.46420294
0.33678085
""
""
""
""
0.37008026
0.38950163
""
0.34284753
0.4193731
""
0.26964197
""
""
""
""
""
""
0.35372129
0.31616789
0.40310958
""
0.33092895
0.37940615
0.39778912
0.36074257
""
""
0.45429644
""
""
0.31456628
0.3911753
""
0.3646552
0.46816182
""
""
""
""
0.45384613
""
0.50484544
""
0.33039719
""
0.24172689
""
""
""
""
""
""
0.49561727
""
""
""
""
0.44218963
""
""
0.5206936
0.45364296
0.33514076
""
""
""
0.39135307
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38240373
0.41289172
""
""
""
""
0.46838528
0.38619316
0.36528239
0.43020323
0.42674845
""
0.40340638
0.50978142
""
""
""
0.39940667
""
""
""
""
""
""
""
""
""
""
""
0.28169999
0.35617608
""
""
""
""
""
0.38291034
""
""
0.33635378
""
""
""
""
""
""
""
""
0.35322344
""
""
""
""
""
""
""
0.3665171
""
""
0.32041842
0.29899102
""
""
""
""
""
""
""
""
""
""
""
""
0.44423276
""
""
0.44614029
""
""
0.3783142
""
""
""
""
""
0.36852843
0.32916164
""
""
0.56043094
""
0.40495041
0.3598626
0.48839232
""
0.56904095
0.38762212
0.48468259
0.43590331
""
0.39275932
0.47133866
""
0.42258954
0.45445472
0.32684565
""
0.52134681
0.42887729
0.54532856
""
0.42716038
0.43859166
""
""
0.47185904
0.50442928
0.42981929
0.53532201
0.48973295
""
0.46069312
0.50192857
0.42730501
0.48110768
0.49805284
0.58126056
0.45120296
0.41238931
0.59200656
0.49503216
0.56939501
0.50386721
0.34093136
""
0.35684338
0.51951158
0.46064553
0.42282084
0.45296696
0.29028746
""
0.4368217
0.36402774
0.53435981
0.46775532
0.33211073
0.4743869
""
0.51198357
""
""
""
0.50026596
0.44993436
""
""
""
""
""
""
""
""
0.46090612
""
0.51067591
""
""
0.41315284
0.37200475
0.5004223
""
""
""
""
""
""
0.51471579
""
""
""
""
0.42858779
""
""
""
0.41498244
""
""
""
""
""
""
""
""
""
""
""
0.41137648
""
""
""
""
""
""
""
""
""
""
0.46939453
""
0.51489484
0.51046455
0.42783946
0.44505143
0.43624455
0.46883625
0.54230571
0.51976562
0.48353082
0.44951725
0.49124649
0.52664936
0.44514233
""
0.36878195
""
0.41237038
0.46823218
""
0.38647091
0.36991596
0.46570584
0.38819304
0.46454781
""
""
0.44674462
0.35919452
0.45797363
""
""
""
""
""
""
""
""
0.45423174
0.33597323
0.45251656
""
0.468252
""
""
""
0.42650482
0.42664698
0.38892752
""
""
""
0.41034254
0.34611532
0.40997639
0.45825523
0.33019921
0.40636542
0.40966013
""
0.44880506
0.45214087
0.45303032
0.41462785
0.43160871
0.38942099
""
0.38361943
0.39262587
0.39994049
0.41186127
0.49160823
""
""
""
""
0.37184662
0.37206107
0.43808621
""
""
""
""
""
""
""
0.41876757
0.43931469
""
""
0.38636068
""
""
""
""
""
""
""
""
0.35706186
""
0.33966818
0.38444403
""
0.37852523
0.51640761
""
0.40385443
0.41792423
""
0.46958083
""
0.50202787
""
""
0.4578377
""
0.39478716
""
""
""
""
""
0.44555825
""
""
0.32172421
0.41915843
""
""
""
""
""
""
""
0.5050348
0.25271001
0.47860426
""
0.49412024
""
""
0.3971974
""
""
""
0.48858693
""
0.41751534
""
""
""
""
""
0.51162463
0.45235854
""
""
""
""
""
""
""
""
""
""
""
""
0.37085742
""
""
0.34073254
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43442303
0.4383975
""
""
0.37799338
""
""
""
""
0.36146551
""
""
""
""
""
0.36392584
0.43932199
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37304235
""
""
""
""
0.37207213
""
""
""
""
""
""
""
""
0.38850525
""
""
""
""
0.45071602
0.5105074
0.48440835
0.4802599
0.43657869
""
0.35002145
""
""
0.46628067
""
""
""
0.27342945
""
""
""
0.35470754
""
""
""
""
""
0.42465031
""
""
""
""
""
""
""
0.41291246
""
""
""
""
""
""
0.43945006
""
""
""
""
""
""
0.40598673
""
""
0.35521314
""
""
""
""
""
""
""
""
0.44155934
""
""
""
""
""
0.51717508
""
""
0.46087497
""
""
0.55727988
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44765109
""
""
""
""
""
""
""
0.50805092
0.41830176
0.48408291
0.28186172
0.55377471
0.48163813
""
""
""
""
""
0.52744347
0.42758319
0.34562385
""
0.39757031
""
""
""
""
""
""
""
""
""
""
0.47665849
0.41321909
""
""
""
""
""
""
""
""
0.40056294
0.44408125
""
0.4419634
""
""
""
""
0.4866406
0.37339965
""
0.38827708
""
""
""
""
""
0.37105444
0.50651538
""
0.43951309
""
""
0.39478195
0.32576555
""
""
""
""
""
""
0.3933346
""
""
""
""
""
""
""
0.38750508
""
0.35879809
""
0.43197304
""
""
""
""
0.40540251
""
0.53647316
0.42249885
""
0.38261124
0.43697894
0.38025656
""
""
""
""
""
""
0.45389324
""
""
""
0.39627168
0.38805294
""
0.28149161
0.43686882
""
""
0.38623506
0.41398007
""
0.3740516
""
""
""
""
""
""
""
""
0.38117
""
""
""
""
""
""
0.39382762
""
""
""
""
""
""
""
0.4127306
""
""
0.3406654
""
0.40166932
""
""
0.43620735
""
0.39154986
""
""
""
""
""
""
""
""
""
0.4050816
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38472852
""
0.47952333
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4915213
""
""
""
0.29445794
0.4800463
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43410817
