par_rank_asian_male_mean
""
0.58809513
""
""
""
""
""
0.45555922
""
""
""
""
""
""
""
0.53373557
""
""
""
""
""
""
0.50170696
""
""
""
""
""
""
""
""
""
""
""
0.37183228
""
0.54512399
""
0.33778897
""
0.6653946
""
""
""
0.61321193
""
""
""
0.37217972
""
0.52779108
0.66473615
""
""
""
""
""
""
0.73424983
""
""
""
0.67522776
""
""
""
""
""
""
0.48934945
""
""
""
""
0.5381096
""
""
0.59772956
""
0.55951315
0.42102584
""
""
""
""
""
""
""
""
0.62202042
""
""
""
""
""
""
""
0.4623259
0.44786739
""
""
""
""
0.56071275
0.50674939
0.503268
0.54563832
0.46410462
""
0.51589161
0.53882396
""
""
""
0.48334852
""
""
""
""
""
""
""
""
""
""
""
""
0.43449318
""
""
""
""
""
""
""
""
0.44762704
""
""
""
""
""
""
""
""
0.71790022
""
""
""
""
""
""
""
0.4756217
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37675551
""
0.5644471
""
""
0.53004372
""
""
0.44763452
""
""
""
""
""
0.49267837
""
""
""
0.56152767
""
""
0.35006121
0.56288695
""
0.61711723
0.27973214
0.67944109
0.33162981
0.18673292
0.41201559
0.49849907
""
0.45350701
0.55684263
0.50332391
""
0.47839603
0.46328497
0.58432722
""
0.37320995
0.3352266
""
""
0.51533335
0.6094203
0.51167482
0.47223547
0.62292278
""
0.52048504
0.43000951
0.56888771
0.51781046
0.5281933
0.46949786
0.43150041
0.56440961
0.63412803
0.53612244
0.59946835
0.57470757
0.32010162
""
0.34175771
0.63483459
0.54704672
0.40104052
0.36064681
0.44361833
""
0.42631689
0.4815661
0.61745822
0.4552258
0.26631182
0.47331166
""
0.55108595
""
""
""
0.61909562
0.57566458
""
""
""
""
""
""
""
""
0.41340342
""
0.64624059
""
""
0.54869479
""
""
""
""
""
""
""
""
0.59692383
""
""
""
""
0.60291779
""
""
""
0.58622557
""
""
""
""
""
""
""
""
""
""
""
0.55750555
""
""
""
""
""
""
""
""
""
""
0.64346707
""
0.6429804
0.61302829
0.59999764
0.59076977
0.58810234
0.5624668
0.63775164
0.54577196
0.50819659
0.63100833
0.46478465
0.38647336
0.57866633
""
0.43901345
""
0.53506172
0.48556218
""
0.55734646
0.54576218
0.59658849
0.44594678
0.58026356
""
""
0.5580985
0.44314739
0.4563345
""
""
""
""
""
""
""
""
0.60841078
0.64424127
0.49591577
""
0.61262804
""
""
""
0.4506458
0.55852515
0.51584178
""
""
""
0.50629127
0.44172814
0.53052813
0.48322025
0.5384286
""
0.49637839
""
0.46931884
0.44984856
0.52013111
0.47168419
0.44647995
0.49643746
0.39421672
0.63138121
0.46343207
0.50470036
0.53534752
0.53405565
""
""
""
""
0.50579387
""
""
""
""
""
""
""
0.50994802
""
0.45247141
0.4142268
""
""
0.58374023
""
""
""
""
""
""
""
""
0.60400355
""
0.47736293
0.39164191
""
0.47803888
0.50165492
""
0.52532363
0.50994474
""
0.41443855
""
0.52786547
""
""
0.6854887
""
0.62118632
""
""
""
""
""
0.42388722
""
""
0.53740215
0.61301827
""
""
""
""
""
""
""
0.55456108
0.35846904
0.58618015
""
0.5449726
""
""
0.40573794
""
""
""
0.42562503
0.42521024
0.37268212
""
""
""
""
""
0.53238434
0.50132811
""
0.4060421
""
""
""
""
""
""
""
""
""
""
0.47002205
""
""
0.46583745
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5160107
0.46400484
0.66974354
""
0.38305753
""
""
""
""
""
""
""
""
""
""
0.47589499
0.44727272
""
""
""
0.4388203
""
""
0.43656206
""
""
""
""
""
""
""
""
""
""
""
0.33419719
""
""
""
""
""
0.48368043
""
""
""
""
""
""
""
0.45118237
""
""
""
""
0.59551698
0.58647001
0.57167774
0.58920407
0.52939296
""
0.54289341
""
""
""
""
""
""
0.66842735
""
""
""
0.50926185
""
""
""
""
""
0.47316325
""
""
""
""
""
""
""
0.49214077
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37402409
""
""
0.62526864
""
""
""
""
""
""
""
""
0.56844682
""
""
""
""
0.53155249
0.55317146
""
""
0.67699069
""
""
0.65292913
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5231964
""
""
""
""
""
0.61968154
0.7555275
0.64684391
0.68634981
0.68524921
0.66777122
""
""
0.70247293
""
0.53384835
0.65750384
0.74307507
0.66797417
""
0.54126549
""
""
""
""
""
""
""
""
""
""
""
0.66004944
""
""
""
""
""
""
""
""
0.62641078
0.60724455
""
0.6454742
""
""
""
""
0.63336259
0.60455716
""
0.71868432
""
""
""
""
""
0.7444973
0.6394856
0.62858546
0.57914752
""
""
0.53213829
0.64850801
""
""
""
""
""
""
0.43945953
""
""
""
""
""
""
""
0.64684778
""
0.52922195
""
0.59891528
""
""
""
""
0.71264303
""
0.68495125
0.63031459
""
0.56278765
""
0.60266423
""
""
""
""
""
""
0.63524455
""
0.61335689
""
0.66344804
0.54367179
""
0.59046334
0.56405497
""
""
""
0.54512715
""
""
""
""
""
""
""
""
""
""
0.69921118
""
""
""
""
""
""
0.58170784
""
""
""
""
""
""
""
0.60344642
""
""
0.58510089
""
0.67621946
""
""
""
""
0.60103989
""
""
""
""
""
""
""
""
""
0.68304604
""
""
""
0.42489403
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64267677
""
""
""
""
""
0.60679775
""
""
""
""
""
""
""
""
""
""
""
""
0.38757813
""
""
""
""
""
""
""
0.60885096
""
""
""
""
0.6337294
""
""
""
""
0.48425251
0.46201855
0.57570952
""
""
""
""
""
0.4956159
""
""
""
""
""
""
0.52277082
""
""
""
""
0.49600309
""
""
0.61752582
""
""
""
""
""
""
""
""
""
""
""
0.4259606
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4459452
""
""
""
""
0.50998718
""
""
""
""
0.49649465
0.4253194
""
0.40481853
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63051373
""
""
""
""
""
0.57772613
""
""
""
0.41735938
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5240863
""
""
""
0.56936526
""
0.49863374
0.45905063
0.63674289
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44159317
""
""
""
""
""
""
""
0.66377878
""
0.55966091
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61455983
""
""
""
""
""
0.65583038
""
""
""
0.60152787
""
""
""
""
""
""
""
""
""
""
""
""
0.55590516
""
""
""
""
""
""
""
""
0.52801853
""
""
0.61509269
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42357787
""
""
0.60414898
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65404993
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47763202
""
""
""
""
""
""
""
""
0.5563423
""
""
""
""
0.46373591
0.58671141
0.52988416
""
""
""
""
""
""
0.47985548
""
""
""
""
""
0.32170463
""
""
0.46295646
""
0.50022489
0.4365159
""
""
0.5393157
""
""
""
0.38501504
0.47076669
0.38629991
""
0.52121454
""
""
""
0.36032578
0.63204688
""
""
""
0.41976342
0.27565902
0.43828529
0.65879613
0.47318095
""
0.35615075
""
0.33592588
0.44324043
""
""
""
""
""
""
0.59665829
0.51034778
0.45116061
""
""
0.55904359
""
""
""
0.59821856
""
""
""
""
""
0.54258341
0.69296008
0.51805502
0.53735173
0.68965065
""
0.65202743
0.62711078
0.61025214
""
0.57701296
""
0.63184607
0.61350828
""
0.56687856
0.54511058
""
0.61764336
""
0.43129018
0.62762779
0.4243035
0.44527087
0.43289289
0.55303097
0.50729638
0.57576591
""
0.56833214
0.40249899
0.51273221
0.45411807
0.56671041
""
0.53726488
0.57120574
0.3493295
0.54085869
""
""
0.63216412
""
""
""
""
""
0.69704884
""
0.61285436
""
0.63531029
""
""
""
""
""
0.65490979
""
""
""
0.46717528
""
0.70057058
""
""
0.48078352
""
""
""
""
0.54344666
0.50491852
""
""
0.61818981
0.66328025
0.61812866
""
0.53723502
""
""
0.63995194
""
0.65663463
0.69750333
""
""
0.57149225
""
0.59900671
""
""
""
0.72532576
""
0.70409918
""
""
0.6552912
""
0.73298538
""
""
""
""
""
""
0.55381632
""
""
0.63429064
0.59782821
0.71973777
""
""
0.5435878
""
0.65927958
0.63126534
0.53762019
""
""
0.55636036
""
""
""
""
0.51437491
""
""
0.70487952
""
""
0.58112496
0.55992067
""
""
0.41774428
0.63286078
0.59303105
""
""
""
""
""
""
""
0.52651787
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54587352
""
""
""
""
""
""
""
0.46008396
""
""
0.37549445
""
0.4764508
""
""
""
""
""
""
0.44944382
""
""
""
0.49091229
""
""
0.5318526
0.55587995
0.56189126
""
0.54687619
""
""
""
""
""
""
""
""
0.61661035
""
""
0.43793216
0.63403261
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47108001
""
""
""
""
""
""
0.39803737
0.51407629
""
""
""
""
0.42302337
""
""
""
""
""
""
""
""
""
""
""
""
""
