kir_pooled_male_p25
0.40408736
0.35459784
0.40403298
0.45978832
0.45435721
0.40052304
0.41236016
0.39299104
0.4365257
0.42108649
0.45198566
0.43437436
0.45114031
0.4543151
0.49967104
0.48850524
0.54797286
0.46069565
0.41731098
0.46351829
0.4712908
0.44249022
0.46452984
0.4396376
0.43609911
0.49034044
0.4050568
0.41607109
0.4289805
0.54154187
0.54613215
0.41553527
0.42356676
0.41084346
0.33789212
0.41979191
0.49067509
0.44269916
0.55784231
0.41860709
0.36163619
0.44759142
0.40693781
0.43255311
0.40470228
0.44423825
0.44370821
0.44068867
0.46285179
0.36511993
0.44202274
0.41018638
0.47552589
0.41658652
0.43425673
0.46060541
0.44042015
0.45165849
0.46622607
0.43747568
0.428628
0.42502323
0.44564185
0.3982906
0.45667896
0.45001373
0.45690733
0.49098575
0.42994049
0.45139989
0.45987791
0.49125859
0.40674704
0.48665565
0.42401847
0.47389182
0.50016803
0.39096448
0.40355468
0.37206021
0.38163543
0.38811463
0.42161033
0.37587348
0.40427801
0.43161309
0.46408048
0.40403095
0.48056969
0.38167471
0.41305497
0.4115814
0.42456481
0.4498449
0.43107882
0.3884764
0.3639766
0.50057167
0.44993618
0.39463365
0.42211699
0.45648965
0.41967806
0.39960295
0.408176
""
0.43466771
0.43800724
0.45098615
0.42780468
0.42324468
0.43157828
0.41808969
0.45275152
0.39806512
0.40449396
0.38066489
0.43808761
0.42921826
0.4348163
0.40960824
0.39469418
0.43889254
0.45925447
0.41326532
0.44782516
0.47487882
0.48474073
0.46503785
0.45032635
0.40138844
0.4927164
0.56827199
0.56846911
0.54312867
0.41233537
0.48807314
0.50567913
0.5199247
0.46751785
0.4487991
0.6042099
0.46817073
0.465547
0.43777028
0.47191247
0.45236701
0.417952
0.42950001
0.44343844
0.44382241
0.51862043
0.44771805
0.43326092
0.4490025
0.44820714
0.37849075
0.41121051
0.46505371
0.4021416
0.3639349
0.44268772
0.45816556
0.41869181
0.40301108
0.49610853
0.39696407
0.39310127
0.45324028
0.46385413
0.41509381
0.38222718
0.44874278
0.38999498
0.46672955
0.46594071
0.46656585
0.48677057
0.42151985
0.42204246
0.44294164
0.4724746
0.3460665
0.44897464
0.40106216
0.48070785
0.47217149
0.4997628
0.49266052
0.4289439
0.4393599
0.43340144
0.46786737
0.44634244
0.51563656
0.58720762
0.44847363
0.46916485
0.55928433
0.48574582
0.45026502
0.43870071
0.43487823
0.51232558
0.49429649
0.53382218
0.4484008
0.39215985
0.43844113
0.49437869
0.46248856
0.43970174
