kfr_stycz_asian_female_p10
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50038028
""
0.44221041
""
""
""
0.49673036
""
""
""
0.42772153
""
""
""
0.44896647
""
0.36352152
""
""
""
""
""
""
""
0.63487411
""
""
""
""
""
""
""
""
""
""
0.40927365
""
""
""
""
0.46038353
""
""
0.19141391
""
""
0.38040778
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5111832
""
""
""
""
""
0.53979623
0.53809065
""
0.46497726
0.54750425
""
0.51704866
0.26299074
""
""
""
0.60302907
""
""
""
""
""
""
""
""
""
""
""
""
0.4081291
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41343689
""
""
0.37441203
""
""
0.46765101
""
""
""
""
""
0.45632622
""
""
""
0.62628686
""
""
0.40870541
""
""
0.5928359
""
0.58201319
0.46244422
""
0.40438312
0.34975094
""
0.51505512
0.51699823
""
""
0.59047419
0.51260358
0.52213818
""
""
0.51585543
""
""
0.52285975
0.54830879
""
0.60031337
0.58249843
""
0.55528432
0.54287213
0.39568615
0.57010484
0.55235434
0.63408673
0.51176918
0.45899034
0.61280102
0.48184997
0.626131
0.59653699
0.44857633
""
""
0.58296615
0.58683872
0.4938992
0.49042577
""
""
0.47980127
""
0.59818244
0.54594761
0.45837253
0.53355694
""
0.55812645
""
""
""
0.52516168
0.62480956
""
""
""
""
""
""
""
""
0.5314694
""
0.59256452
""
""
0.50121069
""
""
""
""
""
""
""
""
0.57783014
""
""
""
""
0.53008223
""
""
""
0.42054456
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52680027
""
0.5284155
0.53535903
0.58154321
0.62971425
0.50312698
0.45390144
0.58790487
0.57742471
0.47319984
0.56994295
0.40193355
0.55952519
0.44871849
""
0.42285639
""
0.37716597
0.49531353
""
0.36714423
0.40563661
0.46789035
0.52802306
""
""
""
0.48044729
0.41539305
0.57094133
""
""
""
""
""
""
""
""
0.31709704
0.60167432
0.48885021
""
0.46688223
""
""
""
0.37083235
0.44783041
0.5994944
""
""
""
0.29476416
0.5033499
0.44795102
0.5021041
0.55659592
""
0.36114231
""
0.48018673
0.41806209
0.48144013
0.52362233
0.47162867
0.43554085
""
0.24739292
0.46315092
0.40884775
0.39644334
0.48964876
""
""
""
""
0.42986548
""
""
""
""
""
""
""
""
""
0.40600398
""
""
""
0.26963517
""
""
""
""
""
""
""
""
0.31407085
""
0.36307955
""
""
0.51085174
""
""
0.50431436
0.34866482
""
0.45804581
""
0.52433473
""
""
0.57845956
""
""
""
""
""
""
""
0.48887476
""
""
""
0.61716521
""
""
""
""
""
""
""
0.47806618
""
0.56717342
""
0.50234246
""
""
""
""
""
""
0.54136783
0.36980173
0.45987108
""
""
""
""
""
0.49783435
0.46035773
""
""
""
""
""
""
""
""
""
""
""
""
0.43693358
""
""
0.39388728
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40321365
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5741024
