marr_26_pooled_pooled_mean
0.40371758
0.3688651
0.26648363
0.42689538
0.48991406
0.1332213
0.27650917
0.37021548
0.25072986
0.4449594
0.45126861
0.33525732
0.28782225
0.46326181
0.51771212
0.36600769
0.40282887
0.27673718
0.29684541
0.40754116
0.39532638
0.49575913
0.37206474
0.18194416
0.48882639
0.383367
0.33153942
0.39481291
0.46752533
0.49372277
0.42287943
0.1218497
0.19903627
0.31687516
0.34110016
0.48348346
0.26273671
0.4740853
0.41037837
0.45152083
0.29526234
0.42629448
0.12687786
0.10083363
0.34078079
0.25867298
0.48447606
0.45632774
0.28132123
0.33893195
0.21530151
0.38859585
0.14735906
0.28708646
0.27838433
0.38069239
0.26336607
0.46106541
0.40215644
0.13028331
0.31615925
0.33684391
0.30509302
0.442669
0.40753964
0.18396169
0.46724451
0.17747042
0.20441994
0.30937997
0.32103392
0.34583563
0.38679475
0.32517603
0.33586878
0.39056551
0.27973005
0.29251954
0.37461764
0.30564159
0.32660067
0.20464118
0.27369153
0.38658258
0.21471725
0.19571307
0.18267559
0.3064276
0.27732912
0.25927931
0.40710205
0.39458084
0.34183264
0.38150063
0.46112558
0.20222661
0.26550129
0.34330443
0.30734038
0.35010174
0.42631277
0.42837965
0.31148279
0.29836422
0.32693768
0.37251106
0.26931602
0.29499561
0.26305941
0.35648394
0.31524381
0.29356816
0.39089781
0.43992707
0.4337801
0.49111593
0.33999392
0.39451632
0.43332997
0.2217267
0.36724845
0.49109012
0.47008964
0.51836789
0.34503272
0.43275744
0.41917318
0.44320348
0.23426585
0.33851781
0.34698495
0.27690727
0.36624739
0.44225442
0.4944407
0.50069827
0.38801765
0.47625113
0.4863652
0.33319789
0.43475384
0.41634858
0.49349853
0.51187694
0.36925927
0.24242157
0.45107576
0.30725887
0.46939376
0.19788371
0.35198608
0.37985206
0.46890351
0.42111692
0.46114179
0.45632413
0.36254004
0.28606799
0.30547971
0.48765624
0.37653688
0.53099334
0.30318305
0.47268769
0.18127067
0.5141176
0.44266474
0.50055754
0.444199
0.45156974
0.27547979
0.50543839
0.24292661
0.44793555
0.47717923
0.5245288
0.37609899
0.45284536
0.4547694
0.50583589
0.34039575
0.47453201
0.40988633
0.48990977
0.28852841
0.42981318
0.19050223
0.29012603
0.33127174
0.31027073
0.32478264
0.32183439
0.20634587
0.32991427
0.326316
0.27345836
0.33926663
0.27864707
0.24765298
0.33359373
0.31962666
0.30391923
0.31556392
0.37376499
0.18740286
0.30859238
0.13901731
0.36893839
0.27132568
0.29296112
0.42336896
0.36719084
0.23736563
0.24886484
0.30532759
0.22327238
0.31289086
0.27660489
0.28069413
0.25502113
0.26608348
0.27664644
0.24900101
0.12927167
0.26575264
0.28475124
0.16699876
0.26214764
0.19421303
0.21715277
0.34858021
0.34095868
0.34847453
0.24887724
0.23696491
0.30894211
0.35264054
0.35276854
0.32903486
0.30172658
0.35005242
0.2442777
0.26053435
0.35182306
0.32121721
0.39634034
0.2843681
0.37763152
0.50931209
0.38243699
0.26870269
0.34823212
0.38698527
0.42175183
0.24816571
0.53955823
0.40770593
0.44097632
0.41057077
0.46403182
0.21931253
0.41159657
0.3279421
0.29923752
0.38112044
0.3460021
0.40926284
0.36757207
0.27476871
0.34156322
0.384166
0.31881598
0.41232145
0.27028212
0.31377494
0.52616411
0.43705806
0.33074939
0.31647697
0.34575966
0.3663888
0.36321345
0.42146945
0.40024206
0.40049604
0.43485776
0.39343372
0.40957528
0.40785301
0.3856782
0.29714754
0.3956852
0.42727849
0.18613623
0.40753517
0.30708241
0.54677236
0.38295561
0.27104032
0.37537095
0.45775777
0.34110212
0.44312519
0.31471828
0.39299956
0.38034201
0.35424429
0.47605985
0.16172677
0.18533622
0.22370869
0.20280243
0.17921209
0.23308554
0.23712999
0.2545881
0.28962201
0.20753238
0.27230173
0.087463759
0.2365052
0.4136883
0.3384842
0.35612711
0.28890681
0.1939873
0.35759619
0.29930049
0.33208281
0.33656138
0.25888124
0.30531552
0.30931154
0.4130789
0.24818139
0.30148464
0.28017491
0.30451789
0.1531778
0.36702961
0.33815902
0.31124386
0.34463555
0.3645238
0.27512217
0.30030501
0.3096008
0.25209153
0.46005189
0.26612693
0.33351532
0.22797735
0.45730758
0.31267279
0.26901183
0.23713149
0.33859104
0.41328862
0.2497492
0.2696954
0.31016192
0.2581099
0.18480396
0.2430599
0.35184485
0.34686735
0.29901943
0.23657189
0.27620926
0.1987862
0.29744098
0.2382277
0.30244651
0.30846313
0.28714135
0.24687529
0.37791175
0.26618105
0.26380116
0.32435632
0.38578269
0.32217222
0.36541358
0.26770976
0.32023776
0.35753
0.42030233
0.37871161
0.32760224
0.36132446
0.27557153
0.22341096
0.45027715
0.37873524
0.37994388
0.30184391
0.38633484
0.21210155
0.34285155
0.43481296
0.26157472
0.37220791
0.29629487
0.23788412
0.32372651
0.2252578
0.36476794
0.28568137
0.36777267
0.43653661
0.36261308
0.21578719
0.29656625
0.38730547
0.37513164
0.19770975
0.23381576
0.21375784
0.32019088
0.27890846
