kir_hisp_female_p50
0.43463245
0.43200359
""
""
0.35730097
""
""
0.46572787
""
""
0.40246314
""
""
""
""
0.48063701
0.41110644
""
""
""
""
0.26270762
0.39956388
""
0.28866616
0.37915984
0.50795537
0.37359878
""
0.33606553
0.45156524
""
""
""
0.38937548
0.42002562
0.41533118
""
0.4716309
""
0.36478508
0.38580605
""
""
0.45966899
""
""
0.38342211
0.44153443
""
0.42438465
0.40705043
""
""
""
""
0.403209
0.35073289
0.39241013
""
0.38013896
0.34667766
0.45441109
0.37041354
""
""
""
""
""
0.48792768
""
""
""
""
0.45763892
""
""
0.55068403
0.42706385
0.51069373
0.32779565
""
""
0.39742395
""
""
""
""
""
""
""
""
""
""
""
""
0.31726289
0.43902373
0.43667796
0.40689725
0.38317803
0.42557654
0.43430439
0.45262119
0.44216952
0.43529063
0.43905786
0.43510556
0.4617261
0.40807635
0.4442046
""
0.49225745
0.50581038
0.49171647
0.26175931
""
""
0.37561607
0.42795256
0.48965406
""
0.4477295
""
""
0.36005989
0.3510305
0.37976661
0.49916521
""
""
0.43047559
""
0.3781561
0.49219042
""
0.38572282
""
0.45200202
0.41177499
0.40623763
0.57997358
0.38262078
""
""
0.43278584
0.35708508
""
""
""
""
""
0.49888882
0.47941124
""
""
0.413955
0.42142159
""
""
""
""
0.40619087
""
""
""
""
0.52959204
0.41297179
""
0.42455399
""
0.48601821
0.45136267
0.32620341
""
0.43445471
0.46971726
0.21170722
""
0.40517038
""
0.44205251
0.44520777
""
0.39586821
0.49828544
""
0.46537176
0.45455745
0.45526865
0.48348525
0.49183887
0.40637973
0.45188391
0.43919295
0.46460769
0.4311848
0.45393157
0.49861377
0.44341359
0.42955869
0.42529669
0.38924575
0.4847745
0.43164417
0.52041632
0.44168934
0.45533341
0.43702808
0.47430936
""
0.47633734
0.48773968
0.40616536
0.47981849
0.45532545
0.45065409
0.44218472
0.46605057
0.44813886
0.44495925
0.4695217
0.52571589
0.4422549
0.46666181
0.53390932
0.48501554
0.4862785
0.47708759
0.46713805
""
0.48009437
0.47848216
0.4783743
0.43402952
0.44247249
0.42860967
""
0.45037639
0.46528706
0.47825688
0.47817117
0.4487114
0.45218152
0.44796044
0.46698335
0.51099533
""
0.39073658
0.46328515
0.45051089
0.50012231
""
""
0.44972211
0.30625138
0.42654243
""
0.39363706
0.45146614
""
0.46664181
0.46231991
0.51500213
0.42460167
0.39487314
0.44666353
""
""
0.46542239
""
0.4235847
""
0.45980385
""
0.2797246
0.48729151
0.41576967
0.43128303
0.43092149
""
0.43614316
0.41866669
""
0.40335861
0.40915102
0.44477978
0.42906782
0.43462354
""
0.47768068
0.48870048
0.4571822
0.40135723
0.42962745
0.56857109
0.45286754
""
0.45745134
""
""
""
""
0.43305331
0.52979052
0.4233301
0.50987726
0.5073415
0.48499444
0.46549639
0.48395455
0.48051256
0.45175329
0.48887148
0.48389435
0.48531938
0.45544964
0.48659199
0.53909194
0.49603483
""
0.45914552
0.31973466
0.44331598
0.50184172
0.38537598
0.43913689
0.47077426
0.42669776
0.47484565
0.38436624
0.40259635
""
0.45299464
0.44202337
0.44343644
""
0.32625833
0.38387385
0.501647
""
""
0.37466523
0.42043599
0.44346535
0.44195348
0.48403466
""
0.46210414
0.4804883
0.54884642
""
0.43914276
0.46249911
0.48790663
0.44116125
""
""
0.45379713
0.45309752
0.45671058
0.53115523
0.50230885
0.42367539
0.43858418
0.44310755
0.47386801
0.46540019
0.4800868
0.453583
0.4735437
0.44313034
0.45032731
0.46771914
0.42938414
0.42413148
0.47652853
0.47774297
0.37216058
0.3864339
0.39187691
""
0.43792504
0.45765272
0.45530203
""
0.50490123
0.26085627
""
""
0.44670033
""
0.41945797
0.44407001
0.54515362
0.35315555
0.42681792
""
""
""
0.41643357
0.34495953
0.58669418
""
""
0.40562242
""
0.43903571
0.38380653
""
0.4164212
0.45865929
0.35350397
0.4454909
0.44232267
""
0.43454614
""
0.47167423
0.4724668
0.42100084
0.4485606
0.3737883
0.40585721
""
""
""
""
0.3782545
0.44572806
""
""
0.39990568
0.44195029
""
""
0.37370092
""
""
""
""
0.47441754
0.39746729
0.47241014
0.23935688
0.45782685
0.42088914
""
0.36318383
0.40886208
0.33652443
""
0.46467346
0.37128383
0.44411698
""
0.30101091
0.38747013
""
0.37040484
0.43852568
0.42656425
""
0.36074901
""
""
""
""
""
""
""
""
0.51731342
0.60388821
0.47057089
""
0.51057756
0.41005605
0.35182723
""
""
""
""
""
""
""
0.31373772
""
""
""
0.38568994
0.43711805
0.49971056
0.36607832
""
0.44740325
0.4376173
0.35493869
""
""
0.41206601
""
""
""
""
""
0.43589985
0.41493633
""
""
""
0.25170177
0.56244594
""
0.34165812
""
""
0.37587088
""
""
""
0.41787407
0.38459623
0.43078437
""
""
0.3749522
""
""
""
0.44778892
0.36549881
0.42685997
0.52964967
""
""
0.51445901
""
""
""
0.4339903
""
""
""
""
0.44446409
0.44524866
0.48853597
0.45281211
0.40893537
""
0.38285589
0.40833032
""
0.40070999
""
""
0.37666792
0.41670069
""
""
""
0.41170153
""
0.41201881
""
""
""
0.46045804
0.36811399
0.40992349
0.45364496
0.44065571
0.32572895
0.34594697
0.45242977
0.42408401
0.42960328
""
""
0.36199653
0.26711592
0.39716861
0.42067948
""
0.43431148
0.40734959
0.39903364
0.4673371
""
0.41421694
""
0.45140666
0.47793886
""
""
0.42147344
""
0.44424447
""
0.45853975
0.37031224
0.4373509
""
""
""
0.45353481
0.40935141
0.48151454
""
""
0.43453676
""
0.45154399
0.49209329
""
""
""
""
0.4806903
0.45539549
""
""
""
0.4204236
""
""
""
""
0.39204517
0.45842895
0.46163392
""
0.42975813
""
""
""
0.46225348
0.43219206
0.46103692
0.43312034
0.4794715
0.42822525
""
0.48143548
0.38815948
0.45472124
""
0.44099668
0.44340622
0.46660554
0.44806808
0.41556737
0.39033017
0.41578662
""
""
""
0.46889415
""
0.50007707
0.43755794
""
0.42488143
0.42638099
""
""
""
""
""
""
0.32998639
""
0.45979866
0.43496957
0.35914841
0.49649251
""
""
""
""
0.38211125
0.41377902
0.3904784
0.40325207
""
0.38892719
""
""
""
0.45652303
0.45533997
0.4367651
0.4358283
0.43487865
0.43374413
0.41669407
0.46606636
0.37606731
""
0.39825141
""
0.37799057
0.42046762
0.44718134
0.58233929
0.47164667
""
0.39803174
0.49928275
""
0.3318437
0.43013075
0.49049139
0.42701662
""
0.43703991
0.51401287
""
0.3706944
""
0.3976731
""
0.46475929
0.41878575
""
