staytract_white_male_mean
0.20822695
0.13832663
0.17548925
0.20430054
0.163121
0.24545473
0.24654815
0.29933614
0.33763915
0.38628936
0.37699276
0.27259904
0.42331836
0.29665974
0.37531
0.31551448
0.26074603
0.26539883
0.23685013
0.23000094
0.19209236
0.20207126
0.15382196
0.3044166
0.33243248
0.35653061
0.37595183
0.34511757
0.22861439
0.29045373
0.14495252
0.24456224
0.27293348
0.36552468
0.32538942
0.1640296
0.24766731
0.21867077
0.26224238
0.31581703
0.29757074
0.4206965
0.2619777
0.21046287
0.24205442
0.21837735
0.42747977
0.29103345
0.38634259
0.26361266
0.17032464
0.23149903
0.47205129
0.3826448
0.43262756
0.47214901
0.39026922
0.37012261
0.38329381
0.47899285
0.42810661
0.42781785
0.36586386
0.3001644
0.39075503
""
0.2591545
0.5077278
0.31402153
0.27990541
0.23966973
0.26896331
0.31142497
0.3672446
0.34775853
0.45409185
0.376683
0.14954764
0.33789214
0.34864366
0.65627086
0.27366036
0.24266629
0.1108676
0.16414472
0.18239392
0.23162885
0.21152748
0.30075553
0.3568489
0.33961996
0.33362991
0.27094841
0.23286033
0.28374788
0.46373099
0.27800861
0.25612059
0.29429218
0.48768082
0.4049525
0.37941223
0.34461901
0.2907173
0.38394058
""
0.30023527
0.16428062
0.40165401
0.34964976
0.34560665
0.32454014
0.32819721
0.31970236
0.32498419
0.40957302
0.49697295
0.36747381
0.3927494
0.29285917
0.43638572
0.32852161
0.38164559
0.30046079
0.3323893
0.32066441
0.34294671
0.39210567
0.41114825
0.45321429
""
0.37513718
0.45815915
0.37058988
0.40624613
0.40418485
0.27438769
0.6090734
0.41172975
0.30097336
0.31381863
0.36522809
0.5105086
0.43402088
0.32478115
0.44207031
0.33099291
0.44296315
0.37901616
0.43662685
0.58093387
0.33697259
0.40806511
0.39407706
0.30848426
0.34036022
0.28001603
0.30745369
0.25201568
0.24463838
0.29728529
0.27410612
0.232636
0.2143093
0.2270086
0.25595319
0.18468599
0.42488009
0.28949043
0.30185452
0.2156907
0.28949115
0.25013405
0.25860929
0.38199401
0.32614145
0.36287019
0.32998148
0.36503643
0.35342637
0.32291856
0.36872241
0.32846817
0.32636517
0.26098722
0.35244623
0.23858343
0.45121661
0.33630934
0.39509028
0.24980763
0.18674356
0.30773905
0.34122044
0.26900059
0.28693733
0.17962028
0.23061636
0.33994204
0.3432166
0.37406746
0.36853042
0.46703655
0.40542683
0.38460979
0.38703886
0.39498606
0.40517601
0.42584413
0.3594833
0.35481623
0.40981561
0.39781106
0.29206374
0.24990861
0.24894066
0.25809681
0.31672347
0.28940079
0.38219166
0.34226894
0.27431449
0.34698471
0.34395304
0.40957594
0.14685854
0.31779021
0.3688671
0.23587048
0.23207091
0.2763356
0.1882561
0.24078
0.24213943
0.23388588
0.25820556
0.25356099
0.31976265
0.29770765
0.34148607
0.24386445
0.30699348
0.24149781
""
""
0.17114921
0.13726106
0.061892353
0.19294797
""
0.31572554
0.27138788
""
0.24429381
0.41078666
0.39649439
0.41492897
0.41208789
0.41719216
0.37457874
0.438761
0.34702557
0.26776233
0.36329374
0.24451678
0.17667674
0.34817329
0.33230996
0.38650703
0.33414391
0.23101473
0.44551906
0.3678399
0.31216168
0.20835939
0.20001887
0.25040221
0.19438516
0.23772533
0.1602636
0.27754655
0.13324788
0.1611857
0.43475518
0.42973402
0.30013582
0.30334783
0.46082279
0.39356554
0.31470671
0.3694562
0.18264303
0.30190143
0.2190237
0.29014835
0.28955302
0.28103456
0.2655693
0.15348476
0.20411652
0.22038426
0.2431252
0.21381164
0.21822077
0.2629582
0.18230915
0.25596014
0.3277317
0.395318
0.19044611
0.2417451
0.2976985
0.33908707
0.2922805
0.37338075
0.34941509
0.42735815
0.44187117
0.40783817
0.32297567
0.46271282
0.19369866
0.43374246
0.41221496
0.30105719
0.33759794
0.49820915
0.42404553
0.30708891
0.42847198
0.2277509
0.28270003
0.37030429
0.34575927
0.40264991
0.42204028
0.44434273
0.35382503
0.39300704
0.42182159
0.35961086
0.26705638
""
0.28340292
0.47598884
0.44507182
0.45324501
0.56993586
""
0.21781589
""
0.29855275
0.22295387
0.26173654
0.24381958
0.3751592
0.31446797
0.38619137
0.20450382
0.18688764
0.17741002
0.19581828
0.21169102
0.17269242
0.28246328
0.16765773
0.24052362
0.20991985
0.20586206
0.22515655
0.12373599
0.43373084
0.23006295
0.30002153
0.3089917
0.35213032
