kir_29_white_female_p75_se
0.0030692446
0.0052564149
0.012926778
0.0025465004
0.0028784995
0.0095114624
0.0021676135
0.008913748
0.012004905
0.0037466036
0.003466716
0.0016767579
0.010792462
0.006416169
0.00339042
0.012634678
0.014611624
0.0035554569
0.011948399
0.011741155
0.0034744972
0.0034413596
0.0037373139
0.0049370811
0.001697624
0.013676255
0.0056470078
0.0031127669
0.0018546782
0.0070927129
0.0071181147
0.0043138852
0.0018614384
0.0025750194
0.0088679986
0.0033693805
0.0084669627
0.0063009271
0.01941108
0.017327461
0.0032377017
0.0094546163
0.013297958
0.018604351
0.010799997
0.0088794678
0.0019727272
0.0040572127
0.0023157601
0.0056171757
0.003878739
0.0030387009
0.0049119783
0.023426259
0.012973521
0.0032061229
0.0083073471
0.017992891
0.014966612
0.0063669868
0.0083196647
0.0026512821
0.014401603
0.0081788581
0.0076879314
0.0072821123
0.016004374
0.0099366037
0.010875431
0.009598719
0.010042141
0.0080095241
0.007996317
0.0048763808
0.008231
0.011866104
0.0057628178
0.0077835163
0.011748312
0.0020761876
0.0080316309
0.0052968836
0.0087730261
0.0048963553
0.0017248476
0.0060225497
0.0059439512
0.0048677404
0.0028976828
0.0045454507
0.0048481878
0.0086793173
0.0079022506
0.0032374626
0.0087220101
0.014183761
0.0051474557
0.003650503
0.0015094497
0.0032425229
0.0025681488
0.0014956973
0.0018916018
0.002769823
0.0025583189
0.0017039487
0.0032271806
0.0018475959
0.0075746607
0.0042647608
0.0043680784
0.0055750739
0.0026252067
0.012366379
0.0027926345
0.0023067682
0.002978995
0.012878411
0.015550043
0.013589296
0.0054443809
0.008405461
0.0078035165
0.0075991205
0.0087140491
0.0033783989
0.0034487003
0.0090076374
0.0092433142
0.0096837999
0.0011198116
0.006499494
0.0047467831
0.0096247541
0.0042757122
0.006697325
0.003252994
0.004704657
0.011423864
0.0063249925
0.0037694573
0.0053001111
0.016471224
0.010127199
0.0058935746
0.013328339
0.0048148339
0.006442375
0.0085424092
0.0087275524
0.0068030637
0.0020743967
0.0046217302
0.012307165
0.0028291035
0.0028876115
0.009835273
0.0035898322
0.010214577
0.0060204221
0.017106771
0.010747256
0.0031885547
0.0011994741
0.011961517
0.0009492159
0.0050102393
0.0052629495
0.01028771
0.0031095985
0.00084096752
0.0024870944
0.0051364196
0.0023956681
0.005854323
0.0081380028
0.0025238979
0.001543861
0.0046516396
0.00651321
0.0068458389
0.0062095253
0.0016706099
0.0062700394
0.0059539438
0.001221194
0.011150154
0.004354239
0.0026690396
0.012986414
0.0075381161
0.0050770519
0.0018626599
0.0095055811
0.0073754224
0.0047550448
0.0034578834
0.0032265028
0.0019030841
0.0052598552
0.0022271348
0.0031955515
0.005176085
0.0041871909
0.0030423049
0.0022429307
0.0015011472
0.0044435454
0.0038532875
0.0031110507
0.0040906724
0.0026981279
0.0091709467
0.0092653139
0.0021637522
0.0022347602
0.0025359094
0.0011062677
0.0046492903
0.0051122126
0.0053067701
0.004748893
0.0048788106
0.0063266959
0.0015103385
0.0032727383
0.0038172954
0.0034105121
0.0011344147
0.0022243538
0.00231649
0.0031069878
0.012769501
0.004462027
0.01294364
0.0062881485
0.011414753
0.0034804267
0.019328585
0.0068019629
0.0039200084
0.0053625712
0.0050571505
0.0029726468
0.0062473938
0.0052689998
0.0037079034
0.0017807103
0.0056700436
0.003470331
0.0011346804
0.0033322019
0.0048542013
0.0077630803
0.0043752328
0.0051145647
0.0067256168
0.0017258427
0.0048917849
0.0021849268
0.0046547675
0.0021833645
0.0015997606
0.0016426295
0.0019423531
0.00079995958
0.0016284439
0.00087975862
0.00081641722
0.0022820609
0.0032667136
0.0051296507
0.015686832
0.0042572301
0.01590077
0.0089681465
0.0023374821
0.0030942867
0.0072924206
0.0037808714
0.0014899758
0.020229479
0.022653745
0.00086152559
0.0014520816
0.0054151318
0.0022078266
0.001001396
0.0046503739
0.0083602648
0.0092297196
0.012313545
0.0074042631
0.006667559
0.007042109
0.0054456969
0.0094448701
0.0038673107
0.0042993827
0.0029126084
0.00094243773
0.0093941633
0.004899472
0.0030663621
0.0064029135
0.0061203665
0.006560619
0.0045755832
0.003319639
0.010323946
0.0035661811
0.0030520018
0.0048711421
0.0032573503
0.0019867339
0.0027344602
0.0073050824
0.0024707252
0.0031340613
0.0036591683
0.0048689046
0.0020948004
0.0039876085
0.0064583197
0.0056895856
0.0035360914
0.0028959389
0.0046657496
0.0053897691
0.0025898234
0.0061342986
0.0022926913
0.0020861083
0.0012886125
0.0046419189
0.00070301385
0.0020897237
0.007346719
0.0056356774
0.0011183183
0.010827049
0.0066535408
0.0031211041
0.0026774015
0.0048612133
0.011374759
0.0092249028
0.01025653
0.012464152
0.010164587
0.0052152649
0.0066976589
0.0050503048
0.01263165
0.0046425555
0.0041486984
0.012982391
0.0048377658
0.0099290684
0.0082343267
0.005865104
0.013373302
0.0029588128
0.037778061
0.015506662
0.009036134
0.009551852
0.01464026
0.019581316
0.024115272
0.013228721
0.012791729
0.0042786961
0.067004003
0.03556617
0.05318366
0.016265383
0.021676401
0.033155173
0.0063204695
0.018516971
0.077083044
0.081415989
0.050950684
0.025830079
0.098853573
0.03391787
0.037363529
0.021773811
0.017299473
0.010620796
0.015461049
0.011528911
0.0084798075
0.015915757
0.0034953654
0.009163117
0.014711257
0.017765095
0.076850452
0.026470287
0.0077715321
0.0065796496
0.01094751
0.011366546
0.0045767799
0.0034777545
0.014821812
0.0090168426
0.041411106
0.0051510688
0.0073507219
0.020568697
0.024613015
0.035002872
0.025534354
0.0093292873
0.011767654
0.013849173
0.021619819
0.024778489
0.034588955
0.010233281
0.037079651
0.0057145287
0.0071315826
0.0065890015
0.0075017149
0.0070250123
0.00795059
0.0079604974
0.0052965805
0.0020717615
0.010843016
0.010345591
0.0078939684
0.0043092659
0.077786796
0.049383674
0.10658025
0.14046353
0.0067396513
0.0052107014
0.01474226
0.032243244
0.0069357445
0.0068833544
0.008598133
0.0108049
0.0061102035
0.0039506666
0.013744216
0.0028318395
0.0095715886
0.0090532657
0.0017339996
0.0104749
0.016051915
0.063202389
0.028251655
0.024857329
