marr_24_other_female_mean
0.28046319
0.32261929
0.19432572
0.26863393
0.14109083
0.32311594
0.18985851
0.019194148
0.24115328
0.22264938
0.19113457
0.19219901
0.22366866
0.21841462
0.19973569
""
0.27098569
0.26992351
0.24217397
0.20403403
0.2541846
0.24444625
0.22170636
0.14117584
0.16175896
0.10796984
0.25570279
0.26044139
0.22924434
0.15262301
0.21342918
0.28063563
0.1753336
0.21253572
0.24487463
0.23946691
0.13751003
0.38105741
""
""
0.17581338
0.22546847
""
""
0.0095188348
0.11190714
0.18071076
0.30350935
0.22427978
0.18298784
0.2757282
0.20883739
0.21335642
""
""
0.20643294
0.25681478
0.25942227
""
0.16256659
0.27517173
0.25444624
""
0.3426913
0.45396015
0.31815928
""
""
0.39809546
0.52070522
0.038323659
0.24036086
0.097435221
0.23355278
0.21393126
""
0.32366046
0.38102147
0.23853393
0.18731208
0.22020109
0.20807265
0.21256803
0.20512402
0.22309518
0.1199432
0.27976811
0.26713258
0.31828684
0.37269416
0.33693644
0.23500045
0.19222264
0.29053625
0.30424368
0.53820276
0.2847957
0.19285552
0.16227791
0.23290065
0.17599106
0.13683775
0.18074243
0.21134262
0.17987423
0.20135705
0.16884753
0.22732362
0.39789641
0.23363236
0.16200431
0.24091139
0.17741087
0.25740197
0.28831339
0.19438264
0.20819595
0.17729333
""
""
0.20522626
0.33707005
0.26087838
0.22918366
0.26633197
0.2142386
0.23004201
0.35656559
0.1074769
0.23168108
0.17716527
0.12840199
0.22758214
0.14304611
0.23112328
0.15124635
0.29283893
0.22005235
0.16267642
0.24569856
0.18588433
0.27983046
""
0.11605183
0.27490887
""
0.22358744
0.31413251
0.21770163
0.043286681
0.4283995
0.25579625
0.22378133
0.048579145
0.28349319
0.21158406
0.38302395
0.21828851
0.30631027
0.25393564
""
""
0.20900774
0.15775296
0.19022624
0.14707871
0.30657411
0.25806537
0.2301075
0.20528017
0.16003296
0.18174858
0.21378852
0.16306022
0.26655591
0.35106435
0.20222794
0.20401427
0.25790995
0.24790384
0.1968731
0.36280972
0.24018306
0.33179802
0.17325513
0.20404682
0.10461526
0.3170805
0.19234838
""
0.21971822
0.21136303
0.18175265
0.21601512
0.20562431
0.21853471
0.24219222
0.22925527
0.16858307
0.25231519
0.22449748
0.22362287
0.42434543
0.17268859
0.20949008
0.22311419
0.18966304
0.27306554
0.17379628
0.28355744
0.29458714
0.27926695
""
0.33306453
0.18781535
0.23613063
0.1653116
0.15033542
0.28801972
0.21569332
0.21006179
0.35275477
0.29390529
0.21844503
0.17919984
0.24959609
0.18372132
0.21546733
0.13459231
0.17234951
0.17911108
0.22287285
""
0.22362135
0.26854914
0.21209989
0.29508129
0.2484353
""
0.35877636
0.28471774
0.15933551
0.28506553
0.25894159
0.26056203
0.23928314
0.17277159
0.14464995
0.18229723
0.1282043
0.15690224
0.16040552
0.22296174
""
0.28727746
0.20235685
0.20624892
0.13196328
0.13367854
0.1651628
0.29596692
0.13126247
0.20704009
0.17734827
0.13967369
0.12865108
0.13518733
0.10763651
0.11930084
0.1607179
0.1667996
0.12438715
0.030666362
0.23963512
0.16646382
0.12432843
0.17365879
0.15036549
0.21472771
0.18753539
0.11071025
""
""
0.1043395
0.16105193
0.15715227
0.12016343
0.12174933
0.11759042
0.23152819
0.32077175
""
0.25636524
0.31007695
0.17792566
0.2547988
""
0.23701008
0.20535967
0.20522901
0.14191474
0.17310955
0.18234578
0.17248309
0.31904137
0.15843657
0.11367248
0.16593118
0.29513603
""
0.14839607
0.16340391
0.19084287
0.19296277
0.22717601
0.19551909
0.24771029
0.23126683
0.25910461
0.20203362
0.27370915
0.13701288
0.17468521
0.29567114
0.34062088
0.19238944
0.20531549
0.14895423
0.15412727
0.15812671
0.17412771
0.18190517
0.16247833
0.14992623
0.20565625
0.14884767
0.19689828
0.31446204
0.20437047
0.16389234
0.42532104
0.22951111
0.16905774
0.26217398
0.2342874
0.30124718
0.49552909
0.39614102
0.24008025
0.34869498
0.21991432
0.23151888
0.24766374
0.30329686
0.21040338
0.26125485
""
0.24371134
0.20583798
0.25842175
0.28837356
""
0.18490086
""
""
0.099099912
0.24308692
""
""
""
""
""
0.16875276
""
""
""
""
""
0.035971168
0.34200612
""
""
""
""
""
""
0.36396566
""
""
""
0.25859424
