kir_native_white_male_mean
0.50157994
0.48527879
0.45936084
0.52289069
0.56404525
0.52109092
0.55392742
0.46547893
0.48422703
0.5353232
0.52539241
0.58190781
0.46810561
0.49392936
0.53589278
0.53378546
0.51414031
0.53619176
0.49873379
0.53627396
0.53497559
0.53691423
0.53296572
0.56148058
0.59323603
0.54844075
0.54801881
0.54965186
0.57984936
0.55008191
0.56810749
0.5847109
0.61442655
0.60104102
0.55376059
0.56266958
0.59238851
0.56887704
0.57196105
0.61812556
0.59652042
0.59405404
0.60653937
0.63147593
0.59152371
0.56917548
0.61807501
0.66084939
0.63295311
0.5910452
0.62170362
0.62568486
0.58036453
0.58255053
0.59553134
0.61068034
0.63084316
0.64252067
0.56373107
0.55931622
0.5861311
0.54254264
0.54526007
0.5264563
0.47632191
0.48077628
0.44767779
0.48061097
0.46822986
0.4539015
0.5694561
0.54410583
0.59622401
0.53794414
0.51522851
0.51642656
0.52959174
0.50426233
0.52082914
0.57762825
0.52174813
0.53668386
0.49524245
0.53986377
0.56499612
0.53938138
0.51935011
0.53576791
0.54973227
0.51516551
0.53918618
0.48459393
0.48505455
0.54076767
0.48132294
0.48944995
0.50361305
0.52542424
0.5444662
0.54245621
0.54885036
0.60142255
0.57570583
0.55555874
0.53811485
0.56816596
0.5320254
0.55090046
0.52319676
0.50172377
0.54733145
0.56091589
0.57533747
0.56992328
0.56565434
0.54321468
0.57106912
0.53554535
0.51088965
0.48460481
0.5347147
0.53474891
0.52753848
0.51792598
0.54710263
0.58372808
0.56159914
0.53050506
0.49628237
0.55907679
0.61486173
0.52618915
0.54107958
0.50666755
0.52922457
0.54289031
0.53748494
0.53612602
0.55553323
0.57702947
0.54657376
0.50926292
0.53516483
0.53749514
0.52524352
0.59037948
0.55888671
0.5577476
0.5816589
0.57192695
0.53507674
0.58443141
0.58904243
0.6168915
0.54970932
0.58135015
0.57165635
0.57929277
0.56848443
0.53299725
0.51252967
0.50575477
0.60245317
0.64146137
0.57835269
0.6733548
0.58399892
0.60671389
0.57345176
0.56531334
0.60307217
0.58873051
0.56283075
0.57120556
0.54762977
0.55078351
0.57330811
0.59056586
0.54998964
0.53640705
0.55550653
0.54284841
0.57803249
0.51904929
0.52758312
0.5969705
0.52003205
0.58943278
0.5415284
0.47701123
0.49400023
0.53244811
0.57590044
0.56664711
0.55001891
0.59228086
0.59857714
0.63042963
0.60581177
0.59470594
0.58415914
0.59064513
0.58147991
0.56744105
0.5414167
0.59687304
0.58849192
0.54836845
0.55942607
0.58484864
0.55276257
0.61567718
0.58323276
0.60044199
0.62491226
0.58549869
0.59082824
0.61219043
0.55654901
0.55803227
0.57610536
0.60332441
0.51903784
0.51415867
0.57736689
0.56494987
0.58431947
0.58371788
0.62379837
0.58465415
0.57953227
0.56783187
0.51744318
0.57748997
0.57144833
0.53872442
0.5498687
0.54527098
0.54531997
0.49195579
0.52731758
0.55304933
0.53857559
0.57560581
0.55605805
0.57281381
0.55819649
0.60070372
0.55709535
0.58029658
0.6141845
0.57497531
0.57861739
0.61932594
0.55894178
0.56978875
0.57946748
0.62666285
0.59462124
0.59611291
0.59008616
0.62519032
0.62005222
0.6065259
0.62962162
0.69356173
0.65776479
0.68499351
0.64313191
0.61027551
0.561764
0.59570861
0.5548287
0.53675008
0.47687456
0.565624
0.56049109
0.59009302
0.55710518
0.57797521
0.61950016
0.63463312
0.62668264
0.66202968
0.61092103
0.58464855
0.60964495
0.64683855
0.57765162
0.59340775
0.60741079
0.58018893
0.60085768
0.59334296
0.60465276
0.63604587
0.65241206
0.63730872
0.63777661
0.63681287
0.65387321
0.60558718
0.6087544
0.63440037
0.61351341
0.59990603
0.62368375
0.61898214
0.63641012
0.61691552
0.60558617
0.62123078
0.58591193
0.62618178
0.62194741
0.62986904
0.58698291
0.60974455
0.60558158
0.59588414
0.6033414
0.61557972
0.62552482
0.57548028
0.59145284
0.58945549
0.60962284
0.60022295
0.58575374
0.61634177
0.61579627
0.61497647
0.6048097
0.63263094
0.61668569
0.66230685
0.60106421
0.52169079
0.53533882
0.6149053
0.53090674
0.57966131
0.59939498
0.59004527
0.56711972
0.51017231
0.5016706
0.50924087
0.50302655
0.51810938
0.55190694
0.53604186
0.58320636
0.54847819
0.59885275
0.5671941
0.56974769
0.54781896
0.47542945
0.52477038
0.51529926
0.61789244
0.61530292
0.54690474
0.57382774
0.53926802
0.55487907
0.56896824
0.53770775
0.54056847
0.58223552
0.53114158
0.68874061
0.68005013
0.62887526
0.71602052
0.63854992
0.67460597
0.63370991
0.67239779
0.66733682
0.62904096
0.68506885
0.71455437
0.60219741
""
0.63232815
0.69088852
0.64479256
0.6945399
0.72442722
0.68747902
0.72137046
0.63851732
0.61663127
0.61534548
0.61908478
0.65205508
0.61070293
0.59899944
0.64326274
0.63621962
0.60615128
0.66134626
0.64513576
0.63510948
0.65253311
0.65356719
0.6447193
0.61854583
0.62929207
0.61291689
0.60007226
0.60102481
0.5969823
0.61818975
0.64261025
0.61000437
0.60751045
0.62628585
0.618954
0.6704337
0.62980962
0.60305095
0.63704562
0.64153725
0.65526426
0.62807518
0.63209808
0.61487871
0.63527352
0.61196518
0.62800878
0.56600136
0.62270391
0.63809276
0.61452931
0.58276218
0.66889411
""
""
0.61929637
0.60768241
0.65689367
0.58604223
0.63061619
0.64530218
0.61562169
0.65095609
0.61686659
0.61867571
0.63906658
0.6177451
0.62260693
0.60943365
0.62138134
0.61977243
0.59858352
0.53464299
0.60656911
0.65771985
0.63506806
0.58959836
0.59588844
0.61824006
0.57476074
0.56916869
0.60356504
0.65350211
0.57119268
0.60508817
0.64734805
0.61494428
0.56695276
0.6224333
0.61433828
0.63055104
0.58022267
0.61223167
0.57391077
0.62753373
0.62750936
0.62778127
0.59777421
""
0.61130148
0.59594148
0.60219753
0.61980188
0.61000025
0.64939594
0.59695691
0.64844066
0.63953048
0.59437895
0.63722175
0.59886211
0.59531808
0.59089005
0.59119362
0.62310308
0.58744353
0.57344234
0.61120719
0.5587433
0.61567259
0.61148602
0.56093937
0.53213036
0.59014201
0.57178223
0.56490117
0.52268165
0.52782744
0.50954527
0.54106456
0.51677758
0.52463573
0.53229588
0.51996791
0.55252969
0.60021645
0.59421229
0.56222612
0.64923036
0.62055653
0.59494382
0.57918119
0.53305489
0.51596767
""
0.64102709
""
0.64987767
0.61042297
0.591699
0.61756372
0.60288
0.63602984
0.57166636
0.62431228
""
0.60107327
0.60444838
0.66859096
0.62155879
0.65486997
0.67600977
0.6166079
0.6171701
0.66233498
0.66571635
0.62572867
0.61388814
0.55386961
0.61832476
0.66768008
0.59793872
""
0.68275058
0.68294048
0.66598165
0.62793511
""
0.68398339
0.62104481
0.59062606
0.62472373
0.62295967
0.65097988
0.65301341
0.63681889
0.57836914
0.60346186
0.59245372
0.60537148
0.54985338
0.63314372
0.64719135
""
0.64215702
0.60506028
0.68716389
0.58291042
0.62258452
0.60765314
0.57828784
0.58718491
0.62504286
0.59204334
0.55561519
0.60142797
0.58571172
0.59591287
0.5757724
0.60640675
0.62114525
0.55831409
0.58546638
0.60761005
0.56686419
0.58642185
0.54631507
0.59775239
0.57558179
0.61690152
0.60694301
0.58886725
0.53881884
0.55940795
0.51610923
0.52848655
""
0.63364029
0.6507622
""
""
""
""
0.63029653
0.64433926
0.58919787
0.5849275
""
0.58924544
""
0.63576406
0.59306586
0.61371613
0.58587933
0.54708922
0.63899583
0.62327218
0.62577891
0.63644356
0.6142838
""
0.61240071
0.61911875
0.4030472
0.59314561
0.58977604
0.60177726
0.61132377
0.58611262
0.58747917
0.56877059
0.59848595
0.65906262
0.63296103
0.65521908
0.7130127
0.60081017
0.56499898
0.57645273
0.53925395
0.60534281
0.57408488
0.59603643
0.59195304
0.56709445
0.56106567
0.59332603
0.61472517
0.56239635
0.59547621
0.62076497
0.62629712
0.5785045
0.59120256
0.58427221
0.53293616
0.57412732
0.64858872
0.57047081
0.5647648
0.549559
0.60846359
0.62339699
0.61395216
0.6227479
0.62093747
0.64162225
0.6425702
0.64161307
0.62298232
0.5856545
0.63702452
0.68705702
0.69574255
0.66971195
0.68659616
0.57294393
0.50870341
0.57840914
0.55159605
0.54819798
0.52768302
0.54029286
0.54750556
0.58399194
0.6198644
0.5760693
0.55670959
0.58837497
0.63735294
0.66543275
0.64194298
0.49086016
0.58817726
0.61282927
