kfr_native_natam_female_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079316624
""
""
""
0.051051795
""
""
""
""
0.052108616
""
""
""
0.11404239
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033198651
0.053668339
""
""
0.11279845
0.053518772
""
""
0.077352002
0.065518536
""
""
0.059181508
""
0.071780115
0.0634882
0.049514275
0.047940392
""
0.074440032
""
""
""
""
""
""
0.045316145
0.031022223
""
0.029833212
0.090562142
0.064551838
""
0.11011779
0.023387052
0.093661584
0.026062803
0.030777501
0.065181896
""
0.095253162
0.13222106
""
""
""
0.06879133
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13869356
""
""
""
""
""
0.098510921
""
""
""
""
""
0.098137632
""
""
""
0.068766586
""
""
0.086431451
""
""
0.073144123
""
""
0.089149624
""
0.058937285
0.10907888
0.084460616
0.085374765
0.15481156
""
""
0.034705892
""
""
""
0.14322706
""
""
""
""
""
""
0.043350719
""
""
0.043653965
0.050205879
""
0.044670258
0.034247942
""
0.080472596
""
""
""
0.061260477
""
0.087564729
""
""
0.080746777
0.083998255
0.083074607
""
""
""
0.093338259
""
0.075356841
""
""
0.073652737
""
0.060969952
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072815761
""
""
""
""
0.06225292
""
""
""
""
""
""
""
""
0.067358933
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083363548
""
""
""
""
""
""
""
""
""
""
""
0.10670859
""
""
""
""
""
""
""
""
0.084633455
0.10306963
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10135991
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067284003
""
""
0.076515779
""
0.12675299
""
""
0.13731883
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063633606
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
