has_mom_white_female_mean
0.95023769
0.95096505
0.95257634
0.94290018
0.95085037
0.87189603
0.91126698
0.94156653
0.9288277
0.93594444
0.93194121
0.90210944
0.96092844
0.93143582
0.94006604
0.94883192
0.94346106
0.9228512
0.92811775
0.9353922
0.92034239
0.93793917
0.93862802
0.94072914
0.94995689
0.93920177
0.94746268
0.95075828
0.95107019
0.95884305
0.93802887
0.95940703
0.91275752
0.95149535
0.94442695
0.94307584
0.95069826
0.9374001
0.9489668
0.92597818
0.94530064
0.94991946
0.8972649
0.91952378
0.95246387
0.92648041
0.95057577
0.93810493
0.94702423
0.96429735
0.946042
0.94555563
0.90357053
0.95571178
0.94344974
0.95327157
0.91477931
0.94584233
0.95056224
0.79535246
0.92783278
0.92955965
0.94624925
0.94220012
0.94509268
0.97051376
0.95559585
""
""
0.93860173
0.9081077
""
0.95306867
""
0.94653392
0.83049679
0.83567894
0.96882987
0.95325035
0.9198848
0.94639289
""
""
0.95269006
0.9222154
0.85374635
""
0.95953369
0.90622634
0.94683182
""
0.94710159
0.9272393
0.9289034
""
0.96780497
0.96685117
0.94832891
0.94238222
0.94108623
0.94283497
0.94759774
0.89905351
0.93958503
0.9292323
0.94711035
0.93443394
0.91889244
0.92605376
0.94252741
0.92649943
0.94020653
0.94002348
0.95175612
0.95378405
0.95930105
0.93427223
0.89851886
0.94844908
0.92518145
0.9647246
0.95655602
0.95565057
0.93328214
0.96439421
0.93908989
0.94428456
0.95492846
0.94254357
0.92163032
0.9781785
0.91446513
0.95175314
0.95660418
0.94668806
0.94556725
0.94317365
0.95021856
0.94173467
0.94577628
0.93443251
0.94387943
0.95070744
0.97210985
0.95426482
0.93812764
0.93288809
0.96410626
0.95623904
0.95269483
0.93613422
0.94386649
0.95790386
0.94711632
0.9573397
0.93925345
0.92729336
0.9308458
0.93624526
0.94283324
0.90591574
0.95256317
0.96467674
0.95998609
0.96356261
0.948946
0.93155342
0.93277222
0.95850843
0.92924213
0.94824213
0.96196187
0.92310536
0.94755048
0.95373428
0.93650293
0.94427925
0.93926275
0.93768322
0.94665045
0.95705366
0.93874234
0.95634604
0.96334279
0.91914797
0.94229084
0.93540746
0.92769516
0.95615369
0.94460934
0.93643522
0.93887109
0.94286227
0.92780298
0.95738512
0.9400022
0.94036484
0.94308782
0.94871134
0.96175122
0.93599212
0.95031446
0.92183697
0.92944539
0.93178266
0.92978734
0.9379577
0.95890546
0.92187703
0.93818611
0.96630281
0.94357342
0.93717182
0.94137549
0.93793464
0.93993825
0.95323634
0.94563007
0.93987191
0.9367913
0.94283783
0.93684882
0.93867332
0.92268735
0.93462211
0.95112205
0.93860048
0.94246614
0.93849105
0.92876863
0.94548881
0.97002274
0.95107096
0.93535841
0.94086808
0.94539374
0.93143213
0.94214326
0.94160187
0.93908536
0.94386292
0.94411093
0.94330454
0.93574357
0.93373823
0.93719518
0.94392389
0.93964058
0.97100961
0.96149641
0.93932611
0.94257247
0.95017415
0.91890275
0.89806455
0.95349336
""
0.89880675
0.94294417
0.93950522
0.91592109
0.99643505
0.96268135
0.94113809
0.95252341
0.95353353
0.94509035
0.93367559
0.95509803
0.94744956
0.93704545
""
0.92861485
0.9972977
0.94514805
0.90342426
0.96834046
0.96248382
0.94314259
0.95003998
0.94019902
0.96771824
0.95048869
0.94833285
""
0.91749918
0.94897664
0.95161515
0.94768476
0.93795145
0.93518931
0.95638841
0.9605875
0.91090572
0.94638979
0.93839443
0.98004854
0.97172254
0.945737
0.91146606
0.93835372
0.90361553
0.97781712
0.93627983
0.95477688
0.96079355
0.94132137
0.95428842
0.95563096
0.95193768
0.94554204
0.94419014
0.94766521
0.94493377
0.95146614
0.95127845
0.94471157
0.95362669
0.94659668
0.92191249
0.94850737
0.94639695
0.94555187
0.93506777
0.93778861
0.93504548
0.92667341
0.94137055
0.93468791
0.94702625
0.93627489
0.91547632
0.93098646
0.92338723
0.94138759
0.94310498
0.93908089
0.93658978
0.9280076
0.93347424
0.89648283
0.96937084
0.92471021
0.93915099
0.92801422
0.94255733
0.9354738
0.93498307
0.93423641
0.94101858
0.94084173
0.9529143
0.89937866
0.93778127
0.9375816
0.94515043
0.93307829
0.91819674
0.92973101
0.93688202
0.93773311
0.93755853
0.92540002
0.90218073
0.93783784
0.94267958
0.91951537
0.93702638
0.94099301
0.9378469
0.93952137
0.93545663
0.93449891
0.93879539
0.95336688
0.9347443
0.94262236
0.9463535
0.95215642
0.92684066
0.95043993
0.91626525
0.93069178
0.93529689
0.94235307
0.92584002
0.93563372
0.93291205
0.92630059
0.94397289
0.96805435
0.92571759
0.96803141
0.9495315
0.93909305
0.92540258
0.92742795
0.9452526
0.95290589
0.93290555
0.95301509
0.95230126
0.96265823
0.94021034
0.95417583
0.86343318
0.95656842
0.95750886
0.9354564
0.95566195
0.94336706
0.95056492
0.95515347
0.9335618
0.95388275
0.94471163
0.9821586
0.93585831
0.92815918
0.95530838
0.92928463
0.94905424
0.96243083
0.95687294
0.95570385
0.96884686
0.94454652
0.97017503
0.93444544
0.94365829
0.94037765
0.94996768
0.95427805
0.94107091
0.94677299
0.90444678
0.92152488
0.93954819
0.95866489
0.92982066
0.9531877
0.9565143
0.96909738
0.9507063
0.95305634
0.93918538
0.94744772
0.92926735
0.93839437
0.93653643
0.94262725
0.96083611
0.95599681
0.95436496
0.94020796
0.94234031
0.90202135
0.94235194
0.95909971
0.93706745
0.9550873
0.94896251
0.94627422
0.93937278
0.93867844
0.95978326
0.91527492
0.92572403
0.96352267
0.86863822
0.94413084
0.94281775
0.92011744
0.94964576
0.96416503
0.94804651
0.93436056
0.92216581
0.94898635
0.93847167
0.95989418
0.9476555
0.92127663
0.93454498
0.97939527
0.95892078
0.89001459
0.91979915
0.92932254
0.96030706
0.9658761
0.9444167
0.94365454
0.93662643
0.96717632
0.93139344
0.94178629
0.94677854
0.93934625
0.93499768
0.9483031
0.94154918
0.93513405
0.94071704
0.93653142
0.94975787
0.93155748
0.92913288
0.95863307
0.9439007
0.92706698
0.93150479
0.94674462
0.93808687
0.96345413
0.9664492
0.96914625
0.95029747
0.9332208
0.92522788
0.91533297
0.91410869
0.93159163
0.94804841
0.95240593
0.96712375
0.98338562
0.94539607
0.90791321
0.97025585
0.96031117
0.93743497
0.93497211
0.94616556
0.9370985
0.94157332
0.94228309
0.93820387
0.99103069
0.86647725
0.94105536
0.92743158
0.94262713
0.93424439
0.93355733
0.92402273
0.93572897
0.93839502
0.90175933
0.93661803
0.94425976
0.95250577
0.95504493
0.96547854
0.97269148
0.95743006
0.97574705
0.94189453
0.93231487
0.95999396
0.9428876
0.95661145
""
0.94699675
0.95842266
0.96334565
0.80319697
0.91897821
0.90805638
0.94238907
0.97129065
0.97128671
0.95668691
0.96001762
0.92420012
0.9756639
0.95332688
0.94587415
0.95470017
0.95000285
0.91504657
0.92472392
0.97866422
0.96357036
0.93107277
0.95010853
0.97426021
0.93493122
0.94303632
0.91722178
0.96247506
0.95985079
0.98219866
0.93423873
0.95344335
0.93362808
0.96898854
0.94913679
0.96266049
0.96135843
0.95733672
0.95274299
0.94010556
0.94288808
0.92466456
0.93900007
0.93996239
0.95743531
0.93889022
0.94527626
0.94515252
0.90261227
0.94934195
0.94159573
0.95568639
0.9595902
0.93605393
0.94612879
0.947725
0.94045281
0.94978899
0.94751364
0.9360646
0.95121217
0.92593122
0.93216318
0.93635219
0.93543708
0.94246453
0.9241513
0.93599176
0.95222956
0.93472737
0.96101815
0.94934213
0.94771188
0.95078993
0.94951349
0.95075244
0.94640422
0.94893491
0.91779453
0.94964302
0.93742722
0.93466824
0.93112028
0.92215556
0.95411325
0.94024557
0.95272142
0.94867545
0.93633676
0.93659842
0.93901998
0.95062041
0.94789845
0.95519656
0.91450548
0.95891416
0.94427669
0.9580034
0.94882774
0.95363486
0.94946873
0.93986946
0.94073743
0.93367183
0.95188886
0.94159991
0.90420264
0.94886863
0.92500561
0.95283425
0.93961179
0.91807276
0.94498521
0.94469029
0.94314063
0.92546761
0.96283221
0.92421114
0.91008502
0.95010543
0.93522364
0.9431107
0.92808896
0.92705405
0.93330234
0.95729262
0.9281894
0.95520139
0.92890102
0.95254773
0.93728381
0.94130176
0.96078771
0.95010728
0.94489056
0.95120001
0.94813371
0.9292661
0.95511502
0.933038
0.93661624
0.94380981
0.9432866
0.94721085
0.95153677
0.94416612
0.9502728
0.94580215
0.9354074
0.95155931
0.93813491
0.96267271
0.94302732
0.93064058
0.94774157
0.93340278
0.94930249
0.95044196
0.94820935
0.93183649
0.94345343
0.95794171
0.94601393
0.94994444
0.95698118
0.94188291
0.94649214
0.95343339
0.9368484
0.96377534
0.93275005
0.92955881
0.93426329
0.95055968
0.94705606
0.94301796
0.96228838
0.93420023
0.92858607
0.95172709
0.9327206
0.92791063
0.93280447
0.93947268
0.94834334
0.92710769
0.95325392
0.94407141
0.94894844
0.93655306
0.945319
0.93446642
0.93647105
0.95259303
0.93846649
0.93410057
0.94311166
0.95540768
0.9341287
0.95130152
0.93277514
0.9490422
0.93692601
0.9406603
0.93818086
0.92695022
0.93842822
0.93453574
0.94899172
0.92466968
0.93659532
0.95508546
0.94777209
0.94976562
0.94010025
0.93923551
0.94490254
0.94783902
0.95077264
0.95326442
0.9159373
0.93397069
0.95375127
0.94510329
0.93717015
0.94886929
0.943214
0.93957883
0.94857931
0.97570801
0.94702899
0.93671912
0.94874156
0.95576274
0.94123763
0.96164757
0.95193607
0.96945238
0.9629159
0.95766759
0.95148623
0.94557989
0.95322424
0.94461912
0.94324404
0.95339108
0.96361196
0.93127763
0.96175295
0.94578522
0.93844932
0.94168162
0.97186178
0.93788004
0.95124078
0.95569772
0.96315765
0.9560008
0.93859005
0.95588875
0.94484442
