kfr_pooled_female_p25_se
0.0071588494
0.0050282911
0.007736946
0.010559381
0.0079819094
0.010664424
0.0078640003
0.0042560282
0.0067326804
0.010046924
0.0086087063
0.013064088
0.0087344144
0.016539762
0.015794527
0.0081664203
0.0072486843
0.012122847
0.013502854
0.0082249176
0.013967982
0.0064586485
0.0066209929
0.0052267672
0.0072331731
0.0064632534
0.0071484088
0.0048112064
0.013342891
0.010882192
0.010059444
0.010471012
0.0093825329
0.011114738
0.0050912909
0.0080241766
0.0018979184
0.016672814
0.0066920668
0.0090161199
0.0057830042
0.0069991476
0.0090953112
0.0075997668
0.0037549473
0.0096696187
0.011348564
0.0058293007
0.0023745892
0.011254948
0.0027161958
0.0054609063
0.010207119
0.0096764695
0.0082176402
0.011240861
0.0052392092
0.0074364925
0.0068440386
0.010412565
0.0046841833
0.0073109046
0.0042351359
0.0064595179
0.01387154
0.01082597
0.010778936
0.033961248
0.03974228
0.0040367423
0.012926965
0.078125127
0.087590657
0.028588686
0.0069363094
0.060323924
0.052545909
0.014435982
0.011687257
0.020703845
0.018393984
0.01597737
0.038778897
0.0094850911
0.019546386
0.032304402
0.019653656
0.063209198
0.023155715
0.02477964
""
0.035000652
0.028692054
0.048165236
""
0.022026286
0.0071145361
0.0049848054
0.005835651
0.0090333782
0.010801511
0.029691551
0.014143822
0.001228089
0.0043072812
0.0062550306
0.0020206904
0.0039978982
0.0063722841
0.0051224455
0.0038629251
0.0089032026
0.010872424
0.0090303961
0.0046629268
0.0099081779
0.012810888
0.025990976
0.0097549213
0.0093819704
0.01039778
0.011585674
0.010101593
0.02025437
0.010812262
0.011514235
0.0066401209
0.0065467209
0.0049716048
0.01027865
0.017885357
0.0099287573
0.011107942
0.0071538407
0.013732681
0.013963445
0.0054274579
0.017320639
0.008551864
0.0083029885
0.0089685647
0.012788329
0.0092723751
0.015787631
0.010069615
0.0043731271
0.0098295985
0.016801348
0.012189335
0.011771574
0.014256074
0.014738378
0.010613217
0.0071621789
0.015151636
0.014058094
0.0071050753
0.005099915
0.011881387
0.01976596
0.013433167
0.016730249
0.0085962536
0.017819626
0.0069017592
0.016873416
0.0082613472
0.01139426
0.0074442555
0.020404467
0.0024482827
0.012202485
0.0071609449
0.0061185136
0.015082319
0.018546199
0.0046668476
0.01265191
0.011529261
0.016652865
0.0070415875
0.012521567
0.0046412689
0.0070020985
0.014196567
0.012094007
0.0019100513
0.04927988
0.013929956
0.0043714941
0.013352789
0.014744055
0.0025308237
0.011242033
0.0063092839
0.001815418
0.0099904388
0.0060481946
0.0027252987
0.016355598
0.0020789807
0.0044157761
0.0099922931
0.013780394
0.00063289347
0.0040833009
0.0061550541
0.016111042
0.0066043632
0.003363939
0.022090171
0.03202875
0.0027154086
0.0062922472
0.0071538053
0.0014060828
0.0047830665
0.020029826
0.0014329266
0.0018256394
0.0077009876
0.0013760775
0.0012270979
0.0027378937
0.0024566432
0.0046132598
0.0029197701
0.0033454557
0.0019085632
0.0040474073
0.004685008
0.053365637
0.0091960235
0.0032520394
0.0035250941
0.0026373053
0.0057314448
0.0068517723
0.023914374
0.0025301026
0.0096400147
0.0023632133
0.0050811502
0.0061621284
0.0029084687
0.013028764
0.0030784798
0.023312984
0.026452363
0.020759566
0.0051730359
0.01086924
0.017038008
0.063439347
0.032461468
0.021345168
0.036351848
0.023236405
0.036621533
0.010926577
0.0022491373
0.062686525
0.007653275
0.023339165
0.017576333
0.0026842551
0.0088293385
0.0096487012
0.035838414
0.046011068
0.020217264
""
0.018565048
0.069158316
0.0034279234
0.040357195
0.020961832
0.023509694
0.010566055
0.0048045814
0.013601147
0.026610482
0.01254481
0.0054938584
""
0.017563771
0.01165829
0.009405694
0.010345226
0.010571873
0.040217184
0.018688485
0.02552704
0.027020128
0.013586218
0.0044509652
0.026449362
0.014353227
0.029748289
0.024940893
0.08963839
0.05564148
0.032909635
0.048457045
0.015606109
0.023226026
0.0043955338
0.017122906
0.0030279437
0.0028447555
0.0067951423
0.0076675126
0.0029486744
0.0048326347
0.0086708097
0.0067161624
0.0048179762
0.0030181361
0.0046615954
0.0019649346
0.0042029889
0.01078429
0.0039227898
0.0091380998
0.0027532128
0.0014579514
0.01385737
0.0049561653
0.0053552459
0.0043553379
0.0041740844
0.005825819
0.0090245688
0.012377704
0.0017498541
0.0028833542
0.0080401311
0.015127074
0.0053528273
0.014416974
0.01943446
0.014819677
0.014492259
0.011953253
0.0073437328
0.0045580622
0.0056326892
0.0017318421
0.012347053
0.0052877339
0.0071527758
0.011921491
0.02252556
0.0037914787
0.0027865204
0.004055107
0.0076731197
0.018916484
0.0098635405
0.0032747623
0.00323899
0.006299627
0.0010833
0.006870836
0.0073582549
0.0042729969
0.0060155392
0.0016379578
0.0033563592
0.0018319922
0.0028228429
0.002096147
0.0022043472
0.0055247499
0.0057060062
0.00315598
0.0049287649
0.0037203492
0.003119796
0.0078509469
0.0083455229
0.011484038
0.01357148
0.0025572954
0.010909848
0.0080635753
0.010938523
0.01122741
0.016859224
0.013321739
0.030604947
0.0073135691
0.014207825
0.0080281375
0.0058930879
0.0087096719
0.012095261
0.0034685484
0.014801789
0.017064687
0.0093283514
0.012823575
0.0074439645
0.0084556537
0.0099902246
0.024993367
0.0088077998
0.014283543
0.0056373458
0.0076846355
0.020025382
0.0030134446
0.0087831784
0.01019235
0.0060702069
0.0052713929
0.021345524
0.0024103832
0.014217536
0.0030460488
0.0078604864
0.0068093082
0.0070153489
0.0098074032
0.0061457264
0.013886081
0.0087031871
0.014567477
0.01425326
0.0088994019
0.0016485099
0.01116037
0.011260637
0.0036507112
0.0055117235
0.01209862
0.030282225
0.010215645
0.010249047
0.0097414553
0.013328886
0.013030307
0.0089911241
0.0061106957
0.0083751995
0.011453934
0.0018195577
0.010299314
0.029606516
0.0056171925
0.0080561293
0.010071199
0.010411511
0.0028456654
0.0107682
0.0047637001
0.011872579
0.0095647508
0.012156039
0.011018611
0.0139102
0.0051948368
0.0047575934
0.013165995
0.0079915263
0.012789967
0.01147534
0.010294042
0.013752656
0.015462456
0.011432251
0.010480239
0.015696613
0.0069711939
0.012944885
0.0055345693
0.016545931
0.014719686
0.0048489724
0.01259436
0.0087958714
0.014402868
0.011620394
0.010746106
0.016257521
0.0090067284
0.018736923
0.0073577035
0.011366161
0.016878255
0.012045191
0.0072699469
0.0028686472
0.0061432687
0.013587733
0.016316317
0.0065659187
0.0088280942
0.012252269
0.012058514
0.01785833
0.0077115684
0.017109144
0.010058044
0.02767556
0.017115813
0.013937723
0.0027535025
0.0071711866
0.032988399
0.011479387
0.014319533
0.005317952
0.0099499403
0.017462036
0.0081675863
0.016327804
0.026352081
0.012181215
0.017864227
0.012814629
0.011941093
0.0069763958
0.0068911128
0.008147628
0.021060118
0.017647265
0.0058146906
0.012400257
0.013535154
0.015247591
0.0083098942
0.0061641289
0.0070620645
0.0072438284
0.014508386
0.0093405973
0.0091412421
0.024801448
0.022870755
0.013819835
0.0045538303
0.0174629
0.013644768
0.014693592
0.0093303453
0.0062132468
0.0023516342
0.01101645
0.006476583
0.0040785195
0.034140334
0.0070523936
0.022644026
0.021092139
0.0082402043
0.033398729
0.026146043
0.010108139
0.0064669442
0.020672657
0.036977232
""
0.0044610952
0.021990268
0.010390084
0.053767003
0.023376998
0.037098989
0.010062995
0.015212361
0.015378512
0.012451824
0.013623913
0.016228421
0.011083196
0.01064717
0.0059000449
0.013090637
0.019390523
0.037865516
0.022664048
0.012214528
0.010405425
0.010726019
0.024082961
0.016595494
0.010802403
0.01666728
0.017191453
0.029321073
0.0066341427
0.028777834
0.014809782
0.0079950616
0.013676469
0.017305782
0.010514689
0.028914643
0.011752985
0.038165063
0.016007023
0.014706058
0.0056128232
0.011280887
0.01499817
0.014858963
0.011738664
0.0090859625
0.00089420052
0.014367397
0.020147713
0.008986841
0.01593498
0.013307258
0.0031171076
0.013725222
0.023484392
0.011154108
0.01316132
0.015861563
0.0093068974
0.010900351
0.02850941
0.015456954
0.012635443
0.021574708
0.014502467
0.030698588
0.02590804
0.0090687145
0.011565218
0.0097341388
0.018158402
0.0095069343
0.014051963
0.01395032
0.018186862
0.0033901595
0.0061565205
0.011169064
0.0084948028
0.0031600376
0.0065981392
0.013955181
0.01140645
0.011459032
0.012123234
0.012557935
0.0058511822
0.0068854052
0.0056570549
0.0090203071
0.0041697854
0.0090760998
0.019551974
0.015462132
0.014115052
0.019355208
0.016222531
0.016567267
0.011809149
0.010921555
0.017207237
0.0098824929
0.0046372735
0.013398298
0.018913329
0.015556904
0.03552144
0.019482099
0.032830641
0.011651712
0.014354173
0.0053484025
0.0033069232
0.011689121
0.0046531232
0.023520486
0.02650965
0.014980123
0.025814572
0.0095744729
0.0064728982
0.015393703
0.0062411376
0.017449487
0.013008336
0.017662819
0.015092185
0.015973512
0.0082647623
0.0034693133
0.0075929435
0.0039358893
0.013988822
0.012217769
0.0035239067
0.0078976275
0.02119063
0.013786037
0.010863295
0.016915379
0.014988146
0.0096387472
0.0057401918
0.011354415
0.01153108
0.017803378
0.010976599
0.010040921
0.012499069
0.010649824
