somecoll_other_female_mean_se
0.082297184
""
""
0.065279558
0.08610329
""
0.050698597
""
""
""
""
0.046718024
""
""
0.070148654
""
""
""
""
""
0.081591837
0.03748893
0.086307116
""
0.039180595
""
0.074541092
0.047031574
0.031986732
""
""
""
0.036964502
0.036851037
""
0.065321922
""
""
""
""
0.070785195
""
""
""
""
""
0.035371531
""
0.083152398
""
0.072793201
0.067244567
""
""
""
0.071059473
""
""
""
""
""
0.053241104
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050274409
""
""
""
""
0.041492511
""
""
0.060537674
0.044025712
0.099904239
""
""
""
0.08355999
""
""
""
0.094725586
0.030397257
0.10018144
0.053538416
0.024642248
0.039214794
0.062517047
0.048927184
0.02991662
0.077571273
0.040570453
""
0.094742112
0.068379827
""
0.058790531
""
0.060196597
0.065047048
0.049918298
""
""
""
0.12082806
""
""
0.073473565
""
0.058385305
0.052241486
""
""
""
0.024080807
""
""
""
""
""
0.097939938
0.057550993
""
""
""
0.078045592
""
""
""
""
0.092462294
""
""
""
""
0.058631655
""
""
0.035021309
0.082718529
""
0.075156443
""
""
""
""
0.060751431
0.025521711
""
0.014104679
""
""
""
0.080624327
0.018328173
0.039197769
""
0.05196349
""
""
0.047283892
0.035183199
""
""
""
""
0.036440466
""
""
0.036767103
""
""
0.053810522
""
""
0.071035482
0.034537435
""
""
""
""
0.10747498
0.044792086
""
0.057647802
0.08294905
""
""
0.11735813
0.07315369
0.035483435
""
""
0.094480649
0.086450547
0.077098958
""
""
0.064018227
0.054867953
0.060642086
0.026766606
""
""
""
""
0.10268522
""
0.032067694
0.073273934
0.097291611
0.090612359
0.031751722
0.053518318
0.067766994
0.077090234
""
""
""
""
""
0.092038766
""
""
""
""
""
0.064947613
""
""
0.060715955
0.050079051
""
0.087336466
0.03118323
0.068492018
""
""
0.078245312
""
""
0.05111222
""
0.062919132
""
0.061205987
0.044372782
0.048810679
0.042921823
0.012227741
0.043941978
0.017646087
0.02014037
0.060000382
0.061333518
""
""
0.098242924
""
""
0.049466442
0.078008592
""
0.088726766
0.034257911
""
""
0.019489128
0.035433494
""
0.058609128
0.02349299
""
""
""
""
""
""
""
""
""
""
""
0.079695001
0.020083556
""
0.076808468
0.077959515
""
""
""
""
0.11120077
""
""
0.096262649
""
""
0.046749469
0.074298814
""
0.073209256
0.097020134
0.062681809
""
0.042476036
""
""
""
0.060432129
0.087446116
""
""
0.06427177
""
0.072859898
0.06751845
0.034188516
""
0.014474319
0.045480859
0.092964634
""
0.02804671
""
""
0.085721992
0.079970866
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070081569
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07594201
""
""
""
""
""
""
0.076913118
""
""
""
0.0014602372
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053826503
""
""
""
0.069335416
""
""
""
""
""
0.10531789
""
""
""
""
""
""
""
""
""
0.06212632
""
""
0.043770265
""
""
""
""
""
""
0.030828614
""
""
0.063759647
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054805923
0.023248432
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061764594
0.056479361
0.048288502
""
""
""
""
0.065316424
0.083072364
0.026936201
0.10663638
""
""
""
0.079238869
""
0.065297298
""
0.051986974
""
""
0.041521624
0.045473021
0.061626587
0.080254845
0.022773352
0.062945239
""
0.068304732
0.043011155
""
""
""
""
""
""
""
0.1024185
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038249835
""
0.031878836
""
""
""
""
""
""
""
""
""
""
""
0.070962511
""
0.10117862
0.020623995
0.094662018
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076011747
""
0.038901918
0.029133139
0.022559047
""
0.096897312
0.096014619
0.11136817
0.04800364
""
""
0.077510566
""
0.084164664
0.023841964
0.065346718
0.10364915
""
0.077203311
""
0.036178362
""
""
""
""
""
""
0.094776943
""
""
""
""
""
0.077468194
""
""
0.083105676
""
""
""
""
""
""
""
""
0.096565075
""
""
""
""
""
""
""
0.072079301
""
""
""
""
""
0.010979652
0.052144025
0.029804479
""
0.057514839
""
""
""
0.039346367
""
0.020271759
""
0.035229281
0.088917732
""
""
0.067486413
""
0.073129639
0.031791944
""
""
0.060771164
""
""
""
""
""
""
""
0.051085461
0.032232348
""
0.083697125
""
""
""
""
""
""
0.065482102
""
""
0.06022251
0.10429
0.066887379
""
0.073825248
0.032471001
0.040146068
0.031703662
0.0485183
0.015180652
0.014739107
""
""
""
0.05506409
0.037757523
0.010979536
0.023629
""
""
0.015937153
0.077781968
0.034401614
0.0074527157
""
""
""
""
0.045741525
""
0.067832179
0.021814184
""
0.032219879
""
0.09400712
0.059987802
""
""
""
""
""
""
0.095179789
0.089697897
0.012877764
