jail_black_female_n
491.0
166.0
28.0
1685.0
3234.0
712.0
8507.0
103.0
47.0
2936.0
2281.0
13160.0
""
232.0
1371.0
""
""
754.0
""
1249.0
8046.0
8235.0
2751.0
3539.0
11422.0
1122.0
2664.0
5781.0
14674.0
1298.0
2101.0
1578.0
12267.0
7440.0
2764.0
4153.0
1591.0
1967.0
906.0
1133.0
10653.0
1989.0
668.0
161.0
1375.0
2030.0
21280.0
2511.0
10957.0
2380.0
3297.0
5908.0
4063.0
347.0
409.0
8574.0
1019.0
149.0
236.0
3100.0
1302.0
6094.0
506.0
343.0
41.0
108.0
""
52.0
86.0
42.0
1953.0
2690.0
4123.0
2348.0
1154.0
86.0
2033.0
450.0
481.0
20848.0
2727.0
517.0
133.0
782.0
7849.0
327.0
389.0
2145.0
3663.0
859.0
781.0
72.0
47.0
2731.0
27.0
""
264.0
1278.0
10485.0
3522.0
2163.0
33988.0
9796.0
2036.0
2430.0
10702.0
2450.0
10552.0
1012.0
1371.0
1957.0
4157.0
10979.0
1410.0
8267.0
6410.0
8253.0
648.0
413.0
693.0
2943.0
1087.0
999.0
1869.0
1208.0
5707.0
5693.0
991.0
1296.0
1216.0
42898.0
1635.0
1539.0
587.0
641.0
1739.0
4391.0
5496.0
1085.0
1934.0
4248.0
878.0
534.0
944.0
3757.0
1006.0
2186.0
2307.0
1889.0
1864.0
292.0
11851.0
4097.0
1396.0
3929.0
7263.0
932.0
6548.0
797.0
205.0
42.0
29.0
1779.0
25792.0
445.0
44221.0
""
22.0
""
516.0
36564.0
1525.0
46.0
1765.0
75.0
""
1757.0
3344.0
40.0
""
""
22.0
5583.0
103.0
183.0
8825.0
68.0
32.0
1970.0
27.0
146.0
973.0
6123.0
21.0
177.0
257.0
201.0
654.0
3310.0
85.0
3311.0
646.0
58.0
312.0
1145.0
1879.0
8904.0
87.0
305.0
528.0
121.0
780.0
""
27.0
5605.0
1315.0
1348.0
16356.0
89.0
198.0
226.0
122.0
191.0
82.0
7862.0
563.0
96.0
217.0
6429.0
2730.0
806.0
1510.0
""
160.0
""
325.0
""
580.0
""
49.0
220.0
165.0
487.0
707.0
116.0
227.0
1489.0
2205.0
55.0
285.0
7946.0
355.0
70.0
""
325.0
49.0
35.0
1753.0
57.0
810.0
245.0
860.0
1265.0
2602.0
2303.0
73931.0
2691.0
28578.0
36948.0
4345.0
3455.0
941.0
324.0
54.0
""
""
195.0
80.0
""
36.0
2098.0
""
""
9480.0
424.0
27.0
1327.0
11017.0
100.0
""
""
""
""
""
""
""
""
46.0
48.0
100.0
6182.0
""
27.0
143.0
25.0
26.0
""
32.0
470.0
""
193.0
222.0
43.0
58.0
150.0
135.0
""
73.0
73.0
88.0
23.0
799.0
46.0
44.0
22.0
437.0
1641.0
123.0
143.0
981.0
53.0
1451.0
1872.0
9778.0
788.0
53999.0
1756.0
368.0
50.0
18814.0
80.0
79.0
921.0
997.0
225.0
""
""
""
""
57.0
404.0
448.0
383.0
28.0
215.0
596.0
39.0
680.0
107.0
1241.0
397.0
""
73.0
""
""
102.0
81.0
22.0
""
""
""
""
""
""
""
""
""
""
""
103.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
109.0
""
""
""
""
""
""
28.0
""
""
81.0
63.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
54.0
853.0
""
""
""
94.0
""
""
""
""
""
115.0
""
""
27.0
""
""
""
28.0
112.0
""
286.0
""
""
2750.0
""
""
""
""
""
""
1864.0
""
""
106.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
130.0
4527.0
""
""
25.0
26.0
55.0
""
""
""
""
""
""
99.0
""
""
724.0
815.0
1872.0
32.0
60.0
34.0
42.0
264.0
436.0
9618.0
168.0
81.0
""
""
860.0
21.0
223.0
35.0
168.0
""
96.0
529.0
459.0
184.0
101.0
3318.0
256.0
""
155.0
1373.0
120.0
""
27.0
""
83.0
""
161.0
1026.0
207.0
70.0
605.0
71.0
""
""
""
131.0
30.0
""
""
69.0
""
""
31.0
432.0
220.0
54.0
4209.0
29.0
4731.0
48.0
35.0
""
705.0
31.0
""
""
""
""
27.0
179.0
784.0
1154.0
1393.0
32270.0
4680.0
1193.0
674.0
237.0
""
""
""
46.0
""
121.0
35.0
39.0
535.0
22.0
""
625.0
""
""
74.0
99.0
""
1786.0
619.0
3266.0
9385.0
22659.0
943.0
2433.0
2442.0
2020.0
1246.0
189.0
38.0
254.0
44.0
110.0
5124.0
77.0
417.0
1287.0
241.0
""
708.0
""
""
""
""
""
""
""
""
""
""
""
""
316.0
""
""
62.0
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
23.0
""
""
35.0
""
1387.0
""
26.0
""
35.0
""
""
""
747.0
""
4695.0
""
1293.0
36.0
""
45.0
97.0
""
56.0
23.0
""
""
163.0
""
""
""
""
""
""
""
58.0
583.0
22.0
52.0
""
""
""
""
""
""
56.0
""
""
72.0
29.0
65.0
""
23.0
926.0
1367.0
2011.0
258.0
6211.0
2691.0
""
""
""
413.0
297.0
14501.0
5057.0
""
""
5569.0
225.0
460.0
38173.0
""
20.0
43.0
22.0
276.0
""
46.0
2093.0
""
264.0
""
137.0
189.0
""
""
27.0
""
""
""
49.0
27.0
6655.0
