kfr_native_natam_male_p1
""
""
""
0.18654388
""
""
0.15022448
""
""
""
""
0.2430618
""
""
""
""
0.13704224
""
""
0.18893094
0.28382415
0.22941275
0.29376873
""
0.29934373
""
0.31342879
""
0.23521213
""
""
""
0.20983958
0.21814579
""
0.35561115
""
""
""
""
0.2051647
""
""
""
""
""
0.2196133
0.42204714
0.43882123
""
0.38527754
""
""
""
""
0.28022289
""
0.48124602
""
""
""
0.11571711
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27907696
""
""
""
""
0.14785157
""
""
""
0.3514227
0.29686004
""
""
""
""
""
""
""
""
0.09747573
""
""
0.42327958
0.35796142
""
0.36421958
0.25385305
""
0.30464578
""
""
""
""
0.34390518
""
0.50644642
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25831357
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3104873
0.30266586
""
""
""
""
""
""
0.23566124
0.29785305
""
""
""
""
""
""
""
0.087380081
""
0.23233294
0.38917565
0.31499082
0.33402702
""
0.27870706
0.27205697
0.19313395
0.21295081
""
""
0.18676434
0.29976049
0.29171062
0.34136295
""
""
0.17881444
""
""
0.16781166
""
""
""
""
""
""
0.27884981
""
""
""
""
""
-0.061058521
""
0.58729213
""
""
""
""
""
0.32308
""
""
""
""
""
""
""
""
""
""
0.40242696
""
""
""
""
""
""
0.09746933
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21224341
""
""
0.28475478
""
0.29728374
""
""
""
""
""
""
""
""
""
""
""
""
0.3218146
""
0.26992109
0.23457058
""
""
""
""
0.3366212
""
""
0.42607689
""
""
""
0.35458335
""
""
0.37770849
0.13508749
""
""
0.43829456
""
0.24626175
0.27707702
""
0.25200483
0.16043629
""
""
""
""
""
-0.071962819
0.19948283
0.1335488
0.19445327
0.1203447
""
""
""
0.26945803
""
""
""
""
""
""
0.34077904
0.23162636
0.2905792
0.15140612
0.21031269
0.27234283
""
0.29184744
""
""
""
""
""
""
""
""
""
""
0.030555153
0.22890833
""
0.16139112
""
""
""
0.2564255
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23731634
""
""
""
""
""
""
""
""
""
0.15860331
""
""
""
0.17445374
""
0.38980865
""
""
""
""
""
""
""
0.2943604
""
""
""
""
""
""
0.35318875
""
0.1381831
""
""
0.2383498
0.29183072
""
0.2091088
0.14567317
""
""
0.28754759
0.2328704
""
""
""
""
""
""
""
""
""
""
""
""
0.17762186
0.1851875
""
0.38842663
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25143525
0.2812444
""
""
0.13429485
""
""
""
0.41063148
""
""
""
""
""
0.32018709
0.2526736
""
""
""
0.17105772
""
""
""
""
""
""
0.33726466
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45592296
0.25804874
""
""
""
""
""
""
""
""
""
""
""
""
0.19520955
""
""
0.26456633
0.23258145
""
0.25250381
""
""
0.29206881
""
0.34194607
""
""
""
""
""
""
0.32034731
""
0.27566162
""
""
0.34319004
0.30057561
0.35265195
0.11591374
0.30580288
0.20672271
""
0.28319785
0.34943733
0.099161878
""
""
""
""
""
""
""
""
""
0.31695879
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21316321
""
0.42289802
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32516253
0.42193872
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35842231
0.29569867
0.11357564
0.34433082
""
""
0.3134115
""
""
0.37434927
0.26198578
0.21967477
0.29616743
0.22703986
0.3548153
""
0.31105015
""
0.19709019
""
""
0.091419496
0.12380068
0.24599713
""
0.11080801
0.40704611
0.23216608
0.18053526
0.16939434
""
0.21088812
0.21637474
0.18459436
0.23210151
""
""
""
0.16528262
0.26106152
""
""
0.15101129
0.14460947
""
""
""
""
""
""
""
0.27542394
0.30661047
""
""
""
""
""
""
""
""
0.21382721
""
""
""
0.20887068
""
0.19747721
0.25223783
0.19559999
""
""
0.25193623
0.28855968
0.30514887
0.23110779
""
""
""
0.24631016
""
""
0.38303021
""
""
""
""
0.3530176
0.27585822
""
0.19635084
""
""
""
0.50984508
""
""
0.17553373
""
""
0.23360677
0.3253915
0.076089211
""
0.28385192
0.088051029
0.25513223
0.23795739
0.44362926
0.27391806
0.35857412
0.092354111
""
""
0.3323057
0.24854307
0.22161655
0.30998638
""
0.31715092
0.21317649
0.16958545
0.23339784
0.25735405
0.23838745
""
""
""
0.3007021
0.35863504
0.20026875
0.19885539
""
0.18571052
0.30038342
0.141322
0.13736555
""
""
0.34900805
""
""
""
0.15918928
0.10342821
0.19373642
