kid_hisp_pooled_n
204.0
764.0
94.0
62.0
1011.0
54.0
32.0
535.0
84.0
84.0
339.0
25.0
61.0
57.0
56.0
436.0
230.0
26.0
32.0
90.0
33.0
576.0
639.0
98.0
1292.0
279.0
118.0
654.0
48.0
829.0
168.0
26.0
43.0
77.0
403.0
223.0
2889.0
62.0
303.0
120.0
488.0
699.0
33.0
50.0
1786.0
74.0
128.0
1761.0
1525.0
62.0
793.0
1286.0
30.0
52.0
114.0
103.0
254.0
220.0
890.0
72.0
179.0
84.0
631.0
197.0
54.0
40.0
118.0
23.0
84.0
5952.0
66.0
1.0
13.0
50.0
1349.0
11.0
36.0
412.0
453.0
151.0
341.0
""
10.0
683.0
43.0
87.0
30.0
33.0
54.0
124.0
9.0
72.0
112.0
12.0
""
37.0
1195.0
13156.0
4570.0
2900.0
2979.0
1319.0
1725.0
297027.0
6755.0
3126.0
89160.0
19034.0
11571.0
6036.0
32591.0
38.0
289.0
140.0
5384.0
135.0
281.0
35.0
914.0
151.0
197.0
61.0
93.0
40.0
61.0
135.0
608.0
751.0
252.0
68.0
68.0
188.0
134.0
542.0
101.0
26.0
750.0
73.0
160.0
727.0
183.0
267.0
186.0
51.0
74.0
275.0
524.0
29.0
51.0
54.0
105.0
101.0
101.0
373.0
155.0
42.0
244.0
480.0
46.0
97.0
60.0
42.0
70.0
53.0
154.0
156.0
165.0
283.0
454.0
28.0
2902.0
65.0
131.0
421.0
222.0
42.0
2988.0
1302.0
68.0
41.0
169.0
76.0
4904.0
393.0
25.0
959.0
92044.0
51.0
900.0
8033.0
995.0
3479.0
60875.0
1033.0
5602.0
136555.0
3245.0
2996.0
36647.0
919.0
103299.0
20202.0
2715.0
993.0
1534974.0
21351.0
7686.0
384.0
5819.0
39734.0
489.0
846.0
70650.0
10803.0
1923.0
326074.0
8764.0
477.0
224981.0
73987.0
9555.0
269465.0
275441.0
24785.0
66871.0
13413.0
49756.0
49800.0
136291.0
24721.0
3721.0
83.0
1350.0
26164.0
29095.0
58272.0
7003.0
3960.0
189.0
77763.0
1126.0
92291.0
15841.0
4340.0
36438.0
2095.0
20734.0
577.0
123.0
574.0
10061.0
1434.0
273.0
88.0
113.0
1622.0
678.0
299.0
25.0
1112.0
60006.0
18.0
3408.0
3115.0
308.0
21518.0
1002.0
2712.0
54.0
179.0
217.0
5.0
753.0
53.0
18353.0
16.0
414.0
1086.0
1505.0
7303.0
1801.0
127.0
839.0
4347.0
6.0
400.0
854.0
1965.0
3538.0
2614.0
50.0
219.0
224.0
250.0
1861.0
17621.0
102.0
1835.0
183.0
991.0
13.0
80.0
116.0
551.0
269.0
146.0
18903.0
550.0
33759.0
37930.0
1561.0
1743.0
31657.0
4901.0
1044.0
3065.0
1542.0
9652.0
2371.0
11428.0
2508.0
94.0
1094.0
138.0
6741.0
75280.0
88.0
1313.0
900.0
2194.0
15741.0
491.0
2268.0
56.0
10201.0
2122.0
660.0
42.0
1029.0
110.0
549.0
39.0
210.0
3734.0
5003.0
2022.0
3458.0
55408.0
94.0
2431.0
285.0
49.0
185.0
4053.0
14212.0
1682.0
469.0
65.0
130.0
9126.0
5125.0
3400.0
278338.0
3100.0
304.0
2393.0
2412.0
51476.0
16461.0
41420.0
6570.0
12194.0
16828.0
1713.0
989.0
5244.0
1054.0
4147.0
12341.0
581.0
500.0
95.0
61.0
8982.0
129.0
267.0
131.0
279.0
540.0
107.0
47.0
177.0
184.0
498.0
893.0
235.0
164.0
631.0
31.0
56.0
145.0
182.0
236.0
120.0
80.0
34.0
610.0
288.0
618.0
229.0
33.0
1581.0
509.0
141.0
2415.0
1907.0
15.0
5905.0
22.0
14596.0
941.0
1517.0
850.0
178.0
726.0
66.0
108.0
47.0
74.0
340.0
13294.0
86.0
198.0
418.0
962.0
66.0
238.0
207.0
117.0
183.0
190.0
42.0
880.0
1695.0
1693.0
55.0
12351.0
615.0
6.0
639.0
950.0
395.0
153.0
19966.0
1043.0
9819.0
10.0
46.0
74.0
59.0
51.0
1000.0
1111.0
76.0
455.0
83.0
215.0
74.0
84.0
24.0
67.0
44.0
46.0
195.0
122.0
1841.0
27.0
329.0
792.0
280.0
117.0
44.0
131.0
200.0
119.0
57.0
18.0
197.0
93.0
109.0
89.0
783.0
2600.0
416.0
313.0
59.0
553.0
335.0
154.0
126.0
68.0
1059.0
96.0
125.0
5.0
227.0
34.0
1751.0
1221.0
37.0
53.0
122.0
315.0
85.0
34.0
291.0
20.0
6.0
664.0
38.0
45.0
48.0
263.0
1021.0
904.0
10.0
21.0
309.0
64.0
29.0
28.0
105.0
200.0
388.0
243.0
24.0
48.0
293.0
23.0
69.0
102.0
7023.0
47.0
48.0
27.0
100.0
6159.0
23025.0
1997.0
3980.0
4898.0
25.0
1486.0
73.0
59.0
2549.0
709.0
91.0
249.0
2563.0
145.0
55.0
20.0
10614.0
119.0
1757.0
149.0
62.0
76.0
1472.0
274.0
578.0
487.0
1001.0
96.0
849.0
1379.0
1003.0
218.0
73.0
34.0
233.0
443.0
2151.0
296.0
43.0
1092.0
1139.0
798.0
96.0
315.0
2510.0
59.0
564.0
215.0
30.0
74.0
2129.0
17.0
721.0
9.0
153.0
422.0
1144.0
78.0
23.0
41.0
161.0
203.0
382345.0
78.0
24.0
1862.0
88.0
256.0
28481.0
55.0
19.0
95.0
38.0
69.0
103.0
117.0
18.0
30.0
646.0
24.0
42.0
12.0
24.0
647.0
545.0
381.0
21.0
165.0
52.0
106.0
49.0
37079.0
1952.0
1669.0
615.0
34541.0
2246.0
60.0
366.0
347.0
99.0
100.0
7286.0
1308.0
410.0
119.0
1441.0
161.0
58.0
23.0
45.0
43.0
100.0
77.0
71.0
145.0
20.0
1225.0
1457.0
89.0
51.0
26.0
9.0
30.0
72.0
105.0
56.0
4915.0
2022.0
109.0
746.0
21.0
3.0
42.0
28.0
313.0
477.0
210.0
986.0
30.0
201.0
41.0
45.0
35.0
1983.0
16777.0
278.0
7638.0
83.0
429.0
5143.0
549.0
113.0
33.0
236.0
42.0
221.0
1006.0
579.0
58.0
924.0
43.0
248.0
102.0
58.0
270.0
446.0
413.0
6004.0
45.0
306.0
59.0
43.0
172.0
86.0
686.0
108.0
1071.0
197.0
98.0
465.0
139.0
680.0
157.0
244.0
305.0
159.0
120.0
74.0
544.0
104.0
1472.0
