wgflx_rk_pooled_female_n
142.0
293.0
81.0
32.0
113.0
""
63.0
317.0
99.0
43.0
77.0
33.0
63.0
31.0
31.0
147.0
112.0
31.0
""
114.0
44.0
169.0
198.0
100.0
128.0
159.0
76.0
243.0
34.0
63.0
69.0
26.0
35.0
70.0
432.0
116.0
1551.0
29.0
186.0
74.0
202.0
141.0
33.0
54.0
628.0
36.0
49.0
221.0
896.0
50.0
590.0
284.0
26.0
39.0
78.0
37.0
112.0
130.0
409.0
21.0
189.0
111.0
342.0
138.0
32.0
25.0
50.0
""
""
747.0
64.0
""
""
""
224.0
""
""
95.0
86.0
36.0
36.0
42.0
""
109.0
47.0
23.0
29.0
""
""
27.0
""
""
""
""
""
21.0
78.0
261.0
274.0
93.0
63.0
""
29.0
6373.0
317.0
163.0
1844.0
265.0
83.0
322.0
319.0
70.0
51.0
78.0
391.0
79.0
39.0
""
61.0
40.0
62.0
50.0
71.0
22.0
62.0
68.0
190.0
158.0
142.0
47.0
25.0
50.0
47.0
226.0
53.0
29.0
177.0
36.0
88.0
39.0
97.0
22.0
113.0
28.0
41.0
213.0
59.0
""
33.0
30.0
23.0
46.0
68.0
155.0
42.0
26.0
109.0
138.0
30.0
""
28.0
22.0
76.0
33.0
54.0
24.0
69.0
48.0
134.0
24.0
929.0
59.0
74.0
222.0
23.0
25.0
315.0
37.0
48.0
27.0
116.0
37.0
349.0
160.0
20.0
38.0
3000.0
""
79.0
474.0
64.0
37.0
2218.0
62.0
386.0
1642.0
71.0
248.0
336.0
58.0
1467.0
291.0
87.0
78.0
18465.0
256.0
477.0
31.0
200.0
546.0
""
""
846.0
339.0
217.0
5741.0
666.0
38.0
3527.0
2784.0
158.0
4011.0
5579.0
1286.0
1354.0
538.0
1619.0
811.0
3591.0
543.0
400.0
""
124.0
1099.0
998.0
1065.0
223.0
146.0
""
831.0
101.0
1889.0
397.0
193.0
1070.0
46.0
1723.0
""
""
25.0
634.0
201.0
46.0
""
""
""
""
""
""
81.0
1229.0
""
591.0
26.0
67.0
1647.0
128.0
111.0
""
""
27.0
""
""
""
1773.0
""
35.0
""
128.0
730.0
44.0
""
70.0
352.0
""
42.0
57.0
99.0
108.0
77.0
""
40.0
""
25.0
39.0
401.0
""
36.0
""
""
""
""
""
""
77.0
25.0
520.0
49.0
1913.0
1934.0
487.0
405.0
1793.0
662.0
383.0
315.0
351.0
1376.0
393.0
1033.0
385.0
49.0
431.0
39.0
1018.0
3072.0
27.0
298.0
216.0
403.0
452.0
90.0
51.0
""
1726.0
644.0
131.0
22.0
98.0
29.0
""
31.0
24.0
32.0
53.0
271.0
148.0
2132.0
31.0
228.0
94.0
32.0
""
408.0
982.0
501.0
68.0
""
28.0
576.0
445.0
270.0
3860.0
180.0
126.0
500.0
84.0
1933.0
442.0
2155.0
725.0
1738.0
1054.0
105.0
294.0
397.0
311.0
672.0
1032.0
61.0
59.0
24.0
28.0
870.0
40.0
97.0
45.0
44.0
""
27.0
""
73.0
31.0
103.0
169.0
41.0
26.0
340.0
32.0
""
33.0
63.0
94.0
44.0
40.0
""
109.0
20.0
174.0
97.0
""
541.0
76.0
50.0
297.0
192.0
""
555.0
""
1320.0
63.0
81.0
303.0
38.0
212.0
""
49.0
29.0
36.0
51.0
1409.0
39.0
25.0
231.0
261.0
29.0
""
103.0
37.0
53.0
29.0
28.0
332.0
141.0
233.0
40.0
1595.0
44.0
""
148.0
116.0
49.0
53.0
1302.0
78.0
302.0
21.0
49.0
58.0
50.0
21.0
277.0
341.0
28.0
101.0
25.0
24.0
50.0
""
""
53.0
44.0
""
106.0
81.0
150.0
21.0
""
204.0
36.0
54.0
""
23.0
56.0
""
54.0
""
55.0
49.0
""
35.0
79.0
514.0
139.0
78.0
23.0
184.0
58.0
44.0
30.0
30.0
79.0
""
30.0
""
""
""
486.0
153.0
""
34.0
22.0
130.0
53.0
""
64.0
""
""
34.0
""
26.0
29.0
109.0
62.0
55.0
""
""
151.0
22.0
25.0
22.0
54.0
119.0
136.0
84.0
""
59.0
59.0
""
""
40.0
204.0
23.0
37.0
32.0
53.0
290.0
2379.0
116.0
278.0
700.0
""
247.0
26.0
35.0
155.0
""
""
94.0
335.0
""
""
""
316.0
37.0
98.0
""
23.0
""
79.0
50.0
36.0
60.0
46.0
58.0
88.0
65.0
273.0
86.0
23.0
""
""
83.0
85.0
135.0
20.0
27.0
72.0
34.0
32.0
""
221.0
""
45.0
272.0
25.0
55.0
160.0
23.0
165.0
""
91.0
67.0
464.0
142.0
75.0
66.0
178.0
153.0
11101.0
59.0
49.0
295.0
87.0
102.0
2823.0
82.0
32.0
171.0
85.0
69.0
152.0
130.0
""
61.0
186.0
28.0
96.0
""
23.0
220.0
142.0
129.0
59.0
169.0
89.0
131.0
43.0
1233.0
388.0
239.0
192.0
1970.0
432.0
57.0
157.0
183.0
144.0
109.0
868.0
503.0
463.0
193.0
778.0
203.0
63.0
75.0
39.0
66.0
89.0
114.0
121.0
133.0
62.0
210.0
582.0
82.0
75.0
66.0
""
31.0
29.0
146.0
69.0
529.0
822.0
63.0
639.0
31.0
34.0
84.0
21.0
227.0
508.0
61.0
298.0
49.0
97.0
102.0
57.0
55.0
242.0
1604.0
194.0
882.0
206.0
102.0
1088.0
214.0
38.0
54.0
132.0
43.0
82.0
153.0
307.0
74.0
106.0
29.0
79.0
171.0
103.0
170.0
298.0
144.0
514.0
80.0
260.0
93.0
90.0
75.0
104.0
241.0
111.0
568.0
194.0
116.0
344.0
163.0
282.0
153.0
119.0
122.0
97.0
84.0
88.0
366.0
124.0
262.0
93.0
1369.0
346.0
143.0
352.0
2108.0
174.0
31.0
145.0
264.0
122.0
207.0
57.0
156.0
30.0
55.0
74.0
52.0
79.0
43.0
508.0
106.0
51.0
123.0
97.0
108.0
68.0
749.0
45.0
119.0
78.0
100.0
115.0
36.0
32.0
374.0
61.0
27.0
536.0
50.0
285.0
119.0
30.0
198.0
85.0
267.0
87.0
92.0
129.0
48.0
28.0
86.0
74.0
34.0
147.0
549.0
129.0
140.0
112.0
115.0
99.0
83.0
149.0
92.0
97.0
206.0
81.0
86.0
50.0
113.0
131.0
228.0
100.0
171.0
42.0
48.0
117.0
178.0
80.0
428.0
76.0
135.0
95.0
57.0
42.0
68.0
77.0
47.0
73.0
75.0
102.0
76.0
85.0
60.0
73.0
48.0
78.0
105.0
170.0
68.0
307.0
86.0
62.0
106.0
173.0
635.0
69.0
57.0
55.0
66.0
99.0
150.0
176.0
64.0
64.0
59.0
43.0
57.0
173.0
95.0
45.0
81.0
68.0
148.0
64.0
1179.0
377.0
97.0
38.0
71.0
582.0
76.0
181.0
251.0
108.0
47.0
69.0
36.0
118.0
199.0
77.0
33.0
175.0
81.0
122.0
451.0
52.0
79.0
76.0
45.0
71.0
28.0
120.0
75.0
88.0
226.0
""
""
88.0
""
""
49.0
59.0
52.0
""
166.0
121.0
""
96.0
42.0
276.0
""
""
112.0
22.0
156.0
118.0
102.0
113.0
20.0
""
37.0
21.0
""
26.0
""
27.0
120.0
""
""
54.0
95.0
20.0
1543.0
""
41.0
20.0
103.0
""
289.0
""
34.0
""
144.0
116.0
84.0
76.0
""
119.0
38.0
144.0
32.0
""
55.0
86.0
21.0
""
82.0
27.0
33.0
33.0
28.0
89.0
42.0
""
228.0
24.0
47.0
184.0
33.0
""
36.0
177.0
23.0
1313.0
96.0
546.0
""
33.0
25.0
22.0
""
24.0
143.0
37.0
""
35.0
""
48.0
""
46.0
27.0
502.0
29.0
47.0
58.0
""
115.0
""
48.0
279.0
74.0
133.0
84.0
25.0
29.0
45.0
209.0
32.0
41.0
74.0
298.0
20.0
26.0
43.0
35.0
157.0
101.0
23.0
""
37.0
""
286.0
27.0
""
31.0
650.0
29.0
43.0
121.0
30.0
""
34.0
56.0
97.0
65.0
37.0
112.0
31.0
359.0
40.0
40.0
43.0
160.0
