kir_stycz_asian_male_n
""
""
""
""
""
""
""
""
""
""
""
""
""
414.0
23.0
38.0
""
922.0
36.0
""
""
""
""
""
174.0
31.0
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
26.0
80.0
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
564.0
""
159.0
""
""
116.0
21.0
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
20.0
""
53.0
""
""
""
""
""
""
""
""
116.0
""
""
32.0
""
""
""
""
""
""
""
""
23.0
""
""
""
99.0
""
""
""
305.0
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
68.0
""
""
""
""
""
""
""
26.0
""
""
26.0
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
50.0
""
""
""
""
57.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
349.0
""
""
""
""
60.0
""
""
42.0
""
""
""
""
""
""
""
""
""
""
""
66.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
47.0
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
339.0
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
420.0
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
116.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
75.0
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
246.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
21.0
""
""
""
""
44.0
52.0
38.0
""
""
""
""
""
""
235.0
""
""
""
""
""
91.0
""
""
497.0
""
55.0
32.0
""
""
""
""
""
""
430.0
24.0
20.0
""
37.0
""
""
""
34.0
""
""
""
""
""
23.0
27.0
61.0
23.0
""
40.0
""
49.0
""
""
""
""
""
""
""
21.0
""
105.0
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
421.0
754.0
22.0
""
45.0
23.0
102.0
""
115.0
""
113.0
591.0
""
2886.0
1227.0
""
43.0
""
""
40.0
57.0
""
277.0
34.0
38.0
193.0
""
548.0
""
154.0
71.0
2194.0
""
946.0
153.0
1211.0
516.0
""
""
41.0
""
""
""
""
""
""
""
50.0
""
29.0
""
""
""
""
""
""
""
""
""
49.0
""
96.0
""
""
""
""
""
""
""
161.0
""
""
""
""
""
60.0
""
238.0
""
""
""
""
""
32.0
""
""
568.0
""
""
""
""
""
""
""
22.0
""
""
24.0
""
914.0
""
""
""
""
""
""
154.0
""
""
39.0
22.0
""
""
""
""
""
""
190.0
1012.0
""
""
366.0
""
""
""
""
""
""
""
54.0
""
""
""
""
""
""
""
""
438.0
""
""
""
""
""
""
""
1765.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
140.0
""
""
""
""
""
""
1487.0
""
""
""
23.0
""
""
38.0
129.0
""
""
55.0
""
""
""
""
""
""
""
""
239.0
""
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
187.0
48.0
""
""
""
""
80.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
""
""
""
""
""
98.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
""
""
""
""
""
""
""
""
313.0
24.0
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
""
""
""
100.0
""
""
""
533.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
172.0
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
171.0
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
168.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
93.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
2740.0
""
""
""
""
""
""
""
""
""
""
""
""
404.0
""
27.0
""
""
""
""
""
194.0
26.0
98.0
40.0
""
367.0
2688.0
374.0
681.0
""
49.0
1014.0
177.0
1609.0
66.0
464.0
2754.0
596.0
862.0
234.0
646.0
""
590.0
58.0
690.0
42.0
288.0
""
""
""
""
25.0
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
144.0
""
1318.0
94.0
""
""
22.0
""
""
""
21.0
""
""
164.0
276.0
""
""
""
""
""
""
""
32.0
5899.0
""
""
""
437.0
""
2937.0
4500.0
29.0
67.0
180.0
29.0
130.0
""
""
""
35.0
11332.0
46.0
901.0
557.0
""
59.0
74.0
""
""
""
""
1260.0
30.0
""
45.0
43.0
""
""
""
1049.0
""
""
41.0
""
""
""
""
""
""
""
""
""
41.0
91.0
44.0
""
""
""
""
150.0
""
""
""
""
26.0
""
38.0
113.0
""
""
58.0
""
""
97.0
""
69.0
""
68.0
""
""
""
""
319.0
""
""
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
704.0
""
""
""
""
29.0
""
53.0
60.0
""
""
""
""
""
23.0
""
31.0
""
""
""
36.0
""
""
""
46.0
""
""
""
""
""
42.0
""
464.0
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
151.0
""
""
""
33.0
""
""
""
""
524.0
""
""
53.0
""
32.0
""
629.0
""
""
""
64.0
""
295.0
""
""
""
""
""
""
""
""
""
""
""
54.0
""
27.0
""
48.0
121.0
""
22.0
""
22.0
""
""
""
""
158.0
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
42.0
175.0
23.0
""
""
""
""
38.0
""
""
""
25.0
""
""
""
""
""
""
""
""
""
92.0
""
""
""
""
158.0
""
60.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
579.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
232.0
""
""
""
""
""
""
45.0
344.0
""
""
""
""
""
26.0
20.0
""
""
""
""
38.0
""
""
""
""
127.0
""
28.0
""
123.0
""
1320.0
28.0
""
""
22.0
""
""
""
776.0
""
27.0
""
372.0
""
""
""
116.0
""
""
542.0
27.0
""
""
""
35.0
232.0
""
""
""
""
""
110.0
144.0
537.0
""
59.0
""
""
32.0
""
""
""
""
""
""
60.0
197.0
""
38.0
170.0
63.0
""
""
""
""
41.0
925.0
""
124.0
""
""
1986.0
""
""
""
""
""
""
""
""
""
""
""
20.0
""
62.0
""
128.0
""
63.0
29.0
538.0
35.0
""
22.0
""
21.0
""
""
23.0
111.0
""
96.0
""
""
""
""
""
""
""
34.0
""
""
29.0
""
118.0
""
""
38.0
""
""
""
""
""
70.0
""
""
""
""
""
""
""
114.0
""
129.0
29.0
""
""
73.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
405.0
""
""
""
""
""
""
""
""
""
""
""
""
""
119.0
""
""
""
""
""
""
""
""
""
""
""
""
""
112.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
58.0
""
""
""
""
""
""
""
""
""
""
""
164.0
""
""
""
345.0
""
""
20.0
32.0
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
123.0
590.0
""
""
""
""
193.0
44.0
""
""
""
""
""
""
""
""
""
58.0
""
""
""
""
""
""
""
""
""
""
""
907.0
""
""
""
""
""
""
41.0
""
""
""
""
""
""
2797.0
""
""
""
569.0
""
""
""
""
""
""
27.0
""
""
146.0
""
""
""
""
""
""
""
1910.0
""
""
""
""
227.0
""
""
""
""
""
""
""
24.0
""
35.0
""
""
""
""
""
""
6054.0
""
""
""
""
""
""
87.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
237.0
""
""
35.0
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
65.0
""
""
57.0
""
""
""
""
""
28.0
""
""
""
35.0
""
""
""
""
131.0
""
""
""
""
""
""
""
106.0
""
""
26.0
""
""
""
""
""
""
112.0
""
""
33.0
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
1652.0
45.0
""
""
""
""
26.0
674.0
""
""
""
""
""
""
""
23.0
""
""
""
""
23.0
""
""
66.0
""
""
202.0
""
""
""
""
""
""
""
""
""
""
30.0
""
""
139.0
""
""
""
""
""
""
""
""
""
""
""
646.0
""
""
""
""
""
""
65.0
""
""
""
82.0
""
""
""
64.0
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
454.0
""
""
""
""
""
""
""
""
""
""
""
""
""
233.0
""
""
""
""
""
""
""
4097.0
""
""
""
""
""
""
""
""
""
""
""
""
25.0
272.0
""
""
""
26.0
""
""
""
""
""
413.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
611.0
""
""
""
31.0
""
""
""
""
""
""
""
41.0
75.0
""
""
""
""
""
""
""
""
43.0
270.0
""
""
""
136.0
26.0
""
""
""
146.0
33.0
""
""
""
83.0
27.0
""
""
23.0
60.0
21.0
""
121.0
229.0
""
""
""
31.0
""
49.0
34.0
""
""
""
852.0
""
""
""
""
""
105.0
""
21.0
384.0
""
36.0
""
""
50.0
""
""
21.0
102.0
""
5626.0
423.0
""
""
20.0
""
24.0
""
""
""
1201.0
""
54.0
""
1427.0
154.0
""
347.0
""
""
106.0
""
39.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
188.0
""
""
36.0
25.0
""
""
""
281.0
""
""
""
27.0
73.0
""
32.0
""
""
""
""
""
""
""
""
""
56.0
""
120.0
""
""
""
62.0
184.0
""
""
""
710.0
""
""
""
185.0
29.0
""
""
""
43.0
""
48.0
""
32.0
""
26.0
""
""
""
168.0
""
""
""
""
""
""
25.0
120.0
""
""
121.0
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
