stayhome_natam_female_p75_se
0.10416367
""
""
0.037867691
0.039579097
""
0.054060068
""
""
0.058364067
0.026834691
0.044909455
""
""
0.075652808
""
0.12484779
0.12768117
""
0.12073794
0.10054746
0.02586901
0.070540324
""
0.051121831
0.06127182
0.046208981
0.094202422
0.052947056
""
""
""
0.050419226
0.062618047
0.10472929
0.14511745
""
""
""
""
0.13018236
""
""
""
""
""
0.059930976
0.045763966
0.027344614
0.097792901
0.068133928
0.15372072
""
""
""
0.043554861
""
0.04212274
""
""
""
0.048966724
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.06247431
""
""
""
""
0.056300666
""
""
0.17961569
0.021577116
0.073405221
0.13853703
""
""
0.12837939
""
""
""
0.092747301
0.048162486
0.14495556
0.063845716
0.031599291
0.043424867
0.023439832
0.085542671
0.037192896
0.062232997
0.054762736
""
0.056849767
0.11146516
0.16657344
0.071579531
""
0.08079049
0.074603193
0.11346407
""
""
""
0.17170933
""
""
""
""
0.12206607
0.084982939
""
""
""
0.037369333
""
""
""
""
""
0.12884772
0.092028044
""
""
0.058301359
0.12650807
""
""
""
""
0.047168739
0.10538901
""
""
""
0.070976697
""
""
0.04726458
0.052968193
0.045367785
0.029834103
""
""
""
""
0.066636868
0.036572311
""
0.028384449
0.035449423
0.081593759
0.02886912
0.080666013
0.017655928
0.04196021
0.057438958
0.04775789
0.053273723
0.061160084
0.07875666
0.034542825
0.048930034
0.069085181
""
0.084462091
0.036367789
""
""
0.034727603
""
""
0.091085792
""
""
""
0.047681663
""
""
""
0.20062907
""
0.059401188
""
0.051800948
0.078345805
""
0.082576506
""
0.02449156
0.056845315
""
""
0.066008888
""
0.12390573
""
""
0.027266335
0.13241518
0.12171564
0.042792559
""
0.037893079
""
""
0.12556621
""
0.035613779
""
""
""
0.044400353
0.10633061
0.091356777
0.22317825
""
""
""
""
""
""
""
""
""
""
""
0.22100087
""
""
""
0.043202154
""
""
0.036590677
""
0.037687492
""
0.025167961
0.11315096
""
0.1142186
""
0.18801177
""
0.11329469
0.026887435
0.061723415
0.12247953
0.043838412
0.082910329
0.055901613
0.035282232
0.078814387
0.11927826
""
""
0.028040461
0.23225366
0.031667307
0.059161995
0.030433474
""
""
0.067038916
""
""
0.037051212
0.040330444
""
0.11401726
0.030607149
""
0.037139695
0.12994584
""
0.1463625
0.066377297
0.17145343
""
""
""
""
0.11111005
0.026780182
0.20820966
0.10024755
0.077195339
""
""
""
0.10950796
""
""
""
""
""
0.094366997
0.042623308
0.040914368
0.037166771
0.065970808
0.052172009
0.11659407
""
0.050341032
""
""
""
""
0.033670317
""
""
0.1177119
""
0.070860043
0.076409303
0.032019407
""
0.03087936
0.093307696
0.13820206
""
0.034876049
""
""
""
0.087110646
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054425564
""
""
""
""
""
""
""
""
""
0.11867076
""
""
""
0.14872923
""
0.12519671
0.18471414
""
""
""
""
""
""
0.20409998
""
""
""
""
0.17642076
""
0.05792604
""
0.067482457
0.090305358
""
0.17525083
0.35761574
""
0.10446104
0.068627499
""
""
0.15523426
0.076264888
""
""
""
0.03554301
""
""
""
""
""
""
""
""
0.25660273
0.13721523
""
0.073426388
""
0.041534401
""
""
""
""
""
""
""
0.089579329
""
""
""
0.072960161
0.26128981
""
""
0.10482061
0.058453772
0.089602076
""
0.11452068
""
""
""
""
""
0.13087873
0.19859406
0.035497151
""
""
0.054344665
""
""
""
""
""
""
0.043799724
""
""
0.062878132
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020454494
0.0300612
""
""
""
""
""
""
""
""
""
""
""
""
0.075837694
""
0.040901799
0.04876167
0.031735372
""
0.025309153
""
""
0.025481844
""
0.031404998
0.15849848
""
""
""
0.032970384
""
0.025384173
0.061802447
0.033720296
""
0.095525973
0.020921925
0.01805676
0.03578436
0.027984688
0.011901926
0.052594833
""
0.023924826
0.065544456
0.18030976
""
""
""
0.033032406
""
""
0.068695635
""
""
0.044835579
0.13561001
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046251837
""
0.055441871
""
""
""
0.051087786
""
""
""
""
""
""
0.18385512
0.038788598
""
0.025503997
0.027653737
0.048053268
""
""
""
""
""
""
""
""
""
""
""
0.1663896
""
""
0.082418509
""
""
""
""
""
0.033662722
""
0.086343013
0.027949225
0.020458743
0.044300526
0.11745824
0.042566992
0.048071802
0.038987797
0.048980433
""
0.027732389
0.069391385
0.066291638
0.0092942975
0.034513831
0.050036125
0.05782963
0.056233183
0.20595933
0.026982859
""
""
0.12429818
0.12007755
0.15657014
0.13667834
0.021135584
0.11665296
0.075600669
0.097030006
0.094924301
""
0.056577634
0.15173952
0.13056107
0.097120509
""
""
""
0.19735545
0.13835199
""
""
0.28425035
0.083972909
""
""
0.1143867
0.20019245
0.19655438
""
""
0.064564005
0.042970039
""
""
0.065950215
""
0.081373498
""
""
""
0.08742474
""
""
""
0.036561359
0.098907739
0.023156811
0.15340857
0.050754882
0.02582635
""
0.031908371
0.045619421
0.07391534
0.024153693
""
0.078680232
0.21818057
0.065026343
""
""
0.10544352
""
""
""
""
0.061028782
0.041832831
0.12300149
0.086940512
""
""
""
""
""
0.096062653
0.08109384
""
""
0.031531285
0.028567024
0.089912131
0.11152868
0.062288109
0.037176825
0.024751911
0.033153348
0.052955657
0.022702482
0.036502395
0.082473814
""
""
0.044113304
0.070398487
0.027824819
0.039538529
""
0.16457444
0.034186848
0.079531126
0.07408192
0.019175621
0.092838429
""
""
0.058217775
0.066475801
0.079728097
0.074070446
0.028304379
0.069567107
0.027508907
0.027656941
0.076092586
0.058125176
""
""
0.086891189
""
""
""
0.090644903
0.088815346
0.020035705
