marr_32_pooled_male_p50
0.45837408
0.45983973
0.41894642
0.47112244
0.53429121
0.32838753
0.42734697
0.46108571
0.36561534
0.51349682
0.50794536
0.44590905
0.39998809
0.57749546
0.56901932
0.4558461
0.49175587
0.42245939
0.48561648
0.5321039
0.53256088
0.54920721
0.45570055
0.33403051
0.55011034
0.47161701
0.45076963
0.48875362
0.50758338
0.56265348
0.53940296
0.29531902
0.39839545
0.45630643
0.44072732
0.55412668
0.36897695
0.58625436
0.50111365
0.52141428
0.40482724
0.49254411
0.30585352
0.23999302
0.40848044
0.40461797
0.55675489
0.52433383
0.38741258
0.43623745
0.35550568
0.45835236
0.3358888
0.45758861
0.44358855
0.45302433
0.36206254
0.50940496
0.48465836
0.29918796
0.42291844
0.4828434
0.39885521
0.47684556
0.47795734
0.35967603
0.54281002
0.23771252
0.2236445
0.34802991
0.23347294
0.22462261
0.37117097
0.22626598
0.35156709
0.40263772
0.28264651
0.33530456
0.37736487
0.35070294
0.38655803
0.16944152
0.15989235
0.36024714
0.23508556
0.24248946
0.21471836
0.37584841
0.28278342
0.26517215
""
0.37886271
0.33439618
0.50189179
""
0.18706492
0.30565244
0.44293359
0.39758879
0.42983249
0.49802914
0.47863615
0.42217597
0.38389558
0.41658381
0.42713255
0.37544784
0.38607958
0.38714507
0.46041021
0.41528934
0.43227875
0.46929923
0.50867534
0.50794572
0.58784968
0.43867427
0.5368768
0.53296649
0.40521276
0.49200872
0.57199532
0.54467243
0.53555954
0.47732216
0.5159567
0.50343549
0.5063194
0.36341661
0.48379311
0.47568905
0.40059131
0.48589957
0.5157401
0.50308096
0.58587325
0.48025653
0.5362007
0.5479266
0.44477066
0.50853497
0.56633109
0.5341934
0.5456605
0.46963242
0.36220759
0.53940308
0.45160514
0.55692202
0.39013767
0.4818334
0.43951693
0.51629913
0.47820747
0.57086146
0.57204628
0.45011902
0.42108545
0.52040064
0.52041614
0.50036711
0.59267688
0.4168511
0.55033374
0.31983298
0.55902213
0.50045019
0.59673601
0.51239085
0.57972062
0.38765424
0.55742979
0.34839818
0.49146721
0.5103603
0.61412162
0.47561571
0.5712871
0.54546857
0.54892719
0.4200336
0.57385516
0.50418091
0.55039048
0.43357584
0.46528769
0.33416018
0.48269257
0.46183077
0.43312231
0.43087116
0.45327526
0.34409794
0.4269163
0.45244065
0.39932954
0.45164645
0.39380431
0.3893486
0.45494288
0.43031403
0.41366884
0.40332192
0.46367198
0.31802216
0.43755507
0.32602361
0.47429195
0.38115352
0.40309247
0.56732965
0.4687821
0.35552672
0.3864373
0.44346443
0.3693389
0.42877665
0.40302628
0.37826982
0.37417868
0.37738892
0.37695253
0.37994608
0.30041537
0.38121924
0.42364511
0.33568865
0.39108843
0.34211299
0.35775584
0.44775864
0.39522216
0.49845287
0.36241871
0.38178846
0.41410938
0.4677214
0.46288446
0.47815582
0.42453834
0.46942684
0.37228647
0.41032058
0.46255425
0.40096211
0.48769069
0.40170515
0.49011964
0.67016011
0.44768113
0.40671614
0.44534692
0.51087272
0.56670225
0.45103455
0.61703146
0.48118782
0.46669573
0.55830699
0.57084841
0.33648241
0.60856807
0.45097154
0.44845289
0.46388504
0.43427569
0.50605726
0.45718965
0.43916184
0.53301913
0.49485716
""
0.48256567
0.23321471
0.42125776
0.58309364
0.59679842
0.42357916
0.4642249
0.4646025
0.43744588
0.49541873
0.55467892
0.47972012
""
0.51072448
0.48486149
0.48755774
0.51185483
0.46915108
0.47630483
0.43383351
0.56300783
0.34678179
0.56831235
0.3987577
0.59400445
0.50173771
0.44645199
0.49279273
""
0.45430309
0.56983298
0.48486844
0.48248082
0.57458651
0.46561813
0.62551683
0.34375522
0.34540248
0.39462653
0.36610177
0.34720358
0.36445695
0.39979759
0.3839916
0.40144563
0.33660269
0.40569749
0.20466502
0.37521523
0.46502897
0.41213149
0.44910359
0.38897482
0.31735319
0.4669686
0.40909538
0.41541848
0.4143942
0.38109496
0.39177126
0.41851637
0.49326646
0.34568718
0.38463882
0.3789019
0.38042271
0.31303257
0.50414181
0.41799518
0.40455139
0.39529413
0.47587675
0.37893933
0.40402415
0.42852807
0.36288968
0.54830629
0.3839404
0.44841531
0.40245163
0.47917318
0.40166217
0.37483138
0.36574566
0.43476942
0.52701682
0.39340907
0.37219831
0.42270643
0.38613701
0.30747333
0.35590416
0.41954115
0.43377909
0.43550149
0.35243484
0.38359812
0.32962319
0.39738208
0.3547622
0.40230349
0.38560405
0.3968862
0.34536567
0.44840136
0.38378909
0.38728228
0.3964977
0.45959115
0.4310247
0.49928772
0.38012421
0.42389843
0.42094156
0.49659425
0.45944571
0.46386519
0.44609478
0.36729327
0.3732208
0.53282404
0.46547478
0.43906307
0.46334782
0.45496377
0.34323207
0.44090068
0.5224247
0.46784613
0.44471145
0.46559685
0.40878585
0.39112639
0.39009914
0.41698715
0.44989792
0.45892289
0.49309343
0.50694078
0.32926068
0.40032974
0.44252548
0.46269655
0.34831062
0.38720819
0.3190521
0.47882402
0.39661729
0.4734405
0.48091343
0.453026
0.47307241
0.41977975
0.44320336
0.42618322
0.55913216
0.48093882
0.42751855
0.26458463
0.48837778
0.36552989
0.31515041
0.40013167
0.37472489
0.58479637
0.45249587
0.43835422
0.50562829
0.42329571
0.52169144
0.4457643
0.4383288
0.47397599
0.50459844
0.30028051
0.49946874
0.42100367
0.37213105
0.51294047
0.45949104
0.4123072
0.4236162
0.52699912
0.469385
0.22567876
0.51267934
0.44521672
0.47459242
0.45473161
0.42309779
0.4012256
0.42171416
0.47721273
0.38112032
0.45219082
0.39958215
0.36541593
0.45314035
0.39896837
0.42017266
0.40307665
0.41733527
0.44785574
0.36298558
0.46438983
0.48218
0.43266144
0.47703132
0.38827366
0.34098145
0.42149264
0.47524473
0.36044425
0.40859458
0.46668234
0.38480476
0.42048955
0.44453174
0.44248772
0.49247512
0.34832421
0.41131067
0.46074748
0.4614552
0.45896623
0.40282393
0.45668635
0.51746225
0.46590769
0.43435651
0.45105618
0.36222965
0.30418143
0.51263559
0.30940095
0.32858083
0.42297059
0.59322304
0.42525089
0.40754658
0.38731635
0.48714715
0.31992185
0.36730039
0.33663312
0.34539309
0.43524873
0.38658467
0.51032597
0.28840318
0.43939358
0.4415724
0.45735964
0.53560901
0.34506521
0.39226538
0.44512683
0.35333982
0.52238762
0.42220035
0.49307162
0.44690546
0.48174778
0.3592236
0.36910447
0.43893355
0.46599418
0.5405913
0.49695221
0.45531836
0.54515082
0.42980576
0.3599264
0.41044354
0.32922059
0.35248986
0.32797092
0.3445676
0.47686005
0.53648001
0.55133468
0.71752369
0.52355462
0.65695649
0.46792659
0.51719636
0.49962375
0.56887037
0.58129454
0.64586031
0.60634589
0.52659553
0.66918558
0.63673097
0.6896612
0.56161076
0.6568985
0.51129389
0.73221046
0.65560371
0.56073868
0.5492999
0.56116587
0.67100632
0.5619998
0.48333049
0.50079119
0.58943003
0.54306692
0.68251592
0.73948425
0.62898618
0.47536826
0.6351037
0.58125335
0.5901829
0.55513304
0.47454748
0.7742781
0.55558598
0.44245261
0.56417364
0.53399742
0.31910151
0.51692706
0.42676839
0.55961198
0.47436684
0.58444911
0.49720427
0.46333474
0.41884556
0.50147498
0.53721112
0.53953952
0.53425097
0.47179377
0.33147576
0.54572845
0.56324863
0.4502984
0.47386539
0.53702027
0.42791754
0.49317282
0.56736475
0.55064213
0.55188739
0.50792491
0.50967997
0.4862276
0.56322515
0.52037579
0.45597419
0.55565286
0.55836993
0.52383429
0.50527269
0.50605363
0.51390684
0.48464155
0.55406153
0.49890992
0.51623172
0.52072722
0.52806002
0.39564112
0.42382813
0.43572634
0.43667972
0.37944055
0.44388559
0.51410329
0.48689815
0.48947087
0.46631667
0.49973089
0.42634699
0.44597742
0.43356192
0.50414741
0.44342098
0.45804316
0.48260242
0.44743136
0.51723546
0.44501477
0.51914954
0.51334047
0.54498696
0.46146065
0.55770469
0.46068263
0.39452699
0.48121628
0.50972611
0.59819436
0.59335369
0.42501661
0.47846442
0.53554899
0.56506568
0.42701018
0.39747456
0.53711218
0.41060704
0.54559928
0.510306
0.54615963
0.55370194
0.44932655
0.47726309
0.51368815
0.44407201
0.56504792
0.46882969
0.53838533
0.56458598
0.57464027
0.46167392
0.38969734
0.50299311
0.39043045
0.51331991
0.59212649
0.4464719
0.45856658
0.56217468
0.43622756
0.48149011
0.44762668
0.53831369
0.48506987
0.43228608
0.54405296
0.49535418
0.51259613
0.59534883
