kfr_native_asian_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065226473
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055813577
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024144921
""
""
0.042765751
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037382882
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017551567
""
""
""
""
""
0.023489892
""
""
0.029675705
""
0.054341104
""
""
0.041679457
""
""
""
0.010012986
""
0.074811138
""
""
""
""
""
0.059451263
""
""
0.017258011
0.046197765
""
0.027819291
0.019623699
""
0.033899128
0.019741857
0.020028871
0.028517105
0.05900849
0.020033531
0.055511456
0.017037315
0.060971029
""
""
""
0.032876652
0.045656729
0.053580359
""
""
""
""
""
0.02866018
""
""
0.059539851
""
0.039010938
""
""
""
0.060560975
""
""
""
""
""
""
""
""
""
0.056573827
""
""
""
""
0.044077009
""
""
""
""
""
""
""
""
0.032402266
""
""
""
""
0.048417352
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05652656
""
0.030296089
0.039417647
""
""
0.04641391
0.0496144
""
""
""
0.042121287
""
""
""
""
""
""
0.05961654
0.033669926
""
""
""
""
""
""
""
""
0.038998153
""
""
""
""
""
""
""
""
""
""
""
""
0.044195149
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051663186
""
""
""
""
0.042759717
""
0.055387296
0.070847243
0.045502223
""
""
""
""
""
""
0.056439925
""
""
""
""
0.039625447
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061189592
""
""
""
""
""
""
""
""
""
""
0.064846441
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054758437
""
""
""
""
""
""
0.057532776
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02075531
0.0077078547
0.039796952
0.021378079
0.061262336
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020911451
""
""
""
""
""
0.029183252
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048041992
""
""
""
0.041023005
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
