married_asian_pooled_mean
0.51731324
0.45061302
0.46310079
0.53392863
0.51276428
0.53083819
0.48230931
0.75623006
""
0.47086716
0.52383572
0.49347502
""
0.43549153
0.42990509
0.35108274
""
0.49775356
""
0.40244642
0.50618035
0.43576995
0.47578537
0.57150465
0.52562189
0.5286532
0.50849009
0.51068729
0.52485174
0.55408448
0.54082143
0.59538007
0.50546616
0.53793621
0.49745587
0.43951398
0.49846461
0.48751965
""
""
0.53683007
0.53115284
""
""
""
0.39025378
0.48407537
0.50622296
0.51638967
0.52262956
0.48078784
0.42044622
0.38641906
""
""
0.47836524
0.59185368
""
""
0.4830884
0.42090404
0.4950974
""
0.50202012
0.6862309
0.6643675
""
0.60688317
0.37830019
0.47628182
0.55005664
0.43660513
0.65300894
0.6943599
0.54042983
""
0.50394732
0.56322831
""
0.49887884
0.61887878
0.56726086
0.64313829
0.52616155
0.46279711
0.61354285
0.57275194
0.4619984
0.55587876
0.58816236
0.55746388
0.6239562
0.47746164
0.53690004
0.32054564
""
0.58498174
0.59161639
0.46623167
0.51824534
0.49506685
0.48011515
0.49761671
0.46524206
0.49050763
0.49289206
0.47697827
0.50435543
0.56520832
0.49143699
0.55327773
0.52706599
0.54169846
""
0.51856327
0.51258039
0.55334914
""
""
0.6382696
0.51857632
0.44860244
0.50802559
0.60391277
0.59063947
0.55680633
0.51861584
0.34551185
0.52426612
0.57345229
0.49964398
0.53008813
0.52023149
0.50669169
0.40345228
0.40585718
0.48475412
0.46225253
0.51126641
0.55724901
0.50943893
0.49084419
""
0.50193208
0.50262594
""
0.4641529
0.62310863
0.4909974
0.65712279
0.51137882
0.58819205
0.55611295
""
0.47237128
0.50684434
0.5035333
0.5107758
0.84605527
0.63528454
""
0.42786041
0.491831
0.53015232
""
0.5266431
0.5611403
0.49763998
0.64976782
0.49657631
0.54548591
0.50686389
0.50946558
0.52066457
0.56721681
0.51334798
0.53338939
0.5029909
0.36062941
0.52754068
0.67774945
0.43393105
0.52190202
