has_mom_natam_pooled_mean
0.90860659
0.9034366
""
0.8851434
0.8996641
""
0.86804396
""
""
0.90679145
0.90985501
0.91247708
""
0.91600943
0.93081254
""
0.88054955
0.89165032
0.99816418
0.90510869
0.88770813
0.87670302
0.93709248
0.88596886
0.91764987
0.8834542
0.9047839
0.8830024
0.92254275
""
0.98814905
0.90819764
0.93946487
0.93967086
0.81816757
0.92540663
0.86116582
0.80086792
""
""
0.90063834
0.94182438
""
""
""
""
0.86954969
0.89906675
0.85623527
0.91165501
0.89907396
0.90249395
0.87654215
""
""
0.89571851
""
0.9279002
""
0.83144248
0.81745046
0.93224049
""
0.97733754
0.90349549
1.003494
""
""
""
""
""
""
""
0.85771382
0.86576766
""
0.81305003
0.90773767
""
0.89306903
0.84228474
1.0084802
""
0.90565956
0.92337948
0.93848884
0.90848595
0.87316829
0.94029826
0.93966657
0.90224528
""
0.97489327
0.92404664
""
""
0.91153365
0.90967989
0.90432698
0.82987511
0.88818413
0.88115549
0.89960063
0.92272776
0.93222797
0.90554601
0.88400578
0.9235118
0.93593693
0.88451225
0.74756777
0.91662663
0.90683311
""
0.89091635
0.90640825
0.96024233
""
""
""
0.89141333
""
""
0.94020867
""
0.89591974
0.93090653
""
""
""
0.92644447
0.96394646
0.9842301
""
0.91559607
0.97316998
0.94172472
0.91909975
""
0.97722846
0.93813199
0.95145172
""
""
0.90953141
""
0.92836064
0.86938566
""
0.83978581
0.94997418
0.92219669
0.96072513
""
0.93322438
0.83732051
0.90814364
0.9250378
0.93398446
0.86994416
""
""
0.95424628
0.8835029
""
0.91689062
0.90165472
0.89002311
0.91168553
0.96328241
0.9245885
0.91900426
0.91354734
0.88273519
0.92412782
0.84971845
0.90856063
0.91360658
0.90830815
0.9343136
0.98955852
0.9780677
0.89409226
""
""
0.89748526
""
""
0.9560436
""
""
0.98523819
0.88249832
""
""
0.96640635
0.99503362
0.86345512
0.88589299
""
0.87536311
0.8998307
0.97166008
0.87178725
0.88399643
0.85408264
0.88449121
0.99697399
0.78768384
0.94926012
0.80671465
0.91207457
""
""
0.88205338
0.87893599
0.86879838
0.90969485
0.81799901
0.9025377
""
""
0.86482948
""
0.89692581
0.85172594
0.97073656
0.92054206
0.84819853
0.93688935
0.95783085
0.9583348
""
0.90817559
""
0.92306709
""
0.98629016
""
""
0.90227771
""
0.89058775
0.96211231
""
""
0.93358874
0.89263785
0.93966651
0.87707907
0.90751934
0.92367244
0.90505075
""
0.89154333
0.88765144
""
0.8961401
""
0.87988508
0.93054336
0.96802038
0.94254965
0.86894804
0.93659472
0.82241952
0.83394819
0.86483842
0.84816641
0.9185456
0.93020844
0.94490761
""
0.91755587
0.89557952
0.92165512
0.94248027
0.91452146
0.86580056
0.94716114
0.87697744
""
""
0.91182095
0.95687169
0.92756689
0.93544024
0.9116627
0.87505835
0.92961836
0.91617352
0.91051394
0.82268786
0.89857554
0.85098475
""
0.77934366
0.91275138
0.84429061
0.92982912
0.8758468
0.88194287
0.8824864
0.86791408
""
""
""
0.85545033
0.97960663
""
0.92698997
0.82824987
0.92673337
0.86416662
0.90880919
0.90629125
0.91400141
0.91443855
0.89314955
0.9434948
""
0.86357689
0.90422678
0.85651273
""
0.91531777
0.94072276
0.89491582
0.90803593
0.90752524
""
0.91246939
0.87427008
0.89231741
0.92035037
0.85121024
0.93361521
0.94765776
0.75085449
0.8918376
""
""
0.90759653
0.96975428
0.83086628
0.95249611
0.94546819
0.97607774
0.87379479
0.99262947
0.87917453
1.0016122
0.98673373
""
0.81360787
0.9943164
""
0.88308555
0.94673377
0.77589649
0.87784386
0.87234521
0.84486824
""
0.97216171
""
""
""
""
""
""
""
0.88142198
""
""
""
0.80829602
""
0.8110674
0.88077503
""
""
""
""
""
""
0.8176319
""
0.82317472
""
0.80834758
0.87691092
0.85266566
0.8955521
""
0.87111831
0.80874628
""
0.80264956
0.83225149
0.92607045
0.9383387
0.85881269
0.90115976
""
0.90423876
0.83859086
""
0.8794812
""
0.93143111
0.73563755
""
""
""
0.90252292
0.87311715
0.88514376
0.86851829
0.89433366
0.8971594
""
0.83948904
""
0.90945947
0.79968113
""
0.88242954
""
""
""
""
0.86011839
""
""
""
0.87002337
0.85656053
0.91800326
""
0.78531468
0.88607168
0.85395402
""
0.79646116
0.93808764
0.95378786
""
""
0.95615214
0.83979565
0.86849731
0.88292944
0.92579854
""
0.93490899
""
""
""
0.89750725
""
""
0.94518524
""
""
0.86957544
""
""
""
""
""
""
""
""
""
""
""
""
0.82174915
""
0.77703673
0.92137796
0.89079797
""
""
0.89870095
0.94638473
0.98710418
""
""
""
""
""
""
0.97315812
0.92819333
""
0.92153227
0.9071269
0.89405775
0.98880321
0.83961558
0.90638852
0.83774966
0.95898205
0.9363296
0.90121859
0.92457289
0.96089929
""
""
0.96243465
0.94266015
0.93736303
0.92435795
0.93795222
0.96036577
0.91573584
0.93374914
0.92866123
0.93027323
0.90483773
0.93210918
0.88349581
0.92596155
0.85352278
0.9282642
0.83976406
""
0.93524444
""
0.9323377
""
0.92462575
0.88619852
0.90075529
""
0.94195968
0.9203499
""
""
""
0.89680958
0.91786808
""
""
0.86112887
0.9174878
""
""
0.85412759
""
""
0.8972342
""
0.92656767
""
0.99976707
""
0.89978313
""
""
""
""
""
""
0.84671241
0.87081069
0.90918261
0.86690229
0.91308743
0.91621906
0.81144166
0.9430266
0.93556744
""
""
""
0.92930537
""
