work_29_pooled_pooled_p50
0.80236405
0.82790142
0.7896874
0.74609417
0.77403724
0.76732099
0.7498433
0.77478325
0.75855714
0.79995769
0.82436562
0.80010384
0.83698732
0.78794813
0.82846981
0.78653872
0.86099869
0.87926233
0.79385537
0.81216919
0.81606001
0.80979204
0.82397032
0.77578157
0.73935825
0.82268286
0.76709849
0.7777586
0.76554739
0.80004382
0.83471787
0.79752958
0.78967983
0.79099828
0.73224241
0.7517463
0.75226128
0.77395558
0.78438646
0.78894585
0.73188913
0.77736408
0.78294712
0.78203702
0.78542751
0.75604284
0.83696586
0.79564518
0.78914464
0.78565806
0.80977118
0.79416883
0.78230298
0.7608757
0.76671028
0.79886538
0.76411074
0.78201288
0.80507034
0.76873833
0.77221853
0.73183572
0.75664747
0.72842181
0.76940721
0.77222568
0.79697084
0.84713852
0.79005706
0.84850675
0.73211771
0.86305463
0.83520424
0.83160245
0.81803459
0.83232164
0.84731907
0.81213146
0.76695865
0.77384549
0.73551518
0.72553807
0.78689957
0.81192893
0.80010802
0.78145975
0.78886479
0.75263608
0.79942691
0.76701748
0.76397234
0.74210203
0.73496741
0.79879892
0.78427756
0.79780459
0.67849803
0.82378614
0.79880458
0.75730252
0.78621727
0.77310205
0.75410324
0.76275533
0.76269042
""
0.78641927
0.8678574
0.84383285
0.81129807
0.81422478
0.85987592
0.79228908
0.81013423
0.7899062
0.71831691
0.74152148
0.7913335
0.78482759
0.77254993
0.75872052
0.7568078
0.78992558
0.71354318
0.76774246
0.74394619
0.76489764
0.77572846
0.73517793
0.72564554
0.71370703
0.80382603
0.75831819
0.83227384
0.85483736
0.81746811
0.81078726
0.78150082
0.78620708
0.83316851
0.7937873
0.83776551
0.89755028
0.77351278
0.82540238
0.82685816
0.841461
0.67589557
0.80572295
0.74474955
0.75516981
0.77271968
0.72397077
0.80674458
0.79672825
0.80590099
0.85157734
0.76250428
0.82507569
0.83522749
0.71947044
0.77570915
0.82816499
0.83789331
0.7991454
0.7711221
0.79606682
0.82409382
0.84479386
0.82945907
0.79286104
0.78878105
0.79447073
0.75709438
0.7548629
0.76822072
0.82708532
0.76415277
0.77195889
0.80882972
0.79053372
0.80711693
0.76327795
0.8260259
0.79868382
0.74606502
0.82493144
0.77626348
0.78134608
0.80403042
0.85051966
0.82270563
0.76839077
0.85377038
0.84846401
0.87267119
0.80466217
0.84751981
0.84371239
0.78363812
0.77160585
0.82164472
0.76958048
0.8885085
0.81194127
0.78365815
0.80887532
0.72162282
0.76908976
0.75891852
0.79354471
0.76383698
0.76414514
0.75190461
0.76681954
0.80357212
0.77797788
0.75582016
0.77963215
0.81926394
0.74093592
0.8029604
0.76893908
0.79320502
0.76016974
0.77919024
0.78294182
0.7832647
0.81122684
0.85615575
0.78402352
0.77406973
0.76795995
0.77640361
0.76707315
0.78132063
0.79351681
0.78982753
0.83410335
0.78672683
0.77323776
0.78489107
0.79980934
0.77743858
0.69288117
0.7422111
0.80808789
0.74347144
0.83485967
0.69305623
0.83273327
0.79681426
0.69792467
0.80913657
0.7837038
0.79850525
0.83318406
0.78609967
0.78132719
0.78326339
0.8225581
0.80092198
0.72422874
0.78471828
0.75710148
0.82122445
0.77156144
0.76234961
0.77063793
0.765163
0.7658577
0.80381215
0.80088073
0.79284084
0.82954097
0.75132108
0.79366606
0.75183713
0.79493672
0.78231013
0.79214698
0.78902256
0.80220908
0.76199776
0.77457756
0.82523692
0.78808641
0.82172596
0.79441541
0.8124637
0.8007378
0.80596328
0.7880047
0.85759962
0.75101209
0.88077348
0.69839215
0.80839819
0.72756088
0.74427354
0.84578818
0.79417187
0.78033966
0.78808421
0.82612723
0.8280139
0.77664578
0.74522203
0.74548537
0.77324516
0.78120834
0.78957194
0.74722213
0.78308475
0.75217932
0.75526321
0.69582367
0.77057916
0.76431555
0.74402779
0.77022398
0.77133811
0.7733174
0.80795735
0.75708693
0.82008547
0.7296738
0.79930431
0.788513
0.81794804
0.79968035
0.78882623
0.7634443
0.7764411
0.81739593
0.76669681
0.80451882
0.75167114
0.78667259
0.79748231
0.76944226
0.7907663
0.70729381
0.7613281
0.80040145
0.79131031
0.81767672
0.84650552
0.84869564
0.83099502
0.68679804
0.79405326
0.79867518
0.77499211
0.80412441
0.80683589
0.83381569
0.84254467
0.79532856
0.79072958
0.79963911
0.82307303
0.86154956
0.77425057
0.71491212
0.74948192
0.81278574
0.81116223
0.79424071
0.74172837
0.80750543
0.85545766
0.78121924
0.77897948
0.87684113
0.8404249
0.80239755
0.82061046
0.80288416
0.74586445
0.77980715
0.78350544
0.72903556
0.72358274
0.79272932
0.82101494
0.84343284
0.79047608
0.80617136
0.76522678
0.73789924
0.77850258
0.74449974
0.75932574
0.82400799
0.79443848
0.80430979
0.76892996
0.77460158
0.77270681
0.77554941
0.71902937
0.76726222
0.72713464
0.77286148
0.73178756
0.78103983
0.82054585
0.76434553
0.7963115
0.76556057
0.77853853
0.79190785
0.82002193
0.73602754
0.70243007
0.77866662
0.7966435
0.78259939
0.81221384
0.80309361
0.77394325
0.74840736
0.74717069
0.85413647
0.73114967
0.74265617
0.81153125
0.84493017
0.7254566
0.82771564
0.78748089
0.83271796
0.81047863
0.78578079
0.80902559
0.842291
0.79765695
0.79238236
0.76622558
0.76638275
0.80813295
0.79888242
0.76922524
0.75747019
0.77356219
0.86815888
0.79099101
0.79160124
0.77789938
0.80318111
0.78684705
0.75799662
0.7366029
0.80124652
0.75282383
0.73317534
0.80174053
0.81121486
0.82235575
0.80993527
0.7115171
0.81665301
0.857494
0.78620297
0.7571978
0.75999218
0.8124873
0.74533719
0.81506592
0.78102028
0.75998813
0.84436429
0.78771621
0.83467299
0.80006826
0.74545181
0.81720269
0.77903807
0.78430337
0.77638161
0.78231078
0.80256617
0.7631442
0.77932644
0.79673821
0.71533579
0.77240676
0.73121065
0.72324139
0.7695328
0.78997654
0.7786845
0.79583442
0.79153764
0.80833757
0.76702195
0.7835297
0.76348001
0.77154452
0.80670559
0.76072526
0.76199925
0.74950373
0.74985313
0.79954296
0.77260065
0.82870871
0.76623219
0.77566499
0.76221323
0.75418991
0.79391837
0.77475947
0.752096
0.80714303
0.80357313
0.77707791
0.78942227
0.77666807
0.78867996
0.75710928
0.84866756
0.78345627
0.80942559
0.665447
0.83198172
0.72894621
0.78013152
0.76386571
0.76588869
0.78929698
0.75082052
0.82666409
0.81193012
0.75176889
0.77576101
0.80031621
0.74156934
0.80010694
0.79212797
0.74897689
0.75985038
0.76199609
0.74604857
0.80348229
0.83535409
0.78574485
0.80726737
0.82974619
0.75923502
0.79754108
0.77123135
0.80121064
0.82154906
0.79874253
0.82696074
0.75472176
0.70032096
0.77848428
0.85050166
0.67372137
0.79672074
0.80334389
0.80513394
0.77242112
0.81053954
0.79294229
0.78436232
0.8167305
0.82071972
0.77762896
0.76520175
0.77315807
0.77988863
0.80487883
0.74747467
0.80500036
0.85059482
0.7917617
0.80636752
0.76760334
0.77244645
0.77820134
0.78346968
0.79700184
0.75285184
0.80622101
0.80088913
0.75488174
0.84095055
0.76360172
0.7386657
0.70229191
""
0.82183856
0.79643273
0.8070206
0.7382127
0.8298049
0.787646
0.80580658
0.77688694
0.79237121
0.80362928
0.72490025
0.75899649
0.75674701
0.73384452
0.7761519
0.79478854
0.81294799
0.77740777
0.7889567
0.76295215
0.75490987
0.78521419
0.77381802
0.77463621
0.73693532
0.77801263
0.81301516
0.77695113
0.80374032
0.77763903
0.77721077
0.78609747
0.77583897
0.78533745
0.78071213
0.75956386
0.83865643
0.73633534
0.73460382
0.7281763
0.83835781
0.82765931
0.81343532
0.81567049
0.88024431
0.82516384
0.75098276
0.81705862
0.76599252
0.85219669
0.80564511
0.82951772
0.68653977
0.78058273
0.79678857
0.82675052
0.73500139
0.83313167
0.76394582
0.77789515
0.75681907
0.80146229
0.75974709
0.81656981
