work_26_pooled_female_n
18910.0
8677.0
1993.0
25776.0
16876.0
2842.0
36063.0
2737.0
1871.0
13177.0
14873.0
53475.0
1893.0
5090.0
13719.0
1346.0
1231.0
12867.0
1766.0
2924.0
21797.0
26733.0
12856.0
8083.0
47588.0
2226.0
8384.0
20957.0
50334.0
4208.0
5268.0
7989.0
39847.0
24979.0
4955.0
20371.0
4582.0
6643.0
1572.0
1920.0
23067.0
4486.0
1921.0
839.0
2990.0
3905.0
57832.0
12072.0
33513.0
8209.0
15097.0
22953.0
11092.0
849.0
1164.0
22353.0
2973.0
910.0
954.0
7051.0
3686.0
25697.0
1584.0
3650.0
4703.0
3945.0
1295.0
2493.0
2783.0
3907.0
3714.0
5236.0
6614.0
7997.0
3773.0
1672.0
7256.0
4482.0
2149.0
49321.0
5905.0
6436.0
3347.0
6985.0
48631.0
5319.0
5694.0
10611.0
20110.0
10975.0
7997.0
3184.0
3459.0
18571.0
3450.0
1356.0
7203.0
15807.0
86294.0
24380.0
26522.0
141202.0
55870.0
24820.0
24748.0
72973.0
22396.0
52119.0
5429.0
14175.0
10941.0
9729.0
28917.0
2643.0
25826.0
32500.0
22971.0
1506.0
1241.0
1616.0
9286.0
4454.0
3776.0
5745.0
3723.0
17353.0
16441.0
3907.0
3023.0
2956.0
140219.0
5695.0
7499.0
3255.0
10518.0
5786.0
19835.0
14122.0
2334.0
5151.0
15042.0
8290.0
1485.0
2577.0
7836.0
2050.0
9565.0
6410.0
3956.0
3901.0
5008.0
39720.0
10253.0
2448.0
27960.0
23898.0
2752.0
16624.0
3041.0
5766.0
847.0
2194.0
11840.0
93306.0
1592.0
168080.0
4737.0
4723.0
2000.0
12969.0
184418.0
18294.0
5437.0
22291.0
5170.0
2383.0
20226.0
51540.0
6109.0
3463.0
3670.0
4442.0
48913.0
4979.0
4442.0
76237.0
1972.0
6057.0
19553.0
1408.0
3284.0
9003.0
41857.0
2036.0
2859.0
6982.0
10925.0
11496.0
34016.0
4460.0
27571.0
16330.0
5587.0
8040.0
15512.0
23483.0
58548.0
6577.0
9984.0
12744.0
9355.0
15313.0
2119.0
2158.0
30277.0
27521.0
18526.0
96110.0
7446.0
7838.0
4560.0
6987.0
8814.0
4860.0
61658.0
13484.0
9562.0
14189.0
82292.0
30087.0
24109.0
14521.0
1665.0
8167.0
1428.0
4875.0
1751.0
11209.0
829.0
5159.0
11667.0
5736.0
6485.0
15464.0
5031.0
4712.0
9560.0
38941.0
5588.0
10732.0
80965.0
13055.0
7499.0
1634.0
9567.0
5506.0
3948.0
34352.0
6538.0
28167.0
8320.0
23375.0
40992.0
38643.0
30195.0
353749.0
39433.0
189239.0
194538.0
23095.0
16736.0
5604.0
1170.0
9880.0
1057.0
2410.0
23981.0
10632.0
3251.0
8932.0
50923.0
239.0
216.0
146103.0
44198.0
4188.0
22882.0
109999.0
5726.0
1922.0
1585.0
1139.0
2583.0
4046.0
2571.0
3231.0
1370.0
6524.0
5054.0
11391.0
105014.0
1989.0
5920.0
9791.0
3036.0
3343.0
3116.0
4860.0
9126.0
1323.0
7699.0
10004.0
5888.0
8369.0
22141.0
12601.0
2807.0
15937.0
12211.0
8949.0
5176.0
21344.0
7074.0
3755.0
4305.0
8082.0
14152.0
5863.0
5339.0
16322.0
3178.0
21673.0
24647.0
63726.0
5933.0
284489.0
25857.0
4933.0
5479.0
95421.0
1537.0
3267.0
10898.0
15806.0
6215.0
2099.0
3753.0
2855.0
2004.0
2434.0
6042.0
4254.0
5322.0
1109.0
5777.0
9070.0
1331.0
7186.0
2868.0
4556.0
7014.0
872.0
11388.0
93.0
542.0
2561.0
2147.0
1053.0
618.0
461.0
1273.0
1212.0
5088.0
101.0
299.0
109.0
782.0
318.0
453.0
3497.0
544.0
55.0
47.0
112.0
342.0
29.0
321.0
169.0
379.0
585.0
1272.0
867.0
1151.0
1674.0
684.0
8444.0
1898.0
810.0
794.0
160.0
344.0
2086.0
4358.0
1209.0
1215.0
5025.0
8155.0
623.0
1684.0
113.0
5378.0
3379.0
661.0
424.0
222.0
461.0
2026.0
1267.0
899.0
621.0
409.0
200.0
1033.0
126.0
3868.0
2479.0
2800.0
2796.0
2823.0
2300.0
2444.0
4454.0
22738.0
1641.0
1654.0
2304.0
8113.0
162.0
120.0
37.0
184.0
3244.0
5172.0
970.0
563.0
2721.0
3054.0
1761.0
1218.0
3752.0
8627.0
1066.0
12379.0
1841.0
2093.0
35247.0
1890.0
745.0
72.0
326.0
496.0
1858.0
29241.0
200.0
171.0
8033.0
918.0
440.0
327.0
252.0
469.0
745.0
435.0
161.0
860.0
2248.0
2231.0
615.0
3250.0
76.0
1210.0
19919.0
92105.0
964.0
38.0
1947.0
2142.0
3599.0
1752.0
454.0
247.0
885.0
490.0
522.0
2982.0
1041.0
791.0
6818.0
13035.0
22953.0
3581.0
2418.0
2486.0
2265.0
6712.0
5071.0
71299.0
6604.0
3836.0
1380.0
678.0
11686.0
3040.0
17569.0
5445.0
10903.0
2319.0
5240.0
12378.0
6187.0
14762.0
3145.0
38338.0
2290.0
1166.0
4536.0
41659.0
3642.0
330.0
2440.0
57.0
5558.0
214.0
4555.0
13288.0
4024.0
1570.0
11624.0
2687.0
359.0
251.0
""
2732.0
2553.0
738.0
402.0
1699.0
870.0
967.0
1653.0
7210.0
1775.0
775.0
48259.0
2078.0
76374.0
1671.0
2718.0
57.0
14610.0
1814.0
808.0
698.0
984.0
863.0
9628.0
39462.0
23612.0
7600.0
15685.0
187975.0
20526.0
6763.0
3444.0
5855.0
962.0
262.0
1546.0
2439.0
2526.0
2620.0
973.0
1357.0
9301.0
352.0
546.0
6988.0
1158.0
192.0
1041.0
2496.0
2198.0
11778.0
3778.0
16913.0
80359.0
137081.0
7696.0
17134.0
12750.0
9650.0
8546.0
2401.0
372.0
4555.0
2563.0
3110.0
48774.0
2590.0
6884.0
7742.0
3411.0
64.0
15231.0
179.0
27.0
153.0
226.0
116.0
558.0
1417.0
456.0
666.0
543.0
163.0
68.0
4481.0
938.0
873.0
4535.0
562.0
1804.0
744.0
1688.0
2047.0
622.0
""
239.0
6830.0
51.0
438.0
3426.0
3090.0
2304.0
311.0
807.0
4697.0
5266.0
2498.0
751.0
4120.0
45.0
35172.0
1500.0
4478.0
1689.0
6291.0
474.0
215.0
1621.0
31300.0
621.0
121365.0
1504.0
38585.0
8382.0
430.0
8043.0
10796.0
1332.0
6218.0
4263.0
5321.0
2368.0
21126.0
3076.0
274.0
6693.0
2324.0
427.0
1204.0
54.0
19910.0
69926.0
8246.0
14399.0
473.0
374.0
1361.0
1976.0
787.0
4513.0
5972.0
302.0
358.0
9507.0
4629.0
11057.0
1800.0
6650.0
33610.0
31313.0
60135.0
15949.0
100817.0
87927.0
2632.0
984.0
550.0
19200.0
21436.0
151215.0
61416.0
94.0
827.0
104956.0
16041.0
23611.0
546786.0
3612.0
2201.0
3633.0
4036.0
23653.0
3175.0
9322.0
70628.0
2748.0
37801.0
2922.0
10885.0
15013.0
2012.0
302.0
6624.0
68.0
257.0
334.0
6622.0
3599.0
137509.0
