kir_imm_white_female_mean
0.42324337
0.43926987
""
0.45555776
0.56892699
""
0.44748268
""
""
0.50369257
0.36449292
0.48939794
""
""
0.46503133
""
""
0.44320285
""
""
0.45305008
0.40659842
0.46545175
0.33153453
0.52551478
""
0.38653022
0.44063976
0.49666095
""
""
0.51780736
0.53666645
0.52455413
""
0.47011292
""
0.41407588
""
""
0.46516195
""
""
""
""
""
0.52211934
0.52660215
0.56113672
0.43461719
0.42547336
0.43944606
0.37047574
""
""
0.50470793
""
""
""
""
""
0.50109828
""
0.60433805
""
""
""
""
""
""
""
""
""
0.66907698
""
""
0.43897918
""
""
0.48066032
""
0.38736373
""
""
0.48586148
0.41276336
0.49451172
0.41786781
0.46857888
0.4135032
0.5871613
""
""
0.43034378
""
""
0.39184824
0.45803177
0.510252
0.4372128
0.49806061
0.53275299
0.49719009
0.50698745
0.4625873
0.48651603
0.44744134
0.48966268
0.34814849
0.42897776
0.51986164
0.4168871
0.46246266
""
0.4819167
0.49627319
0.50062603
""
""
""
0.4908545
""
0.46021894
0.36688164
""
0.49130344
0.51504177
""
""
""
0.54200208
0.42168736
0.48726141
""
0.49280518
""
0.43853506
0.4340871
""
0.44872779
0.5207386
0.47284311
""
""
0.48986807
""
0.45095488
0.53141356
""
""
""
0.53744876
0.49324965
""
0.42141765
0.49655214
""
0.51116699
""
""
""
""
0.50496131
0.58998573
""
0.60692239
0.38990244
0.3897562
0.48467767
0.4516581
0.51220822
0.5233655
0.39955741
0.51932412
0.47814736
""
0.49629393
0.47689766
0.42732137
0.51357007
0.4187502
0.38351485
0.48528802
0.34164208
""
0.51955771
""
""
0.52486169
""
""
0.44574463
0.5051474
""
""
""
0.51287931
0.49557516
0.51023328
""
0.51675862
0.4448477
0.3663545
0.50587815
0.39925817
0.45772696
0.52253193
0.5501681
0.52560151
0.44757769
0.50239784
0.54223192
""
""
0.49253818
0.49832276
0.49849516
0.54242814
0.47253829
0.48852876
0.39907488
""
0.46946359
0.41673139
0.50738031
0.51319402
0.4374238
0.43759468
0.54463714
0.50442189
0.48632479
0.48388961
""
0.48991346
""
""
""
0.58668053
""
""
0.42165247
0.51078957
0.49163297
0.48791033
""
0.54936564
0.55788815
0.5242669
0.49522835
0.5957641
0.543356
0.47813711
0.41250682
""
0.52870238
0.49801531
0.46760496
0.5769974
0.41383806
0.55070591
0.44344252
0.56470549
0.50263989
0.53424352
0.50406569
0.59214932
0.5882901
0.60961968
0.57607681
0.5543648
0.53992575
0.54023737
""
0.47831604
0.44293505
0.46529928
0.54802477
0.52623177
0.42958906
0.49021238
0.56378514
""
""
0.59568924
0.543401
0.55144972
0.56059676
0.5975163
0.54417574
""
""
""
""
0.41413954
""
""
""
0.48243669
0.51301605
0.49654242
0.5511722
""
0.45566809
0.56554747
""
""
""
0.52815545
0.48574919
""
0.52352858
0.53987247
0.42030087
0.47979814
0.49749225
0.41575947
""
0.50593555
0.5113818
0.49001235
0.47533306
0.54934442
0.49496546
""
0.45163736
0.5241614
0.46947515
0.40353736
""
0.46036634
""
0.47794816
0.50490391
0.52832443
0.52135217
0.56296378
0.48568517
0.46304321
""
0.54291135
""
""
0.51586819
0.44420442
0.46801877
""
""
""
""
""
""
""
0.43261114
""
0.40855339
0.46738237
""
0.58443338
""
""
0.41740245
""
0.51728547
""
""
""
""
""
""
""
""
""
0.50029504
""
""
""
""
""
""
0.53733164
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45573008
""
""
""
""
""
""
0.50874031
0.42775381
""
0.48963228
0.51314378
""
""
""
0.39193484
0.47160429
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50849402
""
""
""
0.47294047
0.5531162
""
""
""
0.47209653
""
""
""
""
""
0.51934266
""
""
""
""
""
""
0.55432379
0.47298935
""
0.4794071
""
""
0.48741642
""
""
""
""
""
""
0.44768432
""
""
0.39486048
""
""
""
""
""
""
""
""
""
""
""
""
0.4467476
""
""
0.51615995
0.53599906
""
""
""
""
0.55574363
""
""
""
""
""
""
""
""
""
0.40184259
0.455998
0.49013689
0.32894221
""
""
""
0.38646144
0.46945137
0.4968414
0.47397125
0.38605291
""
""
0.44959623
0.44985241
0.46293414
0.39240542
0.34868339
""
""
0.54857832
0.36739653
0.50859499
""
0.48212543
""
""
0.53135473
0.42004234
0.43302515
""
""
""
0.46984634
""
0.34382078
0.47277758
0.46399394
""
0.43852487
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50703746
""
0.51017177
""
""
""
0.55072027
""
""
""
""
""
""
0.46509165
0.44445479
0.56898695
0.47115707
0.53834778
0.41301647
0.55049527
""
0.56246513
""
""
""
""
""
""
""
""
0.4659788
""
""
0.4533397
""
""
""
""
""
0.50309825
0.34573779
0.44641417
0.51749641
0.51611096
0.52888292
0.43816301
0.40030676
0.49859488
0.44505224
0.49698648
""
""
""
""
0.44344699
""
0.45864812
0.42947304
""
""
0.51956344
""
""
""
""
""
""
""
""
""
""
""
""
0.55767769
""
""
0.40521374
""
""
""
""
""
""
""
""
0.46967152
""
""
0.42822644
0.39310533
""
""
""
0.4012951
0.42860064
""
""
0.55863184
""
0.48923707
""
0.4997398
""
0.47804695
""
""
""
0.50337571
""
0.5089519
""
0.48606834
0.50031495
""
0.45182654
0.46333542
""
""
0.45390376
0.45746884
""
0.43173438
""
""
0.33833611
""
""
""
""
0.38697359
0.41877642
0.33231375
0.34501287
""
""
""
""
""
""
0.44391072
""
""
0.44024628
0.37650764
0.48107052
""
0.48112753
0.49394318
0.42545629
0.50324136
0.41308108
0.50614393
0.58815116
""
""
""
0.51627517
0.49654329
0.58529586
0.47062033
""
""
0.53541648
0.50243068
0.5010094
0.55706608
0.51027626
0.51762545
0.27476144
0.43868399
0.47553244
0.55040383
0.48437008
0.49982497
""
0.42912403
""
0.53649652
0.46150646
""
""
0.42810604
""
""
""
0.45809475
0.5136897
0.49882853
