staytract_pooled_male_p1
0.21414761
0.24155748
0.21472977
0.4247314
0.32897931
0.51518726
0.25649863
0.26786849
0.2800774
0.1447466
0.32413492
0.35729364
0.27461201
0.29170772
0.28924483
0.24939623
0.23725668
0.28972852
0.085627355
0.24523954
0.32752183
0.2826809
0.21907631
0.21446116
0.27997413
0.23671214
0.26583579
0.24949676
0.27555537
0.31612328
0.30897912
0.32389516
0.42795271
0.28289899
0.23310937
0.23564209
0.21295941
0.45114973
0.25173363
0.38367566
0.20635031
0.26534897
0.34740177
0.29281297
0.19707899
0.31016257
0.28701776
0.22576562
0.22081138
0.2349036
0.17831972
0.21229888
0.46870604
0.30339831
0.28038844
0.30461058
0.31342435
0.25294304
0.1852811
0.28405017
0.24859302
0.25735521
0.24203458
0.29426476
0.21753944
0.42999002
0.35982129
0.091877542
0.22226241
0.18465938
0.47427794
-0.0039098044
0.079421125
0.128976
0.24747898
0.17163369
0.18016683
0.26027331
0.29635492
0.31963295
0.27501109
0.622859
0.40508083
0.22314343
0.37506607
0.52607459
0.42933077
0.12856011
0.19671682
0.34092245
""
0.3119615
0.14009789
0.4262622
""
0.33581087
0.2767711
0.17500624
0.17167599
0.13228041
0.14116289
0.15132521
0.18934649
0.14652051
0.14629593
0.18148398
0.16419965
0.17687963
0.17382659
0.13697287
0.16346402
0.26484555
0.19195955
0.18025436
0.17242593
0.22394022
0.31426013
0.36012793
0.16792445
0.1614006
0.19501163
0.31711963
0.2888408
0.46790665
0.19902055
0.16650589
0.21989292
0.25196269
0.18759203
0.29435155
0.12311962
0.2796897
0.20591652
0.20909993
0.22185978
0.19121034
0.20920058
0.35082063
0.24547413
0.25258592
0.30075943
0.25479382
0.21420005
0.28342125
0.22973549
0.21607973
0.2681649
0.24359699
0.24634805
0.46061447
0.31303939
0.26986769
0.26348367
0.19256999
0.10931816
0.3727074
0.23972371
0.20628326
0.082396887
0.16345292
0.26855835
0.041814607
0.15658757
0.28806922
0.20621574
0.33233681
0.34533444
0.21644641
0.20651414
0.41837963
0.19692121
0.21578763
0.22677809
0.23877211
0.47265321
0.20238538
0.18449938
0.27902395
0.22691646
0.25074503
0.25419664
0.27910671
0.18264613
0.25287107
0.18544102
0.1758012
0.22743241
0.16816087
0.18686551
0.18653341
0.19041082
0.24316604
0.20398276
0.21797422
0.14922731
0.19369739
0.25922468
0.21320051
0.26615113
0.21986867
0.17964758
0.20819269
0.18233921
0.12407745
0.25764573
0.20262724
0.18908475
0.14288752
0.24699216
0.19319288
0.4332985
0.1050994
0.20939048
0.20349938
0.17086513
0.22780821
0.15506144
0.24296884
0.18556786
0.18389246
0.21286748
0.20636514
0.20801647
0.3121565
0.19065966
0.1894564
0.267104
0.21520805
0.24009641
0.23045021
0.14532658
0.095110789
0.20118375
0.21314612
0.19432019
0.19922291
0.18185179
0.20614395
0.19368121
0.18820481
0.1836687
0.21613519
0.21012703
0.20630579
0.18514518
0.17077783
0.14171758
0.14334895
0.25969225
0.23748769
0.14559156
0.13480461
0.14718881
0.107065
0.14025633
0.26649895
0.21255988
0.2696797
0.17232989
0.18291804
0.17668203
-0.14048599
0.12766197
0.23233245
0.14235726
0.14224081
0.1656993
0.20367832
0.11224607
0.16191168
0.17922142
""
0.24846175
-0.26976144
0.14935814
0.45344305
0.34064671
0.25800654
0.19574167
0.13854209
0.17694971
0.34041083
0.14618261
0.16553976
""
0.20237535
0.19393037
0.16939764
0.20787375
0.24593142
0.083499655
0.10231202
0.52872747
0.23864201
0.24639599
0.14780681
0.17642543
0.27472624
0.14702667
0.30729067
""
0.14072414
0.3414934
0.21322927
0.11757042
0.22943799
0.15834258
0.36668253
0.2021998
0.18844713
0.20745791
0.21068479
0.21795224
0.21125884
0.19829227
0.2407708
0.23451714
0.20610259
0.23922889
0.22681428
0.1784974
0.29317552
0.21328479
0.32413113
0.1730849
0.19619766
0.25938109
0.15612054
0.14857426
0.18539281
0.15632856
0.23184471
0.22914279
0.2493102
0.20958111
0.19564034
0.14462402
0.28881699
0.33259833
0.26634523
0.17970148
0.2504425
0.36634099
0.28253222
0.27475795
0.16233028
0.18604362
0.17885709
0.30183262
0.18726267
0.24190828
0.17025422
0.46702388
0.20239048
0.15232332
0.17626372
0.32233468
0.53672397
0.35348088
0.15217987
0.1793468
0.17283
0.22557722
0.1909994
0.23408121
0.17682546
0.22780994
0.19384407
0.19607443
0.17903686
0.16079758
0.17732409
0.19760905
0.21735936
0.18111858
0.19366738
0.21321018
0.16053642
0.1677555
0.19826275
0.37428719
0.25728151
0.29691297
0.18947612
0.36758426
0.25738189
0.27705422
0.25051379
0.60453808
0.55889368
0.17407098
0.23888411
0.26150551
0.22632904
0.27161705
0.23852859
0.29370517
0.18521103
0.37327185
0.21880095
0.24814467
0.22387575
0.27178043
0.27703464
0.35407934
0.041183457
0.18145867
0.36704183
0.24534942
0.25124967
0.24287504
0.22247931
0.092170335
0.39060739
0.19545712
0.18284757
0.44513413
0.17629425
0.3384735
0.15055273
0.26474288
0.26569152
0.1639639
0.39850172
0.18419591
0.2998372
0.24138983
0.25781491
0.202702
0.26912063
0.20588122
0.37589446
0.36709037
0.19426113
0.19638729
0.22083232
0.31308669
0.2866753
0.27550814
0.2319743
0.45011359
0.33259475
0.15285818
0.24641925
0.14779206
0.28249848
0.17102073
0.24950178
0.83548886
0.23588783
0.27129474
0.29091391
0.29441148
0.15504904
0.18685035
0.20909961
0.28793505
0.27915785
0.24579954
0.23415288
0.40700617
0.17873937
0.1725684
0.39430451
0.2039817
0.26985759
0.36119944
0.35625979
0.27910602
0.4337475
0.27360591
0.28391996
0.50949824
0.25384265
0.18679552
0.2799485
0.29432416
0.33164123
0.20519365
0.34099165
0.27068278
0.19631575
0.21549252
0.27521792
0.45513922
0.36049923
0.33726069
0.34865364
0.23596549
0.57339591
0.33961478
0.28918818
0.19171998
0.17674622
0.19226737
0.27577209
0.2257966
0.25900564
0.21411759
0.18554555
0.21691835
0.25081402
0.32321334
0.32410944
0.86228442
0.25656947
0.3488746
0.19483151
0.15371716
0.21561067
0.31710261
0.20432019
0.261204
0.22416925
0.23093894
0.19540399
0.37296087
0.62134856
0.19172995
0.47908005
0.46519747
0.30338266
0.23836894
0.22637331
0.25247607
0.13338006
0.77056271
0.23535086
0.28618732
0.39808041
0.19741482
0.23357186
0.24983729
0.21534966
0.25819668
0.4974066
0.31892124
0.28203991
0.35201132
0.14874581
0.26641384
0.20704606
0.34057695
0.21018183
0.34909967
0.29751146
0.30061436
0.34134665
0.35989439
0.35678652
0.13663244
0.33694226
0.1316729
0.16428113
0.23143469
0.18150157
0.22692226
0.14936644
0.19751216
0.12874648
0.27541989
0.30253968
0.44818518
0.16865888
0.27391475
0.17631371
-0.014462414
0.18730168
0.25063163
0.15938421
0.27553862
0.057215303
0.14507324
0.23710309
0.19977653
0.15819892
0.19728886
0.13943949
0.16055851
0.11785673
-0.061112478
0.09655837
0.12928
0.12332276
0.14739487
0.41838965
0.22004333
0.093837634
0.19250652
0.23276302
0.1437929
0.17644878
0.16683288
0.15505397
0.18749857
0.2295875
0.25062233
0.17051761
0.35188815
0.22779678
0.16345398
0.24401975
0.22436914
0.1811271
0.24429992
0.37831491
0.17905903
0.32245508
0.19355147
0.20267747
0.22095594
0.39484003
0.1959634
0.18433715
0.29628822
0.16614057
0.25297037
0.39091277
0.27528635
0.20912622
0.24476963
0.33611274
0.20666422
0.21639009
0.30657759
0.24174705
0.2909193
0.26527634
0.23737612
0.1874394
0.20289822
0.20151627
0.21707346
0.23954017
0.20201668
0.26399508
0.27196923
0.30623996
0.17233436
0.20542119
0.2055866
0.14561331
0.16870341
0.21565101
0.2819438
0.20843281
0.27570152
0.19214438
0.16007137
0.17047651
0.16373032
0.16788068
0.26478133
0.20976937
0.23362109
0.2153464
0.26171887
0.324541
0.19437967
0.28132367
0.26301467
0.25867546
0.18654737
0.34162262
0.20691147
0.17348151
0.27662653
0.26436549
0.16770843
0.39640906
0.065537483
0.28733242
0.27374825
0.2493608
0.17582138
0.21134315
0.27021578
0.1685846
0.17530809
0.2779007
0.33113021
0.35022825
0.17140609
0.19819078
0.26153994
0.21513435
0.19307087
0.24682781
0.33298537
0.27288222
0.31380275
0.22161074
0.18213391
0.26438731
0.16462198
0.26136681
0.21141635
0.14508751
0.18476753
0.22192347
0.23574845
0.18142815
0.20322852
0.20243914
