grad_black_pooled_n
67.0
""
""
194.0
402.0
88.0
1119.0
""
""
381.0
251.0
1551.0
""
24.0
151.0
""
""
73.0
""
175.0
996.0
1067.0
327.0
401.0
1349.0
134.0
360.0
661.0
1909.0
145.0
279.0
196.0
1435.0
885.0
413.0
472.0
198.0
215.0
130.0
142.0
1221.0
240.0
90.0
""
153.0
278.0
2614.0
256.0
1192.0
267.0
440.0
641.0
520.0
51.0
52.0
1024.0
127.0
25.0
31.0
387.0
153.0
692.0
80.0
35.0
""
""
""
""
""
""
256.0
330.0
542.0
313.0
155.0
""
248.0
52.0
58.0
2458.0
336.0
45.0
""
86.0
923.0
34.0
49.0
260.0
440.0
104.0
90.0
""
""
322.0
""
""
29.0
155.0
1171.0
395.0
205.0
3472.0
1040.0
240.0
213.0
1115.0
258.0
1072.0
126.0
127.0
202.0
487.0
1295.0
160.0
900.0
766.0
969.0
110.0
53.0
67.0
352.0
124.0
116.0
234.0
152.0
666.0
634.0
124.0
152.0
161.0
4603.0
180.0
189.0
74.0
80.0
211.0
489.0
675.0
114.0
254.0
552.0
119.0
64.0
92.0
436.0
166.0
466.0
299.0
238.0
201.0
41.0
1421.0
480.0
176.0
438.0
953.0
110.0
805.0
117.0
28.0
""
""
219.0
2961.0
50.0
5706.0
""
""
""
73.0
4991.0
200.0
""
258.0
""
""
228.0
427.0
""
""
""
""
683.0
""
24.0
1017.0
""
""
238.0
""
20.0
124.0
741.0
""
21.0
42.0
30.0
75.0
452.0
""
445.0
74.0
""
36.0
130.0
254.0
1052.0
""
39.0
69.0
""
106.0
""
""
691.0
192.0
167.0
2224.0
""
31.0
28.0
""
30.0
""
989.0
67.0
""
47.0
898.0
335.0
111.0
160.0
""
""
""
44.0
""
96.0
""
""
32.0
""
53.0
84.0
""
26.0
199.0
312.0
""
50.0
1035.0
51.0
""
""
42.0
""
""
212.0
""
116.0
30.0
96.0
199.0
346.0
267.0
9557.0
338.0
3518.0
4401.0
610.0
445.0
127.0
44.0
""
""
""
21.0
""
""
""
249.0
""
""
1189.0
48.0
""
169.0
1296.0
""
""
""
""
""
""
""
""
""
""
""
""
814.0
""
""
""
""
""
""
""
71.0
""
26.0
27.0
""
""
21.0
21.0
""
""
""
""
""
120.0
""
""
""
65.0
229.0
""
""
121.0
""
173.0
209.0
1402.0
104.0
7036.0
228.0
39.0
""
2287.0
""
""
104.0
106.0
22.0
""
""
""
""
""
68.0
54.0
51.0
""
28.0
97.0
""
96.0
""
160.0
49.0
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
116.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
375.0
""
""
""
""
""
""
228.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
542.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
70.0
104.0
250.0
""
""
""
""
23.0
49.0
1228.0
25.0
20.0
""
""
76.0
""
39.0
""
""
""
""
61.0
91.0
""
""
580.0
40.0
""
""
162.0
""
""
""
""
""
""
23.0
131.0
31.0
""
58.0
""
""
""
""
""
""
""
""
""
""
""
""
51.0
20.0
""
455.0
""
563.0
""
""
""
102.0
""
""
""
""
""
""
27.0
86.0
125.0
155.0
3238.0
520.0
119.0
98.0
26.0
""
""
""
""
""
""
""
""
67.0
""
""
69.0
""
""
""
""
""
229.0
77.0
389.0
971.0
2515.0
105.0
302.0
328.0
285.0
156.0
33.0
""
31.0
""
""
731.0
""
49.0
152.0
40.0
""
102.0
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
156.0
""
""
""
""
""
""
""
94.0
""
577.0
""
165.0
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
81.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
103.0
151.0
257.0
33.0
784.0
353.0
""
""
""
43.0
36.0
1725.0
631.0
""
""
709.0
25.0
67.0
4828.0
""
""
""
""
45.0
""
""
247.0
""
31.0
""
""
23.0
""
""
""
""
""
""
""
""
746.0
