proginc_other_female_p75_se
""
""
""
0.007432315
""
""
0.10511859
""
""
""
""
0.0051000938
""
""
""
""
""
""
""
""
""
0.027133318
""
""
0.023198698
""
""
0.0062979106
0.0033535601
""
""
""
0.073928848
0.034609638
""
0.017730715
""
""
""
""
""
""
""
""
""
""
0.016789047
""
""
""
0.022195151
0.15147282
""
""
""
0.030379966
""
""
""
""
""
0.0087826652
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014091977
""
""
""
""
0.054033387
""
""
0.01724308
0.017142512
""
""
""
""
0.020148752
""
""
""
""
0.020084839
""
0.0093594333
0.015036033
0.0053942003
0.038753387
0.0089887977
0.014682306
""
0.01827904
""
""
""
""
0.0096592568
""
0.007831526
0.13227399
0.0081830611
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0023120979
""
""
""
""
""
0.061500836
0.028033739
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023752993
""
""
0.010284273
""
""
""
""
""
""
""
0.02688792
0.018428192
""
0.0044311089
""
""
""
""
0.013745049
0.0081180707
""
0.053924855
""
""
0.031819891
0.042889316
""
""
""
""
0.038424119
""
""
0.032455724
""
""
0.0056406646
""
""
0.1443285
0.014233601
""
""
""
""
""
0.029914126
""
0.098669283
0.029918168
""
""
""
0.095348381
0.014700639
""
""
""
""
0.0078795515
""
""
0.03818766
0.13363577
0.0076375254
0.0091439942
""
""
""
""
""
""
0.013408544
""
""
""
0.030900924
0.0081517808
0.083177611
0.11868075
""
""
""
""
""
""
""
""
""
""
""
0.043006491
""
""
""
0.015905276
""
""
0.030186575
0.0070241042
""
""
""
""
""
0.0052883625
""
0.0089557162
""
0.0078905113
0.013541716
0.0099440617
0.016737008
0.006792774
0.043893646
0.0057297405
0.016076386
0.12090714
0.005736616
""
""
""
""
""
0.030331638
""
""
""
0.021436777
""
""
0.0039588651
0.04953476
""
0.052262172
0.017704263
""
""
""
""
""
""
""
""
""
""
""
0.029030414
0.01753794
""
0.011136279
""
""
""
""
""
""
""
""
""
""
""
0.059940036
0.067881703
""
0.075771503
""
""
""
0.052438386
""
""
""
""
""
""
""
0.10007475
""
0.0064764991
0.048765898
0.019186407
""
0.006084993
0.016525721
""
""
0.016716305
""
""
""
0.027510159
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12082825
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17063953
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.071716048
""
""
""
0.091475628
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038911909
""
""
""
""
""
""
0.017300421
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0038087927
0.016048461
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011596594
0.045010295
0.057581052
""
""
""
""
0.030638319
""
0.030533547
""
""
""
""
0.017033476
""
0.035518195
""
0.052772935
""
""
0.040518507
0.0049848058
0.076985769
""
0.022616269
0.10392676
""
""
0.0062937187
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0063232076
""
0.0070409179
""
""
""
""
""
""
""
""
""
""
""
0.019390848
""
""
0.018903758
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057162117
0.0065594423
0.021041742
""
""
""
""
0.0063971183
""
""
0.013596196
""
0.15985975
0.011158952
0.007162523
""
""
""
""
0.03141043
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14479581
""
""
""
""
""
0.007102536
0.0082434705
0.023386756
""
0.11171335
""
""
""
0.016033178
""
0.011441484
""
0.016903114
""
""
""
0.010662804
""
""
0.022210523
""
""
0.013259044
""
""
""
""
""
""
""
0.015068388
0.03064489
""
""
""
""
""
""
""
""
0.14973745
""
""
0.008587488
""
0.0077796639
""
""
0.011865155
0.040723663
0.04174225
0.031337436
0.015577829
0.011525966
""
""
""
0.039296694
0.026611976
0.0045358506
0.019144081
""
""
0.012050837
""
0.029679073
0.0058977446
""
""
""
""
0.021363679
""
0.027698668
0.023797648
""
0.027722148
""
""
0.067365646
""
""
""
""
""
""
""
""
0.0091153244
