spouse_rk_natam_male_n
""
""
""
""
""
""
50.0
""
""
""
""
73.0
""
""
""
""
52.0
""
""
""
26.0
537.0
41.0
""
84.0
""
24.0
28.0
69.0
""
""
""
50.0
33.0
""
39.0
""
""
""
""
""
""
""
""
""
""
68.0
173.0
33.0
24.0
40.0
30.0
""
""
""
43.0
""
24.0
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
54.0
""
""
""
192.0
55.0
""
""
""
25.0
""
""
""
""
76.0
24.0
""
53.0
47.0
30.0
34.0
89.0
27.0
58.0
""
""
""
""
30.0
""
47.0
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
113.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
49.0
""
""
""
43.0
""
""
102.0
74.0
""
25.0
""
""
""
""
20.0
79.0
""
168.0
51.0
""
138.0
22.0
221.0
34.0
28.0
37.0
""
""
29.0
93.0
33.0
40.0
""
""
35.0
""
""
49.0
""
""
""
""
""
""
32.0
""
""
""
""
""
34.0
""
28.0
""
""
""
20.0
24.0
46.0
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
54.0
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
108.0
""
28.0
""
20.0
""
""
24.0
""
""
""
""
32.0
23.0
23.0
145.0
""
62.0
80.0
""
30.0
""
""
22.0
""
""
25.0
""
""
""
41.0
""
""
98.0
34.0
""
""
65.0
""
35.0
22.0
""
""
""
""
""
""
""
""
""
169.0
""
""
""
""
""
""
""
""
""
""
""
""
""
70.0
68.0
62.0
29.0
29.0
""
""
24.0
""
""
""
""
""
""
""
""
""
""
25.0
96.0
""
127.0
""
""
""
84.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
56.0
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
77.0
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
52.0
""
""
24.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
71.0
25.0
""
""
""
23.0
""
""
32.0
""
""
""
""
""
28.0
""
""
""
""
47.0
""
""
""
""
""
""
67.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
168.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
76.0
94.0
""
30.0
""
""
222.0
""
150.0
""
""
""
""
""
""
51.0
""
188.0
""
29.0
491.0
686.0
234.0
81.0
1597.0
137.0
""
47.0
71.0
27.0
""
""
""
""
""
""
28.0
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
69.0
""
95.0
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
245.0
61.0
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
31.0
""
""
""
""
""
""
""
29.0
201.0
269.0
28.0
35.0
30.0
24.0
163.0
""
""
191.0
45.0
110.0
958.0
167.0
122.0
""
164.0
""
150.0
""
""
""
""
""
""
27.0
""
""
64.0
""
""
52.0
39.0
48.0
38.0
""
""
""
31.0
54.0
""
""
""
54.0
""
""
""
""
""
""
""
66.0
37.0
""
""
""
""
31.0
""
""
""
39.0
""
""
""
301.0
""
495.0
36.0
162.0
""
""
490.0
260.0
58.0
625.0
""
""
""
59.0
""
""
28.0
""
""
""
""
47.0
152.0
21.0
58.0
""
""
""
""
""
""
57.0
""
""
64.0
54.0
43.0
29.0
42.0
77.0
100.0
159.0
75.0
229.0
123.0
""
""
""
90.0
69.0
171.0
142.0
""
""
161.0
27.0
45.0
608.0
30.0
""
""
23.0
117.0
35.0
50.0
216.0
""
160.0
21.0
65.0
52.0
""
""
43.0
""
""
""
50.0
29.0
402.0
