stayhome_asian_female_mean_se
""
0.083231211
""
""
""
""
""
0.013409543
""
""
""
""
""
""
""
0.054850008
""
""
""
""
""
""
0.067719765
""
""
""
""
0.068370268
""
""
""
""
""
""
0.071538985
""
0.025615901
""
""
""
0.043240175
""
""
""
0.016825816
""
""
""
0.026301637
""
0.033486817
0.056032643
""
""
""
""
""
""
0.032217983
""
""
""
0.02480958
""
""
""
""
""
""
0.016965697
""
""
""
""
0.053001355
""
""
0.05977761
""
0.10805547
0.05969042
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038953081
0.082290232
""
""
""
""
0.007820487
0.019260943
""
0.015091443
0.053826969
""
0.032997016
0.050851617
""
""
""
0.045481648
""
""
""
""
""
""
""
""
""
""
""
""
0.067103513
""
""
""
""
""
0.063329108
""
""
0.080785371
""
""
""
""
""
""
""
""
0.08888647
""
""
""
""
""
""
""
0.089837946
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086531714
""
0.026096163
""
""
0.094132282
""
""
0.026674822
""
""
""
""
""
0.046658672
""
""
""
0.0047308374
""
""
0.026485343
""
""
0.0067047533
0.044186268
0.03524797
0.0087734452
0.098285988
0.024595726
0.039029911
""
0.013317795
0.02223924
""
""
0.0024184873
0.037772961
0.023668325
""
0.077037774
0.015383068
""
""
0.01433506
0.029332636
0.066241741
0.0040055704
0.019734664
""
0.0082779955
0.0063414071
0.036120426
0.0071341074
0.0048159142
0.0054520932
0.0087706354
0.023133198
0.0063336566
0.016637724
0.0040533692
0.027449131
0.03071144
""
""
0.0089640915
0.018003874
0.01375759
0.020873338
0.07703083
""
0.019119374
0.09006796
0.0099695576
0.021054476
0.027504649
0.019030286
""
0.014256685
""
""
""
0.024172744
0.040229384
""
""
""
""
""
""
""
""
0.018704291
""
0.025538927
""
""
0.016838685
""
""
""
""
""
""
""
""
0.017418778
""
""
""
""
0.027629822
""
""
""
0.05688313
""
""
""
""
""
""
""
""
""
""
""
0.044458013
""
""
""
""
""
""
""
""
""
""
0.028048387
""
0.01268662
0.013312876
0.040924095
0.033428956
0.016418999
0.023910562
0.031963538
0.075491205
0.035049364
0.017167512
0.033272918
0.022808578
0.026879167
""
0.027654964
""
0.020712337
0.010715837
""
0.046088979
0.057938401
0.028018987
0.052295599
""
""
""
0.012395634
0.019531669
0.076769345
""
""
""
""
""
""
""
""
0.054352336
0.05088862
0.01348869
""
0.05105786
""
""
""
0.033232421
0.026894372
0.025611054
""
""
""
0.031995378
0.041302878
0.039905086
0.01217058
0.050687522
""
0.027407859
""
0.011599839
0.026033578
0.014656175
0.022335604
0.015170193
0.021789212
""
0.038879834
0.035226695
0.041341186
0.025525747
0.018444091
""
""
""
""
0.026595837
""
""
""
""
""
""
""
0.075642101
""
0.044460621
0.045228414
""
""
0.036779888
""
""
""
""
""
""
""
""
0.059214141
""
0.085128129
""
""
0.027554044
0.061089519
""
0.058322191
0.054748613
""
0.017209567
""
0.016705442
""
""
0.021485871
""
0.05181871
""
""
""
""
""
0.013288843
""
""
0.06242856
0.059637308
""
""
""
""
""
""
""
0.032873891
0.040884748
0.061892256
""
0.013978902
""
""
0.037089098
0.062075648
""
""
0.01071042
0.048796427
0.049060158
""
""
""
""
""
0.0364279
0.039714247
""
0.10311498
""
""
""
""
""
""
""
""
""
""
0.063016348
""
""
0.056875501
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033784065
""
""
""
0.094880112
""
""
""
""
""
""
""
""
""
""
0.023938786
0.044771679
""
""
""
0.044420984
""
""
""
""
""
""
""
""
""
0.056089867
""
""
""
""
""
""
""
""
""
""
0.02103442
""
""
""
""
""
""
""
0.06769862
""
""
""
""
0.020733891
0.0059772073
0.029436572
0.016027071
0.021123497
""
0.072103918
""
""
""
""
""
""
0.074827515
""
""
""
0.053915448
""
""
""
""
""
0.05567611
""
""
""
""
""
""
""
0.077793002
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042714778
""
""
""
""
""
""
""
""
""
""
""
0.025867784
""
""
""
""
""
0.0044455812
""
""
0.03801436
""
""
0.0070173275
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11898585
""
""
""
""
""
0.019483432
0.053843159
0.064579912
""
0.01099465
0.039163608
""
""
""
""
""
0.025145186
0.032081809
0.079026312
""
0.039737441
0.049283117
""
""
""
""
""
""
""
""
""
""
0.029708881
""
""
""
""
""
""
""
""
0.049265753
0.021212028
""
0.037343808
""
""
""
""
0.053260613
0.042128786
""
0.041629285
""
""
""
""
""
0.073241331
0.01626323
""
0.026450984
""
""
0.019860884
0.04021896
""
""
""
""
""
""
0.1004518
""
""
""
""
""
""
""
0.049425453
""
0.045385376
""
0.076880038
""
""
""
""
-0.0011430201
""
0.022647239
""
""
0.063321158
""
0.063865446
""
""
""
""
""
""
0.057483979
""
0.038851388
""
0.024970628
0.058301855
""
0.055679638
0.017195104
""
""
""
0.044310603
""
""
""
""
""
""
""
""
""
""
0.036704443
""
""
""
""
""
""
0.032820065
""
""
""
""
""
""
""
0.038511854
""
""
0.049363207
""
0.045023974
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047305182
""
""
""
0.052628201
""
""
""
""
""
0.027310183
""
""
""
""
""
""
