kir_stycz_asian_pooled_mean
""
0.50820726
""
""
""
""
""
0.4494552
""
""
""
""
""
""
""
0.44717875
""
""
""
""
""
""
0.47797006
""
""
""
""
""
""
""
""
""
""
""
0.49735469
""
0.52632511
""
""
""
0.47818473
""
""
""
0.53320545
""
""
""
0.4869661
""
0.53498143
0.43930411
""
""
""
""
""
0.47180054
0.55535871
""
""
""
0.59712964
""
""
""
""
0.62443525
""
0.58266348
""
""
""
""
0.51971108
""
""
0.56333184
""
0.61872613
0.53509122
""
""
0.48737857
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49087691
0.48433354
""
""
""
""
0.5637508
0.5522387
""
0.51699722
0.54217964
""
0.5248726
0.38219264
""
""
""
0.53174257
""
""
""
""
""
""
""
""
""
""
""
""
0.41925585
""
""
""
""
""
""
""
""
0.36524892
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48032075
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38691175
""
0.53017318
""
""
0.46143952
""
""
0.43140629
""
""
""
""
""
0.50398892
""
""
""
0.65000778
""
""
0.48869628
""
""
0.63553715
0.47134912
0.57898736
0.50221854
0.42312717
0.35340896
0.52342731
""
0.53271806
0.50632191
0.65671605
""
0.60406989
0.49418804
0.62228829
""
0.51788419
0.50677985
""
""
0.54922086
0.59965932
0.52292657
0.5996415
0.58122867
""
0.58996838
0.56279707
0.64452404
0.59151065
0.57848704
0.64718831
0.53639919
0.57793581
0.66062814
0.54045922
0.64653105
0.57482702
0.42905658
""
""
0.62153196
0.55691075
0.51749206
0.4910444
0.49066454
""
0.50600779
0.40541345
0.60420007
0.54849046
0.47666472
0.55053151
""
0.58040357
""
""
""
0.56683785
0.56934369
""
""
""
""
""
""
""
""
0.54476887
""
0.55854893
""
""
0.50680828
""
""
""
""
""
""
""
""
0.58124346
""
""
""
""
0.48146611
""
""
""
0.56287372
""
""
""
""
""
""
""
""
""
""
""
0.55002803
""
""
""
""
""
""
""
""
""
""
0.56701165
""
0.59739393
0.57945293
0.53806585
0.61677164
0.57460493
0.5277335
0.51669902
0.48598069
0.54864538
0.56070936
0.497702
0.5598529
0.49615216
""
0.44208685
""
0.47548878
0.54824066
""
0.50114524
0.42528984
0.52107358
0.52563888
""
""
""
0.53349507
0.46023768
0.46937388
""
""
""
""
""
""
""
""
0.44719276
0.51936871
0.54194635
""
0.43987557
""
""
""
0.51331544
0.48193619
0.45630708
""
""
""
0.46010107
0.45653719
0.5720858
0.53377074
0.65131301
0.51369101
0.43542799
""
0.53477401
0.48769599
0.5440197
0.52849746
0.50305802
0.48568869
0.48692834
0.45701611
0.51789409
0.46705896
0.46681225
0.51445609
""
""
""
""
0.47275174
""
""
""
""
""
""
""
""
""
0.52574694
0.53465086
""
""
0.42501485
""
""
""
""
""
""
""
""
0.54299575
""
0.42997751
0.47026539
""
0.55462337
""
""
0.56520998
0.43347886
""
0.48702002
""
0.58236933
""
""
0.50726748
""
0.50364548
""
""
""
""
""
0.52183521
""
""
0.57025278
0.58798981
""
""
""
""
""
""
""
0.59711921
0.51089978
0.59376258
""
0.54825032
""
""
0.60699344
0.45510989
""
""
0.5590955
0.49059716
0.48328114
""
""
""
""
""
0.55477309
0.4683674
""
0.50056028
""
""
""
""
""
""
""
""
""
""
0.4559634
""
""
0.44012281
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50224692
0.6134361
0.46997142
""
0.582434
""
""
""
""
""
""
""
""
""
""
0.50500339
0.4510071
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56582475
""
""
""
""
""
""
""
0.53747982
""
""
""
""
0.53434557
0.58892584
0.54691499
0.56968981
0.47307345
""
0.38709611
""
""
""
""
""
""
0.46888176
""
""
""
0.4785268
""
""
""
""
""
0.48348203
""
""
""
""
""
""
""
0.40493467
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4648068
""
""
""
""
""
""
""
""
""
""
""
0.49643356
""
""
""
""
""
0.61811888
""
""
0.55348408
""
""
0.65046805
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59578633
0.53248423
0.57038373
""
0.63048977
0.56780499
""
""
""
""
""
0.65611589
0.55616748
0.51245826
""
0.48519418
""
""
""
""
""
""
""
""
""
""
""
0.51793242
""
""
""
""
""
""
""
""
0.52986771
0.5215649
""
0.55320305
""
""
""
""
0.40371042
0.43619323
""
0.43204969
""
""
""
""
""
0.44090784
0.62416375
""
0.48995388
""
""
0.49118522
0.454786
""
""
""
""
""
""
0.53563088
""
""
""
""
""
""
""
0.54003721
""
0.45523745
""
0.48642549
""
""
""
""
""
""
0.57851547
0.49745488
""
0.54518294
""
0.42348191
""
""
""
""
""
""
0.46606761
""
0.39339846
""
0.54620916
0.39479843
""
0.34804368
0.52676839
""
""
""
0.55357808
""
""
""
""
""
""
""
""
""
""
0.57859039
""
""
""
""
""
""
0.50208414
""
""
""
""
""
""
""
0.35159826
""
""
0.45897311
""
0.46872824
""
""
""
""
0.41439316
""
""
""
""
""
""
""
""
""
0.51430887
""
""
""
0.43617019
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53030783
""
""
""
""
""
0.45728245
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51717317
""
""
""
0.53205293
0.50880051
""
""
""
""
""
""
0.4091385
""
""
""
""
""
0.65705061
""
""
""
""
""
""
0.53975987
0.58530152
""
""
""
0.48859033
""
""
0.57990503
""
""
""
""
""
""
""
""
""
""
""
0.46403575
""
""
""
""
""
""
""
""
""
0.60149723
""
""
""
""
""
""
""
""
""
0.51655704
""
""
""
""
0.43097854
""
""
""
""
0.52417988
0.51125491
""
0.50636464
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55659527
""
""
""
""
""
0.54383969
""
""
""
0.59641045
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54660881
""
""
""
0.47504899
""
0.55269676
0.46463612
0.44292662
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51557195
""
""
""
""
""
""
""
0.40981179
""
""
""
""
""
""
0.40642694
""
""
""
0.52285856
""
""
""
""
0.47389808
""
""
""
""
""
0.49322101
""
""
""
0.4821662
""
""
0.51889777
""
""
""
""
""
""
""
""
""
0.50220197
""
""
""
""
""
""
""
""
0.51946175
""
""
0.50987029
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41092801
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67680871
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40493065
""
""
""
""
""
""
""
""
0.65616876
""
""
""
""
0.42081544
0.45644081
0.52742273
""
""
""
""
""
""
0.52150255
""
""
""
""
""
0.45560685
""
""
0.54124063
""
0.51281768
0.5457617
""
""
""
""
""
""
0.51796371
0.49678579
0.55083203
""
0.50222433
""
""
""
0.53683263
0.55103076
""
""
""
0.43010995
0.40396053
0.45842353
0.47897938
0.52621877
""
0.52372909
""
0.49614498
0.42413411
""
""
""
""
""
""
0.57718724
""
0.47752628
""
""
0.43952864
""
""
""
0.50938046
""
""
""
""
""
0.47411448
0.3237294
0.59039581
0.58017582
0.73249841
""
0.59588593
0.57739955
0.59126914
""
0.61976159
""
0.64343661
0.61287105
""
0.6575591
0.62305522
""
0.63085705
""
0.36127311
0.48505193
0.43974999
0.55750161
0.50805295
0.59847605
0.51845759
0.52415359
""
0.59703159
0.47274062
0.47001192
0.49466258
0.60902947
""
0.66336006
0.5906418
0.60116714
0.58277744
""
""
0.41109657
""
""
""
""
""
0.33048093
""
0.49098015
""
0.43009663
""
""
""
""
""
0.54933512
""
""
""
0.46009955
""
0.5315063
""
""
""
""
""
""
""
0.49295089
0.35975495
""
""
""
0.48997763
0.51098865
""
0.47670814
""
""
0.60327727
""
0.46012586
0.56368643
""
""
0.558882
""
""
""
""
""
0.42495102
""
0.5196631
""
""
0.48529837
""
0.58145189
""
""
""
""
""
""
0.49563092
""
""
0.42461348
0.54889435
0.54107988
""
""
0.47590074
""
""
0.53210342
0.51875103
""
""
0.59798074
""
""
0.44305444
""
0.52769512
""
""
0.60996765
""
""
0.59566146
0.39728659
""
""
""
""
0.60186607
""
""
""
""
""
0.45725763
""
0.57275999
""
""
0.39860392
""
""
""
""
""
""
""
""
""
""
""
0.50394416
""
""
""
""
""
""
""
0.4204596
""
""
0.47085235
""
0.49797246
""
""
""
""
""
""
0.56266236
""
""
""
0.52758986
""
""
0.49382886
0.58436364
0.55343658
""
0.4557994
""
""
""
""
""
""
""
""
0.59481359
""
""
0.50186801
0.49955428
""
""
""
