kfr_native_other_pooled_n
""
""
""
""
""
111.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
101.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
752.0
""
25.0
""
""
""
""
""
29.0
""
""
""
""
166.0
""
29.0
""
""
25.0
""
34.0
99.0
44.0
82.0
41.0
""
76.0
147.0
194.0
127.0
37.0
65.0
175.0
94.0
70.0
34.0
96.0
139.0
159.0
86.0
95.0
85.0
26.0
61.0
41.0
107.0
32.0
263.0
""
""
""
""
32.0
""
41.0
24.0
""
""
""
""
""
""
""
""
36.0
""
53.0
""
""
""
51.0
65.0
""
61.0
""
""
""
""
""
34.0
100.0
25.0
160.0
74.0
57.0
41.0
54.0
42.0
20.0
24.0
""
""
""
90.0
184.0
""
""
""
23.0
""
""
""
75.0
285.0
""
25.0
23.0
244.0
""
233.0
163.0
84.0
70.0
183.0
44.0
112.0
""
39.0
28.0
21.0
241.0
44.0
93.0
74.0
47.0
60.0
60.0
21.0
""
""
34.0
319.0
""
24.0
33.0
51.0
""
25.0
47.0
171.0
""
""
38.0
""
""
""
""
""
""
""
""
23.0
65.0
""
33.0
""
""
20.0
""
26.0
""
""
""
""
""
26.0
36.0
209.0
""
""
27.0
""
""
72.0
""
77.0
""
42.0
""
""
""
""
127.0
""
24.0
""
26.0
""
""
""
31.0
""
21.0
""
""
""
""
""
""
""
""
176.0
""
""
""
24.0
31.0
""
96.0
32.0
""
""
""
""
""
22.0
""
34.0
""
44.0
25.0
27.0
""
""
""
""
""
""
""
""
""
33.0
""
176.0
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
""
27.0
36.0
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
50.0
""
25.0
""
65.0
""
44.0
""
""
22.0
""
86.0
""
""
60.0
54.0
21.0
31.0
""
""
410.0
25.0
""
41.0
34.0
38.0
""
458.0
""
""
34.0
93.0
20.0
284.0
34.0
""
""
""
""
""
""
24.0
""
30.0
""
75.0
""
57.0
20.0
134.0
160.0
""
71.0
20.0
57.0
""
""
40.0
""
228.0
""
""
44.0
""
""
""
""
""
""
49.0
23.0
""
44.0
27.0
29.0
22.0
""
""
158.0
167.0
54.0
33.0
""
""
""
30.0
""
32.0
""
37.0
""
73.0
""
32.0
""
""
""
57.0
46.0
100.0
66.0
124.0
22.0
""
266.0
""
155.0
""
51.0
126.0
20.0
100.0
""
""
61.0
48.0
64.0
""
""
""
""
28.0
34.0
23.0
""
24.0
111.0
""
""
39.0
77.0
44.0
39.0
""
46.0
59.0
48.0
""
21.0
99.0
30.0
139.0
""
29.0
31.0
636.0
109.0
124.0
90.0
41.0
94.0
108.0
91.0
128.0
31.0
""
181.0
77.0
92.0
51.0
""
""
823.0
115.0
86.0
""
""
""
""
69.0
245.0
34.0
43.0
60.0
""
""
57.0
49.0
""
""
""
""
119.0
""
47.0
56.0
""
251.0
40.0
68.0
24.0
183.0
""
528.0
57.0
""
""
46.0
""
""
""
284.0
""
58.0
25.0
354.0
""
67.0
""
107.0
33.0
24.0
136.0
51.0
39.0
""
""
29.0
139.0
""
""
""
""
35.0
61.0
123.0
137.0
""
95.0
33.0
""
38.0
""
""
""
22.0
""
""
42.0
139.0
25.0
26.0
68.0
65.0
46.0
20.0
44.0
""
37.0
205.0
""
88.0
""
20.0
347.0
""
""
37.0
""
""
""
""
""
""
""
""
76.0
""
86.0
""
102.0
""
40.0
45.0
180.0
45.0
""
37.0
""
35.0
""
""
20.0
76.0
""
90.0
""
""
""
""
""
""
""
45.0
""
""
22.0
""
93.0
""
""
46.0
""
21.0
""
""
""
61.0
""
""
20.0
""
""
23.0
""
105.0
""
40.0
41.0
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
70.0
""
""
83.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
153.0
""
""
""
""
""
""
""
""
""
""
""
""
22.0
65.0
""
""
""
""
""
""
""
""
""
""
""
""
""
100.0
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
92.0
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
203.0
""
""
25.0
34.0
22.0
""
""
""
""
""
25.0
""
""
""
46.0
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
176.0
421.0
""
""
""
29.0
60.0
34.0
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
197.0
""
""
27.0
""
""
""
79.0
""
""
""
""
""
""
561.0
""
""
""
195.0
""
""
""
""
""
""
23.0
""
46.0
146.0
""
""
""
""
""
""
""
116.0
""
""
""
""
64.0
""
""
""
""
""
""
64.0
35.0
""
35.0
""
""
""
""
""
22.0
682.0
""
""
""
22.0
""
""
30.0
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
73.0
""
""
34.0
""
""
23.0
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
76.0
""
""
63.0
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
104.0
""
""
""
""
""
""
""
84.0
""
""
20.0
""
""
38.0
""
""
""
36.0
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
53.0
""
""
""
""
""
""
""
486.0
67.0
""
""
""
""
36.0
227.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
63.0
""
""
95.0
""
""
""
""
""
""
""
""
""
41.0
47.0
""
""
159.0
""
""
""
""
""
""
""
""
""
""
""
428.0
""
""
""
""
26.0
""
214.0
""
49.0
""
110.0
22.0
""
""
41.0
""
""
""
""
""
""
""
31.0
32.0
30.0
""
26.0
""
""
""
""
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
105.0
""
""
""
""
""
""
""
421.0
""
""
""
""
27.0
""
""
""
""
""
""
""
20.0
90.0
""
""
""
""
""
""
""
""
""
65.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
32.0
204.0
""
""
""
29.0
""
""
""
""
""
""
""
48.0
59.0
""
""
""
""
""
""
""
""
52.0
43.0
""
""
""
106.0
""
""
20.0
""
""
""
""
""
""
106.0
""
""
""
23.0
""
""
""
101.0
113.0
""
""
""
42.0
""
71.0
32.0
""
""
31.0
252.0
""
""
""
""
""
89.0
31.0
64.0
260.0
""
73.0
24.0
""
27.0
""
32.0
54.0
54.0
26.0
1314.0
261.0
""
""
49.0
""
45.0
24.0
""
""
797.0
""
68.0
""
466.0
255.0
40.0
180.0
""
29.0
103.0
""
103.0
""
26.0
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
23.0
""
""
88.0
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
87.0
""
""
""
20.0
""
23.0
""
149.0
29.0
""
25.0
""
27.0
""
35.0
""
""
""
""
""
""
""
33.0
""
59.0
""
41.0
""
""
""
32.0
42.0
""
""
""
432.0
23.0
""
""
75.0
25.0
""
21.0
24.0
""
""
87.0
""
66.0
""
32.0
""
21.0
42.0
45.0
""
""
""
""
24.0
""
29.0
134.0
""
""
41.0
24.0
""
""
""
""
""
""
29.0
""
""
""
61.0
""
30.0
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
