hours_wk_other_pooled_mean
31.748251
""
""
34.388046
33.231838
""
32.674759
""
""
""
28.18552
29.757366
""
""
""
""
""
28.933243
""
""
37.211674
30.086679
31.953667
""
31.315096
""
30.151741
29.896042
31.339226
""
""
""
34.02515
29.000608
""
27.381578
""
""
""
""
28.278605
""
""
""
""
""
31.415173
32.276848
32.083794
""
34.869152
33.217773
""
""
""
33.796848
""
""
""
""
""
31.180843
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.449371
""
""
""
""
27.003448
""
""
32.438686
28.731091
22.943192
""
""
""
32.662003
""
""
""
30.857336
32.776867
28.907421
31.342096
31.334429
32.36956
31.908989
30.911734
29.375359
26.743988
28.26207
""
23.45874
30.848661
32.220203
31.975775
""
28.57048
27.631721
27.807467
""
""
""
29.403553
""
""
28.449087
""
36.857643
30.821815
""
""
""
31.075331
""
""
""
31.329771
""
29.461964
33.429153
""
""
24.402506
32.843704
""
""
""
""
33.143852
""
""
""
""
27.585655
""
""
29.062441
32.437531
""
31.981068
""
""
""
""
25.239313
30.624352
""
36.124363
26.892052
""
33.650642
24.999516
29.234118
30.661715
33.735249
30.686018
""
""
27.198839
26.341835
""
31.95396
""
""
27.920073
""
""
29.478731
""
""
31.047628
""
""
30.729567
34.038994
""
""
""
""
30.07728
30.522114
""
27.679049
22.391434
""
""
29.829266
29.897123
33.345585
""
""
17.730333
31.224129
31.169401
""
""
26.446074
26.593807
32.868427
29.618332
""
""
""
""
21.04821
""
31.945009
32.347725
25.781319
29.347736
31.735786
29.493704
32.316952
39.213104
""
""
""
""
""
28.476002
""
""
28.279821
""
""
31.758507
""
""
33.87183
30.519417
""
31.360853
31.836782
30.963625
31.241119
""
29.643457
""
""
35.371788
""
31.104225
""
32.964954
33.5354
32.463402
31.14818
31.650303
31.263046
35.075115
30.761959
29.944616
30.401388
""
""
30.167654
""
""
25.569035
30.140152
""
32.776539
32.698036
""
""
34.376198
32.297508
""
30.571056
30.802546
""
""
""
""
""
""
""
""
""
""
""
30.077005
31.73852
""
30.573402
27.121603
""
""
""
""
34.330353
""
""
""
""
28.107738
33.806438
26.867113
24.239332
33.002014
33.944771
34.617619
""
32.211178
""
""
""
30.381901
34.570694
""
31.140303
30.029512
""
26.106884
26.133286
30.483292
""
31.472036
27.732834
25.099949
""
31.514334
""
""
31.501299
21.922565
""
""
""
""
""
""
26.699499
""
""
""
""
30.896059
""
""
""
""
""
""
28.073574
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.136978
""
""
""
""
""
""
25.989317
""
""
""
34.571224
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.808947
""
""
""
30.820345
""
""
""
""
""
35.079739
""
""
""
""
""
""
""
""
""
29.828802
""
""
32.500809
""
""
""
""
""
""
29.71166
""
""
34.923885
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.489933
32.264381
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.508118
32.958973
32.85611
""
""
""
""
27.981735
26.428413
30.220112
26.905657
""
""
""
28.21348
""
33.617771
""
28.782511
""
""
31.023212
31.75942
36.789688
34.888542
28.459438
27.66197
""
35.170391
30.950108
""
""
""
""
""
""
""
29.84021
""
""
33.102001
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.652054
""
31.679768
""
""
""
31.275274
""
""
""
""
""
""
28.910353
31.464935
""
34.975994
33.014145
22.567749
""
""
""
""
""
""
""
""
""
""
""
26.344534
""
""
26.769197
""
""
""
""
""
32.360947
""
31.64657
29.868496
33.149647
""
26.048271
36.395332
32.885635
29.044317
""
""
29.700605
""
30.754442
29.462412
27.625036
33.159775
""
29.650284
""
29.11054
""
""
""
""
""
""
""
22.883793
""
""
""
""
30.278578
""
""
31.665365
""
""
""
""
""
""
""
""
36.840958
""
""
""
""
""
""
""
30.55772
""
""
""
""
""
32.480385
35.058804
30.154469
""
34.377121
""
""
""
33.732441
""
30.042343
""
30.206774
32.067368
""
35.894142
23.25663
""
23.423895
29.188658
""
""
27.06851
""
""
""
""
""
""
""
26.374512
30.712553
""
31.953787
""
""
""
""
""
""
22.242115
""
""
23.609858
30.906958
24.000921
""
22.436075
27.251411
24.576118
28.122097
29.761183
28.525774
32.142483
""
""
""
28.213396
31.156393
30.83009
29.391895
""
""
30.347609
""
32.213436
30.472527
""
""
""
""
28.577543
""
26.058842
30.066071
""
24.750938
""
28.248249
30.724472
""
""
29.885983
""
""
""
30.701765
26.290148
30.532082
