kfr_black_male_p25
0.29705879
0.29818106
0.30621025
0.31123033
0.26711884
0.32420555
0.3091144
0.29953319
0.31302178
0.30227956
0.31929192
0.34352878
0.35313955
0.34396932
0.38490918
0.29638666
0.29528829
0.32094014
0.2945995
0.30287939
0.34638593
0.36506248
0.29784533
0.30553833
0.31860259
0.31171286
0.31678581
0.29196018
0.33310613
0.3162061
0.2989476
0.33087367
0.32679525
0.30130991
0.29252332
0.33641085
0.29638159
0.33124241
0.33510298
0.34560293
0.31683472
0.3056162
0.29513961
0.29517427
0.28924134
0.34221396
0.38056076
0.30735725
0.30127484
0.35337976
0.28755823
0.29288164
0.30216983
0.3394655
0.31106141
0.28170684
0.29942057
0.29146346
0.32878786
0.3406961
0.32760018
0.31027177
0.29625547
0.31050187
0.35694855
0.34580383
""
""
""
0.33157402
""
""
""
""
0.29937559
""
""
""
""
""
""
""
""
0.34928861
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31923291
0.32270861
""
""
""
""
0.30493858
0.3228808
0.35300532
0.29321852
0.29734781
""
0.35055029
0.36644608
0.30900264
0.27500483
""
0.47731495
""
0.30884266
0.29476839
""
0.30686331
0.34832874
""
""
0.33328998
0.29135031
0.3155275
0.29930615
0.3703855
0.27026534
0.33285347
0.32003573
0.30244854
0.30877855
0.33630195
""
""
0.28549716
0.37867534
""
0.32106224
0.25499377
0.34512505
0.25722474
""
0.31050274
0.30261502
""
0.27023357
""
0.28640959
0.3260214
0.34563622
""
0.28737587
""
""
0.28888747
0.28259122
0.35905701
""
0.35220194
""
0.31734315
""
0.28956541
""
0.26103768
""
0.37033305
0.24698378
0.28649506
""
0.29184675
0.28183192
""
""
0.26608688
0.38958302
""
""
0.27885696
""
0.32945088
0.30409965
0.26664048
""
0.30080983
""
""
0.3077617
""
""
0.30243537
""
0.28446001
0.28963503
""
0.33775085
0.30662009
""
0.30688444
0.31146938
0.32252005
""
0.29206437
0.33082184
0.36070746
""
0.32391849
0.31398493
""
""
0.32431948
0.37756824
""
0.33633989
0.40453964
""
0.31671003
0.29149055
0.29520845
0.30767453
0.32358608
0.31930983
0.28855017
0.34454051
0.32647848
0.34259629
0.34368905
0.39080998
0.37530425
""
0.32804
0.32109976
0.37345898
0.30802089
0.32604152
0.29892504
""
0.31643093
0.48909476
0.33763358
0.35274518
0.2731708
0.32384163
""
0.3461287
""
""
""
0.40517884
0.46104681
""
""
""
""
""
""
""
""
0.31464419
""
0.30423284
""
""
0.32601234
""
""
""
""
""
""
""
""
0.3881484
""
""
""
""
0.39004123
""
""
""
0.3938767
""
""
""
""
""
""
""
""
""
""
""
0.36081803
""
""
""
""
""
""
""
""
""
""
0.40115714
""
0.32845014
0.32165116
0.33807474
0.35114348
0.29970407
0.31646764
0.42731032
0.36096993
0.31330118
0.29195255
0.30781594
0.30719337
